"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
2.054162407E1,1.686555802E1,7.356911663E1,1.492787802E2,5.360000134E0,5.123022842E1,4.667563785E0,3.469637638E0
2.154163265E1,1.686559706E1,7.356916712E1,1.487045622E2,6.130000114E0,5.123022842E1,4.667563834E0,3.469637573E0
2.254163992E1,1.686564424E1,7.356922813E1,1.488047219E2,7.119999886E0,5.123022842E1,4.667563869E0,3.469637527E0
2.354164755E1,1.686568215E1,7.356927715E1,1.486659890E2,7.119999886E0,5.123022842E1,4.667563904E0,3.469637479E0
2.454165483E1,1.686573029E1,7.356933940E1,1.492083474E2,7.119999886E0,5.123022842E1,4.667563945E0,3.469637423E0
2.554166150E1,1.686577453E1,7.356939660E1,1.488587994E2,7.429999828E0,5.123022842E1,4.667563969E0,3.469637392E0
2.654166687E1,1.686582388E1,7.356946041E1,1.487977040E2,8.039999962E0,5.123022842E1,4.667564043E0,3.469637291E0
2.754167318E1,1.686586782E1,7.356951730E1,1.495196888E2,8.039999962E0,5.065033340E1,4.667564037E0,3.469637299E0
2.854167855E1,1.686591394E1,7.356957570E1,1.492171986E2,8.039999962E0,5.065033340E1,4.667564087E0,3.469637232E0
2.954168415E1,1.686596158E1,7.356963606E1,1.496464588E2,7.989999771E0,5.065033340E1,4.667564137E0,3.469637166E0
3.054168952E1,1.686602239E1,7.356971308E1,1.490561282E2,9.100000381E0,5.065033340E1,4.667564231E0,3.469637038E0
3.154169369E1,1.686607196E1,7.356977514E1,1.495591800E2,9.100000381E0,5.015600586E1,4.667564265E0,3.469636993E0
3.254169846E1,1.686612381E1,7.356983967E1,1.497117677E2,8.989999771E0,5.015600586E1,4.667564342E0,3.469636890E0
3.354170287E1,1.686616301E1,7.356988847E1,1.486559267E2,8.290625298E0,5.018668747E1,4.764441570E0,3.335361083E0
3.454170740E1,1.686621717E1,7.356995595E1,1.481173699E2,8.266285316E0,5.018668747E1,4.770632828E0,3.326499579E0
3.554171038E1,1.686625886E1,7.357000789E1,1.486236977E2,8.080252646E0,5.018668747E1,4.768787551E0,3.329144383E0
3.654171455E1,1.686630315E1,7.357006307E1,1.487390173E2,8.284274998E0,5.018668747E1,4.766722314E0,3.332100751E0
3.754171896E1,1.686634030E1,7.357010936E1,1.483478368E2,7.780622103E0,5.018668747E1,4.765113081E0,3.334401649E0
3.854172230E1,1.686637500E1,7.357015258E1,1.481520163E2,7.215529051E0,5.018668747E1,4.775078006E0,3.320115521E0
3.954172540E1,1.686640398E1,7.357018735E1,1.477676170E2,6.593747517E0,4.957272339E1,4.811979094E0,3.266403868E0
4.054172873E1,1.686643939E1,7.357026176E1,1.474738133E2,7.595986938E0,5.657115936E1,4.849706062E0,3.210122761E0
4.154173148E1,1.686648350E1,7.357034484E1,1.470621405E2,8.237110960E0,5.657115936E1,4.874756994E0,3.171952282E0
4.254173553E1,1.686653508E1,7.357041225E1,1.465662758E2,7.878265481E0,6.748777771E1,4.856360021E0,3.200047558E0
4.354173803E1,1.686655818E1,7.357050439E1,1.460299808E2,8.300301166E0,6.748777771E1,4.861585280E0,3.192103632E0
4.454174042E1,1.686659922E1,7.357057299E1,1.456815275E2,8.682860528E0,6.748777771E1,4.824814330E0,3.247414928E0
4.554174483E1,1.686662808E1,7.357067314E1,1.450140981E2,9.631283887E0,6.748777771E1,4.831021515E0,3.238173582E0
4.654174471E1,1.686666576E1,7.357074906E1,1.449046840E2,9.001943442E0,6.778318024E1,4.800628823E0,3.283062585E0
4.754174817E1,1.686669076E1,7.357082070E1,1.450143029E2,8.793345512E0,6.778318024E1,4.806607890E0,3.274302617E0
4.854175091E1,1.686671956E1,7.357090195E1,1.444649346E2,8.711048759E0,6.778318024E1,4.804272986E0,3.277727583E0
4.954175222E1,1.686674618E1,7.357097365E1,1.436282685E2,8.664035359E0,6.778318024E1,4.808412866E0,3.271651379E0
5.054175460E1,1.686677638E1,7.357104853E1,1.434016869E2,8.843413957E0,6.547755432E1,4.806120326E0,3.275018236E0
5.154175651E1,1.686681174E1,7.357112496E1,1.438667740E2,8.763889528E0,6.564105988E1,4.801724596E0,3.281459726E0
5.254176235E1,1.686684540E1,7.357120024E1,1.438502708E2,8.720122743E0,6.564105988E1,4.803039871E0,3.279534271E0
5.354176152E1,1.686687862E1,7.357127704E1,1.440538653E2,8.624383487E0,6.527902222E1,4.812015420E0,3.266350353E0
5.454176235E1,1.686691478E1,7.357136242E1,1.442449752E2,8.972030805E0,6.527902222E1,4.816632034E0,3.259538753E0
5.554176462E1,1.686694767E1,7.357143891E1,1.446436508E2,8.830936089E0,6.554290009E1,4.808016238E0,3.272234235E0
5.654176724E1,1.686698964E1,7.357151258E1,1.444456922E2,8.763913983E0,6.564102173E1,4.788034963E0,3.301402464E0
5.754176843E1,1.686701899E1,7.357158932E1,1.441758065E2,8.877832394E0,6.564102173E1,4.781249098E0,3.311222447E0
5.854177082E1,1.686704759E1,7.357166442E1,1.439573712E2,8.666550411E0,6.564102173E1,4.782059994E0,3.310051245E0
5.954177260E1,1.686707721E1,7.357173420E1,1.441769818E2,8.504218505E0,6.544882202E1,4.784749276E0,3.306162639E0
6.054177427E1,1.686710248E1,7.357179488E1,1.440104584E2,7.951303448E0,6.544882202E1,4.788362299E0,3.300927677E0
6.154177630E1,1.686712970E1,7.357186087E1,1.437319696E2,7.783295286E0,6.544882202E1,4.803973541E0,3.278166447E0
6.254177845E1,1.686717265E1,7.357192419E1,1.437035927E2,7.798199038E0,6.544882202E1,4.819583921E0,3.255172478E0
6.354177928E1,1.686720459E1,7.357199562E1,1.439469300E2,7.760340853E0,6.649958801E1,4.814010725E0,3.263408920E0
6.454178059E1,1.686722954E1,7.357205521E1,1.442919540E2,7.949928197E0,6.649958801E1,4.785087177E0,3.305673568E0
6.554178262E1,1.686725762E1,7.357212228E1,1.442735204E2,8.262936327E0,6.649994659E1,4.778674748E0,3.314936603E0
6.654178417E1,1.686729229E1,7.357220509E1,1.443158877E2,8.653291158E0,6.649994659E1,4.771789415E0,3.324840268E0
6.754178536E1,1.686732126E1,7.357227428E1,1.441219501E2,8.383453526E0,6.649994659E1,4.783652212E0,3.307749771E0
6.854178703E1,1.686735416E1,7.357235286E1,1.446391041E2,8.685944912E0,6.649994659E1,4.787347050E0,3.302399924E0
6.954178846E1,1.686738335E1,7.357242258E1,1.443966112E2,8.313635708E0,6.649994659E1,4.779579480E0,3.313632000E0
7.054178953E1,1.686740921E1,7.357248434E1,1.438093137E2,7.992623209E0,6.649994659E1,4.783646851E0,3.307757524E0
7.154179168E1,1.686743890E1,7.357255588E1,1.441101590E2,7.946965607E0,6.705656433E1,4.794520095E0,3.291977232E0
7.254179251E1,1.686746528E1,7.357261995E1,1.438714406E2,7.696888570E0,6.616796875E1,4.768459818E0,3.329613791E0
7.354179442E1,1.686749062E1,7.357269652E1,1.445699241E2,7.859132874E0,7.179121399E1,4.761215852E0,3.339964168E0
7.454179525E1,1.686751488E1,7.357277310E1,1.457436290E2,7.991498250E0,7.179121399E1,4.766988365E0,3.331720120E0
7.554179668E1,1.686753387E1,7.357283356E1,1.450463788E2,7.461993018E0,7.250914001E1,4.774440808E0,3.321031768E0
7.654179847E1,1.686755485E1,7.357290273E1,1.456832660E2,7.334221419E0,7.250914001E1,4.797485239E0,3.287654546E0
7.754179943E1,1.686756986E1,7.357295699E1,1.461175944E2,6.897222580E0,7.151941681E1,4.787464357E0,3.302229862E0
7.854180133E1,1.686758882E1,7.357302282E1,1.463508970E2,6.788546732E0,7.151941681E1,4.797676944E0,3.287374784E0
7.954180253E1,1.686760590E1,7.357307672E1,1.466552000E2,6.425127844E0,7.151941681E1,4.787683692E0,3.301911855E0
8.054180360E1,1.686762231E1,7.357313281E1,1.470477825E2,6.286867691E0,7.245191956E1,4.798059788E0,3.286815983E0
8.154180503E1,1.686764339E1,7.357319621E1,1.474682990E2,6.246816357E0,7.204310608E1,4.782964515E0,3.308744094E0
8.254180622E1,1.686766241E1,7.357326612E1,1.483941810E2,6.238699939E0,7.036526489E1,4.765164753E0,3.334327804E0
8.354180729E1,1.686768649E1,7.357331683E1,1.489668206E2,5.894709156E0,7.036526489E1,4.755293119E0,3.348391314E0
8.454180837E1,1.686770297E1,7.357336479E1,1.504021977E2,6.164017713E0,7.036526489E1,4.743218404E0,3.365474142E0
8.554181039E1,1.686772038E1,7.357341548E1,1.511898365E2,6.414862355E0,7.036526489E1,4.747875063E0,3.358901520E0
8.654181123E1,1.686773406E1,7.357345534E1,1.512846977E2,6.059321308E0,7.038967896E1,4.756247213E0,3.347035924E0
8.754181635E1,1.686774889E1,7.357349856E1,1.517274482E2,5.971156772E0,7.038967896E1,4.753461218E0,3.350991417E0
8.854181373E1,1.686776385E1,7.357354217E1,1.526386716E2,5.919592556E0,7.038967896E1,4.745902200E0,3.361688466E0
8.954181397E1,1.686777912E1,7.357358669E1,1.534754812E2,5.908343415E0,7.038967896E1,4.747335410E0,3.359664200E0
9.054181945E1,1.686779997E1,7.357364741E1,1.540290892E2,6.366154680E0,7.028984833E1,4.747262408E0,3.359767352E0
9.154181719E1,1.686782001E1,7.357370548E1,1.544783560E2,6.498085221E0,7.028984833E1,4.745304114E0,3.362532662E0
9.254181826E1,1.686783823E1,7.357375831E1,1.549707616E2,6.529151560E0,7.028984833E1,4.735029723E0,3.376985425E0
9.354182327E1,1.686785919E1,7.357381907E1,1.556192075E2,6.768566708E0,7.028984833E1,4.744546577E0,3.363601464E0
9.454182386E1,1.686786106E1,7.357387557E1,1.561790156E2,6.492489725E0,7.048076630E1,4.739229310E0,3.371089228E0
9.554182243E1,1.686789901E1,7.357393524E1,1.562634295E2,6.781159407E0,7.048076630E1,4.736240718E0,3.375286787E0
9.654182339E1,1.686792045E1,7.357399804E1,1.563958591E2,6.760260336E0,7.048076630E1,4.740014022E0,3.369985773E0
9.754182446E1,1.686793924E1,7.357405308E1,1.563215766E2,6.607334657E0,7.048076630E1,4.739005731E0,3.371403523E0
9.854182529E1,1.686795828E1,7.357410987E1,1.565879753E2,6.435872243E0,7.101548767E1,4.734239098E0,3.378093722E0
9.954182744E1,1.686797032E1,7.357417540E1,1.567604827E2,6.539169615E0,7.956275177E1,4.733325220E0,3.379374113E0
1.005418286E2,1.686798043E1,7.357423240E1,1.562689079E2,6.383048821E0,7.956275177E1,4.735967957E0,3.375669495E0
1.015418292E2,1.686799136E1,7.357429403E1,1.563256964E2,6.580014115E0,7.956275177E1,4.736625312E0,3.374747055E0
1.025418305E2,1.686800318E1,7.357436069E1,1.561103468E2,6.858186846E0,7.956275177E1,4.737828632E0,3.373057499E0
1.035418313E2,1.686801678E1,7.357443739E1,1.563144932E2,7.592797987E0,7.961502075E1,4.738491764E0,3.372125863E0
1.045418329E2,1.686802705E1,7.357449564E1,1.558218574E2,7.209961731E0,7.961502075E1,4.735268149E0,3.376651091E0
1.055418376E2,1.686803716E1,7.357455292E1,1.560689789E2,6.752253406E0,7.961502075E1,4.737972187E0,3.372855850E0
1.065418352E2,1.686805191E1,7.357463651E1,1.562990182E2,7.915339999E0,7.961502075E1,4.739180294E0,3.371158135E0
1.075418366E2,1.686806667E1,7.357472011E1,1.564489499E2,8.609008130E0,7.961502075E1,4.738787402E0,3.371710395E0
1.085418376E2,1.686807722E1,7.357477994E1,1.565516038E2,7.886535847E0,7.961502075E1,4.734269039E0,3.378051760E0
1.095418395E2,1.686808747E1,7.357483802E1,1.563525314E2,7.110264062E0,7.961502075E1,4.732070630E0,3.381130667E0
1.105418403E2,1.686809969E1,7.357490723E1,1.564715073E2,7.072297708E0,7.961502075E1,4.734185154E0,3.378169322E0
1.115418408E2,1.686811414E1,7.357498828E1,1.566183847E2,7.719590281E0,8.167637634E1,4.736823025E0,3.374469538E0
1.125418423E2,1.686812385E1,7.357505717E1,1.565581491E2,7.495997443E0,8.167637634E1,4.738033771E0,3.372769340E0
1.135418437E2,1.686813348E1,7.357512552E1,1.564285168E2,7.282965788E0,8.167637634E1,4.736698731E0,3.374644006E0
1.145418444E2,1.686814316E1,7.357519427E1,1.560981306E2,7.280340404E0,8.167637634E1,4.738031269E0,3.372772854E0
1.155418463E2,1.686815217E1,7.357525821E1,1.555542766E2,7.062599599E0,8.167637634E1,4.739172670E0,3.371168853E0
1.165418473E2,1.686816247E1,7.357533414E1,1.558362966E2,7.580822312E0,8.197888947E1,4.739646479E0,3.370502676E0
1.175418479E2,1.686817148E1,7.357540057E1,1.556534365E2,7.346917023E0,8.197888947E1,4.736592240E0,3.374793473E0
1.185418494E2,1.686818024E1,7.357546624E1,1.553497769E2,7.241053059E0,8.228166962E1,4.737059127E0,3.374138092E0
1.195418507E2,1.686818686E1,7.357553261E1,1.551754285E2,6.925636135E0,9.000000000E1,4.740862486E0,3.368792057E0
1.205418569E2,1.686818686E1,7.357560090E1,1.550052288E2,6.984518789E0,9.000000000E1,4.747389102E0,3.359588331E0
1.215418533E2,1.686817696E1,7.357567649E1,1.551556845E2,7.470296787E0,9.000000000E1,4.743292620E0,3.365369542E0
1.225418546E2,1.686817568E1,7.357574868E1,1.546010011E2,7.585003471E0,9.000000000E1,4.751441956E0,3.353853958E0
1.235418550E2,1.686817439E1,7.357582554E1,1.541311799E2,7.791271373E0,9.000000000E1,4.755862538E0,3.347582494E0
1.245418562E2,1.686817806E1,7.357590675E1,1.543274699E2,8.024040682E0,9.000000000E1,4.760146801E0,3.341487612E0
1.255418568E2,1.686817179E1,7.357597213E1,1.550788453E2,7.647590324E0,8.855252838E1,4.758466352E0,3.343880233E0
1.265418584E2,1.686818887E1,7.357603011E1,1.546368388E2,6.981704254E0,8.855252838E1,4.753660303E0,3.350708993E0
1.275418594E2,1.686819060E1,7.357610123E1,1.544102056E2,6.724453375E0,8.855252838E1,4.750369183E0,3.355373252E0
1.285418609E2,1.686819202E1,7.357615944E1,1.542898683E2,6.068569523E0,8.855252838E1,4.752706416E0,3.352061866E0
1.295418652E2,1.686819324E1,7.357620973E1,1.544747994E2,5.559830017E0,8.855252838E1,4.758883219E0,3.343286936E0
1.305418634E2,1.686819434E1,7.357625513E1,1.546946356E2,5.278258267E0,8.855252838E1,4.752577914E0,3.352244054E0
1.315418649E2,1.686819572E1,7.357631186E1,1.544692362E2,5.456975054E0,8.855252838E1,4.747056244E0,3.360058638E0
1.325415161E2,1.686821191E1,7.357634765E1,1.546660557E2,5.455211143E0,7.805445099E1,7.617765023E0,3.359619198E0
1.335415125E2,1.686822159E1,7.357639516E1,1.550572051E2,5.521645947E0,7.805445099E1,7.655832878E0,3.351565022E0
1.345415144E2,1.686823252E1,7.357644886E1,1.552888809E2,5.599205666E0,7.805445099E1,8.007381653E0,3.353160209E0
1.355415081E2,1.686824427E1,7.357650650E1,1.545485070E2,6.019897657E0,7.805445099E1,4.742951576E0,3.365850172E0
1.365415089E2,1.686825641E1,7.357656833E1,1.549133222E2,6.308429809E0,7.875825500E1,4.739452989E0,3.370774747E0
1.375415167E2,1.686827369E1,7.357661493E1,1.564609131E2,6.408941104E0,6.846481323E1,4.738699868E0,3.371833418E0
1.385415168E2,1.686829603E1,7.357667425E1,1.568863339E2,6.642955869E0,6.923167419E1,8.152420980E0,3.372398151E0
1.395415223E2,1.686831774E1,7.357673372E1,1.563249993E2,6.761284243E0,6.923167419E1,8.241518289E0,3.371405496E0
1.405415289E2,1.686833919E1,7.357679106E1,1.564401232E2,6.707358402E0,6.832001495E1,8.578123110E0,3.368746881E0
1.415415318E2,1.686836416E1,7.357685630E1,1.565412238E2,6.997133389E0,6.832001495E1,8.468724548E0,3.372056900E0
1.425415354E2,1.686838898E1,7.357692114E1,1.565954240E2,7.266028760E0,6.832001495E1,8.048414698E0,3.365767125E0
1.435415462E2,1.686841550E1,7.357695267E1,1.561529283E2,6.639792733E0,5.777895355E1,7.750342269E0,3.352403021E0
1.445415388E2,1.686846346E1,7.357703170E1,1.565249925E2,7.793438262E0,5.777895355E1,7.561265882E0,3.342314638E0
1.455415432E2,1.686849577E1,7.357708494E1,1.565518256E2,7.564728452E0,5.777895355E1,4.766653767E0,3.332198808E0
1.465415533E2,1.686852642E1,7.357715419E1,1.562862734E2,7.935046449E0,5.357453918E1,4.753742900E0,3.350591809E0
1.475415632E2,1.686857634E1,7.357721601E1,1.559498508E2,8.210830310E0,5.357453918E1,4.752497724E0,3.352357740E0
1.485415721E2,1.686861407E1,7.357728038E1,1.562617072E2,7.964699591E0,5.357453918E1,4.772435266E0,3.323913156E0
1.495415800E2,1.686865929E1,7.357732620E1,1.563719805E2,7.492225673E0,5.357453918E1,4.742126227E0,3.367012901E0
1.505415883E2,1.686869547E1,7.357737712E1,1.557749868E2,7.264003074E0,5.357453918E1,4.748430341E0,3.358116486E0
1.515415968E2,1.686873720E1,7.357742977E1,1.559188281E2,7.541483358E0,5.008431244E1,4.754257990E0,3.349860892E0
1.525416045E2,1.686877709E1,7.357747928E1,1.557745858E2,7.368678635E0,5.008431244E1,4.752382289E0,3.352521381E0
1.535416116E2,1.686881727E1,7.357752916E1,1.556572556E2,7.202384519E0,5.008431244E1,4.749549439E0,3.356533504E0
1.545416183E2,1.686885782E1,7.357757950E1,1.549620247E2,7.171703470E0,5.008431244E1,4.755989626E0,3.347401934E0
1.555416247E2,1.686889904E1,7.357764172E1,1.556639165E2,7.305881860E0,5.773209381E1,4.783359318E0,3.308173312E0
1.565416309E2,1.686893827E1,7.357770624E1,1.550071641E2,7.667398531E0,5.773209381E1,4.807928545E0,3.272363081E0
1.575416368E2,1.686897447E1,7.357776446E1,1.542415568E2,7.607084716E0,5.796324539E1,4.836741122E0,3.229624181E0
1.585416424E2,1.686900140E1,7.357783788E1,1.532791799E2,7.850437359E0,5.796324539E1,4.757503656E0,3.345249765E0
1.595416481E2,1.686904520E1,7.357791483E1,1.532005746E2,8.531989152E0,6.057381058E1,4.757288951E0,3.345555091E0
1.605416538E2,1.686909273E1,7.357797283E1,1.525126857E2,8.310867457E0,6.033214569E1,4.776662483E0,3.317835522E0
1.615416588E2,1.686911451E1,7.357803979E1,1.516809789E2,7.886542563E0,6.033214569E1,4.788956818E0,3.300065094E0
1.625416634E2,1.686915097E1,7.357808101E1,1.509648190E2,7.198253830E0,6.033214569E1,4.765823973E0,3.333385501E0
1.635416683E2,1.686918079E1,7.357813538E1,1.503956831E2,6.752481362E0,6.033214569E1,4.758829924E0,3.343362797E0
1.645416723E2,1.686920766E1,7.357818675E1,1.494275421E2,6.229814772E0,6.184671021E1,4.776806920E0,3.317627568E0
1.655416774E2,1.686923024E1,7.357823127E1,1.490868954E2,5.664377753E0,6.236171341E1,4.775709711E0,3.319206802E0
1.665416808E2,1.686924748E1,7.357826546E1,1.487885225E2,4.735753373E0,6.236171341E1,4.773243669E0,3.322752159E0
1.675416859E2,1.686925844E1,7.357828719E1,1.481648386E2,3.423561290E0,6.236171341E1,4.760709955E0,3.340685223E0
1.685416890E2,1.686926448E1,7.357829918E1,1.480618048E2,2.445111835E0,6.236171341E1,4.749051529E0,3.357237944E0
1.695416926E2,1.686926415E1,7.357829851E1,1.483167076E2,1.473350892E0,6.236171341E1,4.747824471E0,3.358973032E0
1.705416975E2,1.686926578E1,7.357830174E1,1.484337332E2,1.275721407E0,1.016966448E2,9.110876818E0,3.357502143E0
1.715417006E2,1.686925671E1,7.357830387E1,1.483414903E2,1.005636740E0,1.221380090E2,9.397243543E0,3.357471949E0
1.725417032E2,1.686925586E1,7.357830707E1,1.488258965E2,1.473707147E0,1.311537768E2,1.168093121E1,3.355779875E0
1.735417066E2,1.686913207E1,7.357836251E1,1.489733217E2,2.090668217E0,1.490621753E2,4.750896360E0,3.354626776E0
1.745417101E2,1.686911050E1,7.357834503E1,1.496265725E2,2.132700152E0,1.817824249E2,4.755921717E0,3.347498417E0
1.755417132E2,1.686909048E1,7.357835223E1,1.500742682E2,1.815984492E0,1.817824249E2,4.775743564E0,3.319158093E0
1.765417194E2,1.686903586E1,7.357835712E1,1.503277654E2,3.478962423E0,1.817824249E2,4.770492927E0,3.326700207E0
1.775417224E2,1.686899100E1,7.357835458E1,1.504769801E2,4.140356694E0,1.830317535E2,4.774936129E0,3.320319562E0
1.785417228E2,1.686891917E1,7.357834496E1,1.504887869E2,5.572807718E0,1.849092560E2,4.775085371E0,3.320104928E0
1.795417253E2,1.686886569E1,7.357833656E1,1.514548775E2,5.468862551E0,1.845657196E2,4.781640231E0,3.310657598E0
1.805417279E2,1.686881733E1,7.357832569E1,1.512627763E2,4.970911976E0,1.845657196E2,4.778486441E0,3.315208043E0
1.815417315E2,1.686878235E1,7.357833948E1,1.509836082E2,4.192174082E0,1.845657196E2,4.774683185E0,3.320683291E0
1.825417343E2,1.686874536E1,7.357833073E1,1.516453509E2,3.958278476E0,1.845657196E2,4.768086955E0,3.330147718E0
1.835417393E2,1.686870842E1,7.357831965E1,1.520477152E2,3.881524570E0,1.845657196E2,4.773617413E0,3.322215198E0
1.845417387E2,1.686866786E1,7.357830852E1,1.524212366E2,4.096127987E0,1.820580444E2,4.791674380E0,3.296117969E0
1.855417414E2,1.686863394E1,7.357831590E1,1.525971818E2,4.203955141E0,1.820580444E2,4.776317439E0,3.318332224E0
1.865417447E2,1.686859712E1,7.357829771E1,1.537930589E2,4.181950350E0,1.820580444E2,4.772734832E0,3.323483000E0
1.875417473E2,1.686855117E1,7.357831281E1,1.540639610E2,4.692875841E0,1.820580444E2,4.765502710E0,3.333844771E0
1.885417497E2,1.686851681E1,7.357833622E1,1.546899509E2,4.735682071E0,1.687677155E2,4.763916599E0,3.336110860E0
1.895417523E2,1.686847255E1,7.357834535E1,1.550242152E2,4.692749587E0,1.687677155E2,4.761389199E0,3.339717043E0
1.905417546E2,1.686843022E1,7.357835418E1,1.554918365E2,4.628975240E0,1.685154877E2,4.763529087E0,3.336664153E0
1.915417570E2,1.686838926E1,7.357836282E1,1.559703947E2,4.499590094E0,1.685154877E2,4.772054074E0,3.324460400E0
1.925417593E2,1.686832456E1,7.357837647E1,1.565378705E2,5.652626138E0,1.685154877E2,4.770560047E0,3.326603955E0
1.935417613E2,1.686829672E1,7.357838235E1,1.564679064E2,4.752092020E0,1.685154877E2,4.766482743E0,3.332443442E0
1.945417638E2,1.686826028E1,7.357839004E1,1.566562208E2,4.353663952E0,1.685154877E2,4.765280605E0,3.334162232E0
1.955417658E2,1.686821158E1,7.357838269E1,1.568742570E2,4.651757446E0,1.808603821E2,4.760440542E0,3.341069123E0
1.965417695E2,1.686816706E1,7.357838422E1,1.574138480E2,4.721717592E0,1.808603821E2,4.761997983E0,3.338848939E0
1.975417709E2,1.686812047E1,7.357837624E1,1.574804951E2,4.885443286E0,1.808603821E2,4.759838865E0,3.341926243E0
1.985417722E2,1.686807221E1,7.357836570E1,1.576852208E2,5.063743753E0,1.934039612E2,4.760441743E0,3.341067411E0
1.995417789E2,1.686802853E1,7.357835455E1,1.580109844E2,5.174846765E0,1.934039612E2,4.762993995E0,3.337427937E0
2.005417771E2,1.686798292E1,7.357834067E1,1.583152082E2,5.408009977E0,1.934039612E2,4.759715202E0,3.342102367E0
2.015417794E2,1.686793270E1,7.357830785E1,1.576346933E2,5.718553666E0,1.935017090E2,4.732699148E0,3.380250849E0
2.025417817E2,1.686788417E1,7.357829677E1,1.580285351E2,5.821826268E0,1.935017090E2,4.741197851E0,3.368320052E0
2.035417838E2,1.686784089E1,7.357829185E1,1.582934957E2,5.375609316E0,1.935017090E2,4.750441768E0,3.355270487E0
2.045417857E2,1.686780747E1,7.357828348E1,1.582088281E2,4.579153794E0,1.935017090E2,4.730790476E0,3.382921593E0
2.055417916E2,1.686777848E1,7.357826693E1,1.580763379E2,3.864116130E0,1.994167938E2,4.727383585E0,3.387680840E0
2.065417902E2,1.686775962E1,7.357825897E1,1.580133958E2,2.824098766E0,1.994167938E2,4.726489642E0,3.388927957E0
2.075417925E2,1.686775516E1,7.357825720E1,1.578968142E2,1.439658454E0,1.994167938E2,4.726468881E0,3.388956912E0
2.085417945E2,1.686775601E1,7.357825763E1,1.580351145E2,2.299667092E-1,1.994167938E2,4.739586219E0,3.370587412E0
2.095417970E2,1.686775957E1,7.357826161E1,1.581804743E2,7.295335943E-2,1.994167938E2,4.743960468E0,3.364428051E0
2.105417985E2,1.686776390E1,7.357826687E1,1.583217923E2,5.904659587E-2,1.994167938E2,4.747634802E0,3.359241107E0
2.115418011E2,1.686776132E1,7.357827328E1,1.585467963E2,1.459021509E-1,1.994167938E2,4.751094112E0,3.354346698E0
2.125418023E2,1.686775532E1,7.357827521E1,1.588343078E2,3.079872715E-1,1.994167938E2,4.750922601E0,3.354589612E0
2.135418050E2,1.686775476E1,7.357827800E1,1.590292497E2,0.000000000E0,1.994167938E2,4.751867934E0,3.353250389E0
2.145418073E2,1.686775476E1,7.357827800E1,1.590292497E2,0.000000000E0,1.994167938E2,4.751410351E0,3.353898733E0
