"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.827459837E1,1.067205734E1,-2.061213684E-1,-1.695075073E0
7.829450037E1,7.289691010E0,5.123844910E-1,-1.190175018E0
7.831440237E1,7.100484467E0,-1.829495544E0,1.380279694E0
7.833430437E1,9.821675720E0,-4.517605591E-1,-7.069798279E-1
7.835420637E1,6.515351257E0,-1.492396545E-1,-1.775158539E0
7.837410837E1,6.728957062E0,-6.816824341E-1,-9.319619751E-1
7.839400937E1,1.361793137E1,1.264869690E-1,-1.260977783E0
7.841391137E1,4.037104797E0,6.194119263E-1,-2.491269379E0
7.843381337E1,9.927355957E0,-1.110540619E0,-3.881428528E0
7.845371537E1,1.242072098E1,3.083288269E0,-3.520678711E-1
7.847361737E1,7.727380829E0,-1.437011719E-1,-2.258952484E0
7.849351937E1,1.041474243E1,1.061293030E-1,-2.513722687E0
7.851342038E1,1.167317551E1,2.335293732E0,-9.497749329E-1
7.853332238E1,1.277278885E1,1.255139923E0,-1.709145813E0
7.855322438E1,1.245275436E1,-9.973759460E-1,-3.320993958E0
7.857312638E1,1.442161011E1,1.950294342E0,-3.554658051E0
7.859302838E1,1.220861206E1,8.613088989E-1,-2.141895905E0
7.861293038E1,8.712931366E0,1.503024445E0,-4.003873901E0
7.863283238E1,8.133785706E0,2.119592285E-1,-2.606679382E0
7.865273337E1,1.365700012E1,-6.613247681E-1,-2.186353455E0
7.867263537E1,9.557475128E0,1.219214630E0,-1.702260132E0
7.869253737E1,1.239766891E1,-5.783972168E-1,-2.899320831E0
7.871243937E1,7.026238861E0,-2.741399231E0,-1.939965820E0
7.873234137E1,1.296933014E1,8.243357849E-1,-3.026256866E0
7.875224337E1,1.069136719E1,6.885681152E-3,-1.065933380E0
7.877214442E1,1.035666321E1,-2.102378082E0,-1.649120636E0
7.879204642E1,9.295220490E0,-9.789642334E-2,-2.315085754E0
7.881194842E1,1.090003326E1,1.842817841E0,-9.449848938E-1
7.883185042E1,9.357191620E0,-7.670050049E-1,-2.190993805E0
7.885175242E1,9.950857086E0,1.728006592E0,-1.751657410E0
7.887165442E1,1.370145767E1,-2.230361938E-2,-2.412832489E0
7.889155642E1,9.660610657E0,5.019062805E-1,-1.031355286E0
7.891145742E1,1.189306824E1,1.391805725E0,-2.887046356E0
7.893135942E1,1.043450134E1,-1.978884888E-1,-2.346670074E0
7.895126142E1,1.182989960E1,1.073417816E0,-1.824406128E0
7.897116342E1,1.122500748E1,-7.426057434E-1,-7.716453552E-1
7.899106542E1,1.039558228E1,7.987390137E-1,-1.613345032E0
7.901096742E1,1.187570435E1,-5.014572144E-2,-2.464475098E0
7.903086942E1,1.119971008E1,-4.420307922E-1,-2.273921356E0
7.905077042E1,1.356778564E1,-9.286688232E-1,-1.520687714E0
7.907067242E1,1.210981750E1,1.157542877E0,-8.873547363E-1
7.909057442E1,9.769584045E0,-1.117276611E0,-2.763253784E0
7.911047642E1,9.981543274E0,1.366358643E0,-2.685116272E0
7.913037842E1,1.052536240E1,2.909948730E-1,-2.021546173E0
7.915028042E1,7.762407990E0,-2.377056885E-1,-2.546504517E0
7.917018242E1,1.304746765E1,2.398612061E0,-2.077380066E0
7.919008342E1,6.144721985E0,-7.298822021E-1,-2.616708527E0
7.920998542E1,1.241802658E1,1.667232971E0,-3.079845428E0
7.922988742E1,8.503067780E0,-2.906954956E-1,-2.209255829E0
7.924978942E1,1.135014725E1,1.550924835E0,-3.180885315E0
7.926969142E1,6.339467010E0,1.986369324E-1,-2.186353455E0
7.928959342E1,9.782008209E0,-1.987866211E-1,-4.462220764E0
7.930949442E1,8.183332672E0,1.375190277E0,-1.210083618E0
7.932939642E1,1.344893280E1,-1.299597473E0,-2.469714203E0
7.934929842E1,1.103669907E1,9.617500305E-1,-2.966830444E-1
7.936920042E1,1.345192657E1,6.447093201E-1,-1.296903076E0
7.938910242E1,1.037791901E1,-1.097817078E0,-2.321073303E0
7.940900442E1,1.416234924E1,1.995350647E0,-2.455194397E0
7.942890642E1,9.613458710E0,1.345701599E-1,-1.627266083E0
7.944880742E1,1.483130814E1,-6.671626282E-1,-1.673819275E0
7.946870942E1,1.266606079E1,3.365002441E-1,-1.385668488E0
7.948861142E1,1.403421570E1,-9.975256348E-1,-5.649252319E-1
7.950851342E1,1.095796280E1,-8.632548523E-1,-1.954335938E0
7.952841542E1,1.171044800E1,1.326242065E-1,-2.582878876E0
7.954831742E1,1.043510010E1,2.053729248E-1,-1.358425140E0
7.956821942E1,1.071950867E1,-1.426982574E0,-2.292183380E0
7.958812042E1,7.335196381E0,-1.993853760E-1,-2.205363922E0
7.960802242E1,9.542805634E0,5.866300964E-1,-2.276615753E0
7.962792442E1,8.262368317E0,-2.007026367E0,-1.533710632E0
7.964782642E1,8.287815399E0,2.440824280E0,-2.305206299E0
7.966772842E1,1.001073257E1,-1.803749084E-1,-1.960173798E0
7.968763042E1,6.691085815E0,9.369017029E-1,-3.214265900E0
7.970753242E1,1.116722763E1,1.181193695E0,-2.394720154E0
7.972743342E1,7.331454163E0,1.030457153E0,-2.945874023E0
7.974733542E1,1.284748352E1,9.018745422E-1,-9.837542725E-1
7.976723742E1,1.208916046E1,1.688788147E0,-2.464325409E0
7.978714038E1,1.150791916E1,-1.032852173E-2,-1.606459351E0
7.980704238E1,1.414887726E1,1.487456818E0,-2.872825928E0
7.982694438E1,1.285332138E1,5.081932068E-1,-1.505120087E0
7.984684638E1,1.579844696E1,2.145039368E0,-2.495460663E0
7.986674737E1,1.282488052E1,1.440604248E0,-1.609004059E0
7.988664937E1,1.203257812E1,-4.067042542E-1,-5.147645416E0
7.990655137E1,1.521181686E1,2.883603516E0,-1.894161072E0
7.992645337E1,1.283416122E1,-2.049238586E-1,-2.331252136E0
7.994635537E1,1.110375961E1,4.701722717E-1,-2.054627380E0
7.996625737E1,1.282248550E1,-3.791615295E-1,-1.751058655E0
7.998615937E1,1.065903442E1,1.154399414E0,-2.020648041E0
8.000606037E1,1.200308945E1,-1.658850403E0,-1.456022186E0
8.002596237E1,5.605992279E0,2.234852600E-1,-2.779569855E0
8.004586437E1,1.072010742E1,3.004252625E-1,-3.064876556E0
8.006576637E1,6.465804291E0,-3.052153015E-1,-1.898202667E0
8.008566837E1,1.076740906E1,-4.713697815E-1,-4.262386322E0
8.010557037E1,8.802894287E0,1.933828583E0,6.872209167E-1
8.012547237E1,1.025532394E1,5.828878784E-1,-4.334985352E0
8.014537437E1,1.220217545E1,7.047344971E-1,7.313790894E-1
8.016527537E1,1.318473221E1,3.632945251E-1,-4.400698700E0
8.018517737E1,8.849597168E0,9.383985901E-1,-2.165696411E0
8.020507937E1,1.192195816E1,-6.735992432E-2,-3.212020569E0
8.022498137E1,8.264913025E0,5.722599792E-1,-2.000140686E0
8.024488337E1,1.278491364E1,-1.469943237E-1,-3.714974670E0
8.026478537E1,1.306602905E1,2.774330750E0,-1.806293793E0
8.028468737E1,1.321077805E1,-1.083746338E0,-1.809437256E0
8.030458838E1,1.408780426E1,2.164049835E0,-9.125024414E-1
8.032449038E1,1.003183868E1,5.692662048E-1,-3.414250031E0
8.034439238E1,1.314985474E1,-1.132245483E0,-1.514101410E0
8.036429438E1,9.859097900E0,1.636097717E-1,-7.467970276E-1
8.038419638E1,1.080752563E1,5.469625854E-1,-3.166664886E0
8.040409838E1,1.034723282E1,-9.924362183E-1,-1.388662262E0
8.042400038E1,9.965227203E0,1.417552185E0,-3.192111969E0
8.044390137E1,1.147079636E1,2.627037048E-1,-1.819765778E0
8.046380337E1,7.110513611E0,6.304888916E-1,-2.779270477E0
8.048370537E1,1.102262833E1,-3.448828125E-1,-2.727627869E0
8.050360737E1,1.113354767E1,1.305884399E0,-2.170785828E0
8.052350937E1,7.231462097E0,-6.878196716E-1,-2.879861298E0
8.054341137E1,1.055425232E1,1.216370544E0,-2.377655640E0
8.056331337E1,1.219064941E1,1.107696533E-1,-2.085912323E0
8.058321437E1,1.044318329E1,1.069376221E0,-1.369801483E0
8.060311637E1,1.084419937E1,1.120420074E0,-2.343825989E0
8.062301837E1,9.096583557E0,-4.146377563E-1,-1.453627167E0
8.064292037E1,1.449944824E1,8.409512329E-1,-4.383185120E0
8.066282237E1,1.186597458E1,-2.418969727E-1,-3.652404785E-2
8.068272437E1,1.442280762E1,-1.470392303E0,-3.133883057E0
8.070262637E1,1.035292099E1,1.203347626E0,-2.953358459E-1
8.072252837E1,1.146555725E1,-1.258732452E0,-4.200564880E0
8.074242937E1,1.382135834E1,1.537452850E0,-9.589059448E-1
8.076233137E1,1.482726654E1,-1.449585571E0,-2.683020630E0
8.078223292E1,8.545279999E0,-2.311193848E-1,-2.136058044E0
8.080213492E1,1.359936996E1,6.081852722E-1,-1.752256165E0
8.082203692E1,9.440418549E0,-1.014141083E0,-2.034269714E0
8.084193892E1,9.600136414E0,2.067201233E-1,-4.430187378E0
8.086184092E1,8.575517120E0,6.746470642E-1,-1.303190002E0
8.088174192E1,9.407636719E0,-7.253915405E-1,-3.163371735E0
8.090164392E1,1.018392242E1,1.349294128E0,-1.115630035E0
8.092154592E1,9.766590271E0,-4.156855774E-1,-1.754651184E0
8.094144792E1,9.556427307E0,7.794291687E-1,-1.485061798E0
8.096134992E1,1.337932755E1,2.323168945E-1,-6.328839111E-1
8.098125192E1,6.691385193E0,9.349557495E-1,-2.001338196E0
8.100115392E1,1.316227890E1,3.574566650E-1,-3.426674194E0
8.102105492E1,8.964707794E0,3.626957703E-1,-1.028660889E0
8.104095692E1,8.512049103E0,2.479593658E0,-4.355043640E0
8.106085892E1,1.246502884E1,5.815406799E-1,-9.544152832E-1
8.108076092E1,1.250140320E1,-3.314108276E-1,-3.581602020E0
8.110066292E1,1.437999664E1,1.643731842E0,-2.797831879E0
8.112056492E1,1.357691666E1,1.104553070E0,-2.626737671E0
8.114046692E1,9.056466980E0,-7.017407227E-1,-8.476872253E-1
8.116036792E1,1.460003906E1,1.633253632E0,-3.572321320E0
8.118026992E1,8.163274384E0,-8.159532166E-1,-5.646258545E-1
8.120017192E1,1.417567154E1,6.032455444E-2,-3.636687469E0
8.122007392E1,1.099343903E1,-3.787124634E-2,-4.065545654E-1
8.123997592E1,1.028885422E1,-1.737886047E0,-3.251987457E0
8.125987792E1,1.134266281E1,3.453318787E-1,5.560935974E-1
8.127977992E1,8.949289856E0,-8.584648132E-1,-4.271517334E0
8.129968192E1,1.373858047E1,-6.047424316E-2,-1.084195404E0
8.131958292E1,9.795779572E0,-1.152603149E-1,-2.446213074E0
8.133948492E1,8.549620972E0,1.016835480E0,-2.103126526E0
8.135938692E1,1.366897522E1,-4.715194702E-2,-9.997709656E-1
8.137928892E1,7.723488922E0,1.064885559E0,-2.139949951E0
8.139919092E1,9.371711426E0,7.179071045E-1,-2.434387665E0
8.141909292E1,1.048898804E1,-8.732839966E-1,-1.670526123E0
8.143899492E1,1.161225220E1,9.018745422E-1,-2.847678223E0
8.145889592E1,1.278236893E1,-8.306227112E-1,-1.463057556E0
8.147879792E1,1.140134079E1,5.730084229E-1,-1.573827209E0
8.149869992E1,1.146196472E1,-1.774110718E0,-1.863774261E0
8.151860192E1,1.028825546E1,4.424798584E-1,-1.289119263E0
8.153850392E1,8.317603455E0,8.946894836E-1,-2.238594818E0
8.155840592E1,1.200323914E1,-1.566043396E0,-3.847000122E-1
8.157830792E1,9.823471985E0,8.665480042E-1,-3.219055939E0
8.159820992E1,1.238299942E1,-1.484313354E0,-1.391206970E0
8.161811092E1,9.436227264E0,-1.049617310E0,-1.457818451E0
8.163801292E1,1.335477859E1,6.388714600E-1,-1.064735870E0
8.165791492E1,5.812263336E0,-2.208956451E0,-3.339106293E0
8.167781692E1,9.783804474E0,-1.227148132E0,-2.095941467E0
8.169771892E1,8.657247162E0,1.128952332E0,-8.288264465E-1
8.171762092E1,1.026894562E1,-3.115920410E0,-1.676064606E0
8.173752292E1,9.799072723E0,1.052461395E0,1.133143616E-1
8.175742392E1,7.884404297E0,6.810836792E-1,-1.622326355E0
8.177732629E1,1.010054581E1,-1.678010559E0,-4.987628174E-1
8.179722829E1,8.124804382E0,1.653760986E0,-1.570384369E0
8.181713029E1,6.101461945E0,-5.216651917E-1,-2.014510803E0
8.183703229E1,1.063912582E1,9.819580078E-1,-5.126838684E-1
8.185693429E1,5.268144836E0,4.340972900E-3,-2.046394501E0
8.187683629E1,1.015787659E1,1.203647003E0,-1.385668488E0
8.189673829E1,7.700885925E0,-3.595523071E-1,-8.514294434E-1
8.191663929E1,8.923094330E0,1.094374237E0,-7.696994019E-1
8.193654129E1,6.675069122E0,-4.406835938E-1,-2.608625336E0
8.195644329E1,8.653055878E0,-9.984237671E-2,-1.567240906E0
8.197634529E1,6.076164551E0,9.036708069E-1,-1.741328888E0
8.199624729E1,8.803642731E0,2.644999695E-1,-2.581232300E0
8.201614929E1,9.327553253E0,-6.192622375E-1,-9.819580078E-1
8.203605129E1,9.167685699E0,1.622925110E0,-1.669478302E0
8.205595229E1,1.043075912E1,-9.340576172E-1,-1.413510590E0
8.207585429E1,9.782756653E0,2.350112915E-1,-1.103505249E0
8.209575629E1,1.250634293E1,8.599617004E-1,-1.386566620E0
8.211565829E1,1.224708206E1,1.576222229E-1,-1.520837402E-1
8.213556029E1,8.987161102E0,2.850073242E-1,-3.001258850E0
8.215546229E1,8.531658325E0,-4.575984192E-1,-5.905220032E-1
8.217536429E1,1.017104919E1,2.021845551E0,-1.941462708E0
8.219526629E1,8.600964203E0,-1.187031555E0,-1.453178101E0
8.221516729E1,1.011192215E1,9.086105347E-2,-4.177512817E0
8.223506929E1,8.975784760E0,5.680686951E-1,-6.637197876E-1
8.225497129E1,8.501870270E0,-9.895921326E-1,-5.008883972E0
8.227487329E1,1.202404587E1,-2.727328491E-1,-3.294648743E-1
8.229477529E1,8.468789062E0,-5.137316895E-1,-3.678600311E0
8.231467729E1,1.316063232E1,2.782713318E-1,1.293310547E-1
8.233457929E1,9.126670990E0,4.535568237E-2,-1.960323486E0
8.235448129E1,1.027912445E1,-5.448669434E-1,-1.683848419E0
8.237438229E1,1.091245743E1,1.496737518E0,-1.636397095E0
8.239428429E1,1.067265610E1,1.939965820E-1,-2.036814423E0
8.241418629E1,1.245859222E1,5.743556213E-1,-2.834056549E0
8.243408829E1,1.097772171E1,1.523831177E0,-1.947599945E0
8.245399029E1,1.229498245E1,5.548960876E-1,-3.191513214E0
8.247389229E1,1.116168915E1,-9.538165283E-1,-1.156195679E0
8.249379429E1,1.333606750E1,2.275867310E0,-3.232827301E0
8.251369529E1,8.803343353E0,-1.192420349E0,-1.485211487E0
8.253359729E1,1.123024658E1,1.814077606E0,-3.083587646E0
8.255349929E1,1.242042160E1,-1.273252258E0,-1.173858948E0
8.257340129E1,1.178304703E1,5.177732849E-1,-3.456312561E0
8.259330329E1,6.670877838E0,-8.696914673E-2,-1.677860870E0
8.261320529E1,9.832303619E0,7.018904114E-1,-3.038681030E0
8.263310729E1,1.392120071E1,1.477876740E0,-5.493576050E-2
8.265300929E1,8.309071198E0,-7.436535645E-1,-2.458637238E0
8.267291029E1,7.589816895E0,-3.998185730E-1,-3.579057312E0
8.269281229E1,9.399703217E0,3.405418396E-1,3.526666260E-1
8.271271429E1,6.670129395E0,6.265969849E-1,-1.673519897E0
8.273261629E1,9.004075928E0,1.417103119E0,-1.356778564E0
8.275251829E1,8.604556732E0,1.820214844E-1,-1.206341400E0
8.277242029E1,1.258986923E1,6.997947693E-1,-1.973645782E0
8.279232187E1,3.431613922E0,3.278182983E-2,-2.447111206E0
8.281222287E1,1.058508820E1,2.644999695E-1,-1.290167084E0
8.283212487E1,6.562652893E0,8.723858643E-1,-6.453080750E-1
8.285202687E1,8.987460480E0,-1.695075073E0,-2.849175110E0
8.287192887E1,9.917775879E0,9.928852844E-1,3.682342529E-2
8.289183087E1,7.261549530E0,-1.404229889E0,-1.563049622E0
8.291173287E1,8.446934509E0,-3.972738647E-1,-1.191522217E0
8.293163487E1,8.137677612E0,-1.672023010E-1,-7.738906860E-2
8.295153687E1,8.198900299E0,3.858975220E-1,-1.735940094E0
8.297143788E1,8.097710724E0,4.487667847E-1,-7.066804504E-1
8.299133988E1,5.900579681E0,-1.684896240E0,-9.282197571E-1
8.301124188E1,1.104148911E1,2.335892487E0,1.573228455E-1
8.303114388E1,7.615563354E0,-1.418749695E0,-2.531086578E0
8.305104588E1,1.068403244E1,-5.069956970E-1,-5.592370605E-1
8.307094788E1,4.736749878E0,5.539979553E-1,-1.295256500E0
8.309084988E1,1.196836166E1,4.583468628E-1,-1.761536865E0
8.311075087E1,6.953789520E0,-1.689237213E0,-1.276695099E0
8.313065287E1,1.300031570E1,8.165519714E-1,-5.873785400E-1
8.315055487E1,4.497996368E0,-1.260977783E0,-1.501677246E0
8.317045687E1,1.049542465E1,2.053729248E0,-3.234174500E0
8.319035887E1,1.072085587E1,-5.998027039E-1,5.447172546E-1
8.321026087E1,9.610614624E0,1.253193970E0,-3.408262482E0
8.323016287E1,9.468709717E0,-1.421294403E0,-1.109642487E0
8.325006487E1,1.372196503E1,-2.856060791E-1,-1.515747986E0
8.326996587E1,1.032358200E1,3.188669128E0,-1.112336884E0
8.328986787E1,1.204844513E1,-3.020269318E0,-1.797611847E0
8.330976987E1,1.507006165E1,2.408790894E0,-2.028431854E0
8.332967187E1,1.411893951E1,-2.936892700E-1,1.392105103E-2
8.334957387E1,1.038884628E1,1.964514771E0,-3.211122437E0
8.336947587E1,9.655072174E0,-7.023394775E-1,-2.340532837E0
8.338937787E1,7.029382324E0,1.392105103E0,-4.942871246E0
8.340927887E1,1.046863037E1,1.880240021E0,-2.482138367E0
8.342918087E1,4.732857971E0,-1.119671631E0,-3.087629242E0
8.344908287E1,1.300765045E1,2.511627045E0,-4.127067719E0
8.346898487E1,3.134182434E0,-4.326004028E-1,-2.934946747E0
8.348888687E1,1.123443787E1,-2.951861572E-1,-3.664978638E0
8.350878887E1,9.730964355E0,1.842518463E0,-6.965016174E-1
8.352869087E1,1.087353836E1,1.535806274E-1,-1.961670685E0
8.354859287E1,9.834698639E0,-1.826202393E-1,-1.514999542E0
8.356849388E1,1.299328033E1,2.389930115E0,-1.612895966E0
8.358839588E1,1.235515732E1,8.773255920E-1,-1.669927368E0
8.360829788E1,1.400831955E1,1.267115021E0,-9.873468018E-1
8.362819988E1,1.311587540E1,1.112037506E0,-4.323010254E-1
8.364810188E1,1.054691757E1,2.231409760E0,-1.760938110E0
8.366800388E1,1.156330399E1,7.719447327E-1,-1.502425690E0
8.368790588E1,9.800569611E0,2.543810120E0,-2.105371857E0
8.370780788E1,8.695866852E0,2.068099365E0,-1.418150940E0
8.372770887E1,6.549480286E0,1.252295837E0,-1.929038544E0
8.374761087E1,8.140970764E0,1.732347565E0,-3.279081116E0
8.376751287E1,5.109923859E0,3.535647583E-1,-2.951412506E0
8.378741529E1,7.454797668E0,1.515747986E0,-2.928659821E0
8.380731729E1,8.952433319E0,6.538403320E-1,-1.498384094E0
8.382721929E1,9.472751312E0,7.716453552E-1,-3.105741577E0
8.384712129E1,9.542057190E0,9.633966064E-1,-1.091230774E0
8.386702229E1,1.125928619E1,1.198856964E0,5.523513794E-2
8.388692429E1,5.648952942E0,-1.153950348E0,-5.870791626E-1
8.390682629E1,1.115061218E1,2.853067017E-1,-1.012793884E0
8.392672829E1,9.326355743E0,-3.778143311E-1,-1.777553558E0
8.394663029E1,1.164742905E1,5.342390442E-1,3.719764709E-1
8.396653229E1,8.127648468E0,-1.069825287E0,-2.336790619E0
8.398643429E1,1.420620804E1,1.371298370E0,-5.860313416E-1
8.400633629E1,5.838458862E0,-1.580712891E-1,-1.833537140E0
8.402623729E1,1.236503677E1,1.501976624E0,-2.934347992E0
8.404613929E1,6.487808533E0,1.586700439E-1,-9.419911194E-1
8.406604129E1,7.522456970E0,-1.747615814E0,-2.109413452E0
8.408594329E1,7.420069885E0,9.457333374E-1,2.609074402E0
8.410584529E1,1.043779449E1,-7.002438354E-1,-3.570974121E0
8.412574729E1,7.040159912E0,4.085005188E-1,-7.259902954E-1
8.414564929E1,8.081095276E0,1.210233307E0,-2.022444305E0
8.416555129E1,9.259893951E0,-3.966751099E-2,-2.094893646E0
8.418545229E1,8.771459656E0,1.007854156E0,-5.936654663E-1
8.420535429E1,7.334597626E0,8.872050476E-1,-2.446213074E0
8.422525629E1,1.220621704E1,1.627116394E-1,-6.020480347E-1
8.424515829E1,9.784702606E0,5.646258545E-1,-9.889933777E-1
8.426506029E1,7.985294495E0,2.075883179E0,3.646417236E-1
8.428496229E1,8.122109985E0,-8.659492493E-1,-1.934876404E0
8.430486429E1,9.548044739E0,9.653425598E-1,-2.742297363E-1
8.432476629E1,6.990762634E0,2.089205475E0,-1.180445251E0
8.434466729E1,6.100563812E0,-2.503394165E0,-2.565814362E0
8.436456929E1,1.106918152E1,3.851640472E0,-3.688030701E0
8.438447129E1,8.671766968E0,7.783813477E-3,-1.023421783E0
8.440437329E1,1.130583939E1,1.706451416E-2,-2.420616302E0
8.442427529E1,9.185947723E0,1.411864014E0,-1.369651794E0
8.444417729E1,8.326884155E0,1.704355774E0,-1.715432739E0
8.446407929E1,1.292023224E1,1.678759003E0,-1.449136505E0
8.448398129E1,5.861061859E0,7.357200623E-1,-2.503244476E0
8.450388329E1,1.279703842E1,3.088078308E-1,-2.471211090E0
8.452378529E1,1.057670563E1,1.893262939E0,-4.808001709E-1
8.454368629E1,1.318098999E1,2.095642090E-3,-1.046473846E0
8.456358829E1,1.473161545E1,2.653082886E0,6.210585022E-1
8.458349029E1,1.005010071E1,1.667232971E0,-2.694097595E0
8.460339229E1,1.249077530E1,2.059716797E-1,-2.406395874E0
8.462329429E1,5.739364929E0,2.102078705E0,-3.260669403E0
8.464319629E1,1.170386169E1,2.446512451E0,-3.896846466E0
8.466309829E1,3.278931427E0,-1.380130005E0,-2.509681091E0
8.468300029E1,1.149309998E1,4.426744537E0,-5.537734222E0
8.470290229E1,9.406888275E0,1.476230164E0,-1.448986816E-1
8.472280329E1,1.194231583E1,-9.542655945E-1,-3.774999847E0
8.474270529E1,9.170829163E0,4.096381531E0,-3.656895447E-1
8.476260729E1,8.484356689E0,-2.938389587E-1,-4.751718750E0
8.478250925E1,1.075917618E1,-1.342109070E0,-7.903564453E-1
8.480241125E1,9.715396729E0,3.677552490E0,-3.724704437E0
8.482231325E1,9.820777588E0,-9.274713135E-1,-1.941911774E0
8.484221525E1,1.399424881E1,3.697311401E-2,-2.298919373E0
8.486211725E1,1.295136749E1,2.270777893E-1,-1.223256226E0
8.488201925E1,1.246083755E1,1.259181519E0,-2.095193024E0
8.490192125E1,1.073687256E1,-1.082249451E-1,-9.518705750E-1
8.492182325E1,1.242386444E1,1.199306030E0,-2.919379120E0
8.494172425E1,8.057594147E0,1.174607391E0,-1.265767822E0
8.496162625E1,1.239557327E1,-7.722441101E-1,-2.020648041E0
8.498152825E1,9.174721069E0,2.685415649E-1,-9.476792908E-1
8.500143025E1,1.539398804E1,-7.183561707E-1,-1.894161072E0
8.502133225E1,1.057251434E1,-1.068927155E0,-1.095122681E0
8.504123425E1,1.318563034E1,-2.209405518E-1,-1.581760712E0
8.506113625E1,8.721763000E0,7.226971436E-1,2.365081787E-1
8.508103825E1,1.203167999E1,-3.784130859E-1,-2.576442261E0
8.510094025E1,8.096513214E0,-1.327738953E-1,-8.771759033E-2
8.512084225E1,9.007818146E0,1.795516205E0,-3.173550568E0
8.514074325E1,4.440515900E0,2.035766602E-1,-1.158590698E0
8.516064525E1,9.419611816E0,5.004093933E-1,-3.526666260E0
8.518054725E1,1.127051285E1,2.279010773E0,-1.293909302E0
8.520044925E1,7.830516357E0,-2.782713318E-1,-3.698957977E0
8.522035125E1,9.978549500E0,1.180145874E0,-1.835782471E0
8.524025325E1,1.342618011E1,1.495839386E0,-1.064286804E0
8.526015525E1,6.785689087E0,-2.041305084E0,-2.959944763E0
8.528005725E1,1.429078217E1,1.056203613E0,-3.827839966E0
8.529995925E1,6.836283875E0,-1.152902527E0,-1.868863678E0
8.531986125E1,1.200159256E1,2.933898926E-2,-5.039420471E0
8.533976325E1,1.288774979E1,-3.079096985E-1,-9.464817810E-1
8.535966425E1,9.630074158E0,-4.719685364E-1,-3.071462860E0
8.537956625E1,1.148232239E1,4.076023865E-1,-2.136207733E0
8.539946825E1,1.254825577E1,4.429289246E-1,-1.020278320E0
8.541937025E1,8.868158569E0,1.471440125E0,-2.528691559E0
8.543927225E1,1.157707535E1,3.900888062E-1,-1.209185486E0
8.545917425E1,8.695866852E0,-1.106199646E-1,-1.526675262E0
8.547907625E1,1.017598892E1,5.697152710E-1,-1.965412903E0
8.549897825E1,8.470585327E0,1.413061523E-1,-2.364632721E0
8.551888025E1,9.518406372E0,6.101312256E-1,-3.036884766E0
8.553878125E1,7.573351135E0,9.328601074E-1,-1.291813660E0
8.555868325E1,9.045689392E0,1.131646729E-1,-2.821033630E0
8.557858525E1,1.100002533E1,6.953041077E-1,-7.231462097E-1
8.559848725E1,8.158484344E0,-2.923420715E-1,-2.059417419E0
8.561838925E1,1.213227081E1,2.435585175E0,-2.545157318E0
8.563829125E1,6.429729309E0,-1.996847534E0,-2.109563141E0
8.565819325E1,1.354712860E1,1.359622650E0,-1.741179199E0
8.567809525E1,1.007929001E1,1.304088135E0,-1.762434998E0
8.569799725E1,1.166868484E1,-2.866539001E-1,-1.581012268E0
8.571789925E1,1.267788620E1,1.616488495E0,-2.426603851E0
8.573780025E1,1.053030212E1,2.713856506E-1,-3.330574036E0
8.575770225E1,1.197270264E1,-7.682025146E-1,-2.203867035E0
8.577760425E1,9.304650879E0,-9.041198730E-2,-5.170248413E-1
8.579750625E1,1.064002396E1,1.305285645E-1,-1.502276001E0
8.581740825E1,8.399932251E0,-1.951192474E0,-1.956132202E0
8.583731025E1,1.072384964E1,-7.223977661E-1,-2.709964600E0
8.585721225E1,1.091455307E1,-5.568420410E-1,-4.258644104E-1
8.587711425E1,8.788224792E0,-5.358856201E-2,-3.391946411E0
8.589701625E1,1.392389511E1,-5.813909912E-1,-3.174598389E0
8.591691825E1,6.481072540E0,1.246457977E0,-3.008892975E0
8.593681925E1,1.188917633E1,4.451742554E-1,-3.354524231E0
8.595672125E1,5.145998840E0,2.903661804E0,-2.499502258E0
8.597662325E1,1.327035416E1,1.502425690E0,-1.837429047E0
8.599652525E1,1.070498886E1,-2.613565063E-1,-1.933828583E0
8.601642725E1,1.220307358E1,1.168021088E0,-1.501677246E0
8.603632925E1,1.173305099E1,-2.187550964E0,-1.982327728E0
8.605623125E1,1.389320892E1,1.421444092E0,-1.656455383E0
8.607613325E1,1.217298615E1,-2.717898102E0,-3.677552490E0
8.609603525E1,1.185908890E1,-5.014572144E-1,-2.282154236E0
8.611593725E1,1.110196335E1,8.020321655E-1,-2.943628693E0
8.613583925E1,9.256600800E0,-2.219284973E0,-2.884801025E0
8.615574025E1,1.174772049E1,-8.637039185E-2,-3.463796997E0
8.617564225E1,6.623426514E0,-1.455573120E0,-1.648821259E0
8.619554425E1,7.635022888E0,-4.308041382E-1,-2.796784058E0
8.621544625E1,1.203138062E1,-2.228865051E-1,-6.429130554E-1
8.623534825E1,7.502847748E0,-1.264570312E0,-2.157912598E0
8.625525025E1,1.100137253E1,1.474882965E0,-4.400848389E-1
8.627515225E1,7.602390747E0,2.769241333E-1,-1.811981964E0
8.629505425E1,1.222432938E1,-1.815873871E0,-1.073118439E0
8.631495625E1,9.042845306E0,1.609752502E0,-2.555934906E0
8.633485725E1,1.149639313E1,-1.422042847E-1,1.776805115E-1
8.635475925E1,8.417146454E0,-8.051756287E-1,-1.840422821E0
8.637466125E1,1.117890335E1,2.209405518E0,-1.364712067E0
8.639456325E1,5.001100159E0,8.840615845E-1,-2.529589691E0
