"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.648797458E0,6.201304321E0,1.215173035E0,1.722318420E0
1.668699458E0,6.621031494E0,-5.017565918E-1,5.231620789E-1
1.688601458E0,7.749684448E0,-2.772235107E-1,-2.196981354E0
1.708503458E0,1.082743423E1,1.237626343E0,-3.345542908E-1
1.728406458E0,8.284222870E0,1.858086090E0,-2.871478729E0
1.748308458E0,1.052311707E1,-4.685256958E-2,-1.005608826E0
1.768210458E0,1.285496796E1,1.509011993E0,-2.595752106E0
1.788112458E0,1.210128525E1,2.328707428E0,-1.406624908E0
1.808014458E0,1.228869553E1,-8.457412720E-2,-4.308789825E0
1.827917458E0,1.035741165E1,1.742376709E-1,-1.857187958E0
1.847819458E0,1.260528717E1,3.155438232E-1,-3.803291016E0
1.867721458E0,9.104966125E0,2.381547546E-1,5.409750366E-1
1.887623458E0,1.127141098E1,-1.189725952E0,-2.811453552E0
1.907525458E0,6.109694824E0,4.276606750E-1,-8.205935669E-1
1.927428458E0,8.522078247E0,-4.649331665E-1,-1.083446960E0
1.947330458E0,5.105582886E0,-6.527925110E-1,-1.382824402E0
1.967232458E0,1.038510406E1,-7.334747314E-3,-1.516496429E0
1.987134458E0,5.837710419E0,1.176553345E0,-1.652563477E-1
2.007036458E0,8.486003265E0,-1.378932495E0,-1.992207184E0
2.026938458E0,1.163156204E1,1.097817078E0,-6.319857788E-1
2.046841458E0,1.254481293E1,1.776954803E0,1.332229614E-1
2.066743458E0,6.112538910E0,-6.806346130E-1,-3.180136871E0
2.086645458E0,1.397688492E1,1.365011444E0,-1.305435333E0
2.106547042E0,1.126302841E1,6.429130554E-1,-1.753753052E0
2.126449042E0,1.164473465E1,8.021818542E-1,-1.476529541E0
2.146352042E0,1.131062943E1,-6.843768311E-1,-2.098785553E0
2.166254042E0,7.314539337E0,1.494043121E0,-1.280287628E0
2.186156042E0,9.737550659E0,-1.021176453E0,-1.165326691E0
2.206058042E0,8.339907074E0,3.671864319E-1,-1.030157776E0
2.225960042E0,7.748786316E0,-6.209088135E-1,-1.415157166E0
2.245863042E0,7.984695740E0,2.824626160E-1,-2.216740265E0
2.265765042E0,1.000115250E1,-7.958949280E-1,-3.020718384E-1
2.285667042E0,8.003706207E0,4.251159668E-2,-3.143912201E0
2.305569042E0,1.484882172E1,8.785231018E-1,-1.776805115E-1
2.325471042E0,1.189187073E1,3.074606323E-1,-2.224973145E0
2.345374042E0,8.173752594E0,-1.044827271E-1,-2.958747253E0
2.365276042E0,1.130568970E1,-1.844165039E-1,-3.110082550E0
2.385178042E0,1.168155807E1,8.117619324E-1,3.812571716E-1
2.405080042E0,1.065065186E1,-8.767268372E-1,-3.398682404E0
2.424982042E0,8.485254822E0,3.252735901E-1,-8.381071472E-1
2.444885042E0,7.307803345E0,-6.390211487E-1,-1.461710358E0
2.464787042E0,7.295379181E0,-3.640429688E-1,-1.055904236E0
2.484689042E0,9.539512482E0,2.516267395E-1,-1.625918884E0
2.504591042E0,7.336693268E0,9.997709656E-1,-1.923949127E0
2.524493042E0,1.408211609E1,-7.545808411E-1,-1.193168793E0
2.544395042E0,5.670059052E0,1.402583313E-1,-8.184979248E-1
2.564298042E0,1.709639786E1,1.874851227E0,-2.694696350E0
2.584200042E0,3.629203033E0,-7.786807251E-1,6.521937561E-1
2.604102042E0,1.613000748E1,2.328707428E0,-9.313632202E-1
2.624004042E0,7.594008179E0,-1.505868530E-1,-1.440454559E0
2.643906042E0,1.139565262E1,7.140151978E-1,-9.731263733E-1
2.663808042E0,7.914641418E0,-3.629951477E-1,-2.024689636E0
2.683711042E0,3.549568634E0,1.520837402E-1,-2.582280121E0
2.703613042E0,1.198677338E1,-4.694238281E-1,-1.296004944E0
2.723515042E0,7.760312347E0,6.727011108E-1,6.656657410E-1
2.743417042E0,8.248297577E0,6.728507996E-1,-3.491788788E0
2.763319042E0,1.123728195E1,3.763174438E-1,-2.537523193E0
2.783222042E0,1.039648041E1,7.960446167E-1,-1.860630798E0
2.803124042E0,1.164832718E1,-4.969665527E-2,-2.896626434E0
2.823026042E0,1.070349197E1,1.593137054E0,-9.539662170E-1
2.842928042E0,1.249242188E1,-3.165916443E-1,-3.548670502E0
2.862830042E0,9.541608124E0,-7.798782349E-2,-3.849993896E-1
2.882732042E0,5.614225159E0,9.116043091E-2,-1.886077881E0
2.902635042E0,1.052641022E1,3.838018799E-1,1.473386078E0
2.922537042E0,9.581724701E0,-1.002465363E0,-1.213376770E0
2.942439042E0,8.891510010E0,1.855391693E0,-1.098565521E0
2.962341042E0,9.136550446E0,-2.303709412E-1,-3.444337463E-1
2.982243042E0,1.057520874E1,-1.162332916E0,-3.010988617E0
3.002145042E0,7.249125366E0,1.178199921E0,-1.303639069E0
3.022048042E0,1.223914856E1,-2.333647156E-1,-3.085234222E0
3.041950042E0,9.052425385E0,-2.540217590E-1,-3.903881836E-1
3.061852042E0,1.035366943E1,6.194119263E-1,-3.757336578E0
3.081754042E0,8.271499329E0,-7.596702576E-1,2.037263489E-1
3.101656458E0,1.146495850E1,-8.696914673E-2,-1.060544586E0
3.121558458E0,4.691394196E0,5.186714172E-1,-1.176852722E0
3.141461458E0,1.184591629E1,-1.368154907E-1,-3.125500488E0
3.161363458E0,8.429420929E0,-1.157093811E-1,-8.662486267E-1
3.181265458E0,1.300899765E1,7.328759766E-1,-2.621049500E0
3.201167458E0,1.111992599E1,-2.930905151E-1,-4.120930481E-1
3.221069458E0,1.061427750E1,1.043629761E0,-2.283501434E0
3.240971458E0,1.162317947E1,-1.339863739E0,-5.834866333E-1
3.260874458E0,7.793393555E0,1.118174744E0,-3.708238678E0
3.280776458E0,9.109606476E0,-1.715881805E0,-3.068618774E-1
3.300678458E0,8.751101990E0,2.474354553E-1,-2.731220398E0
3.320580458E0,1.079644867E1,-2.303709412E-1,-1.090931396E0
3.340482458E0,9.225465546E0,3.748205566E-1,-3.462749176E0
3.360384458E0,1.052910461E1,-5.224136353E-2,-8.199948120E-1
3.380287458E0,1.174532547E1,3.228785706E-1,-3.983067169E0
3.400189458E0,8.306227112E0,-5.203179932E-1,5.748046875E-1
3.420091458E0,1.202344711E1,-6.703060913E-1,-2.465223541E0
3.439993458E0,7.570656738E0,9.990225220E-1,-2.221380615E-1
3.459895458E0,8.624315643E0,-1.469194794E0,-2.336640930E0
3.479797458E0,8.215964813E0,8.990304565E-1,-4.233197021E-1
3.499699458E0,1.006656647E1,1.754351807E-1,-2.069895630E0
3.519602458E0,1.172152496E1,1.073118439E0,-1.395997009E0
3.539504458E0,7.966583405E0,9.352551270E-1,-2.571801910E0
3.559406458E0,1.008767258E1,-1.999841309E-1,-1.637893982E0
3.579308458E0,9.132658539E0,8.684939575E-1,-4.471202087E-1
3.599210458E0,1.149504593E1,-3.754193115E-1,-2.373015289E0
3.619112458E0,5.458698578E0,4.056564331E-2,-5.766009521E-1
3.639015458E0,1.213661179E1,1.061143341E0,-2.398312683E0
3.658917458E0,5.520220642E0,-3.065625000E-1,-1.254391479E0
3.678819458E0,1.352796844E1,1.462009735E0,-2.568359070E0
3.698721458E0,1.046428940E1,1.706451416E-1,-3.321592712E-1
3.718623458E0,1.014380585E1,1.388512573E0,-2.720293121E0
3.738525458E0,8.965605927E0,1.365161133E-1,-6.394702148E-1
3.758427458E0,8.635093231E0,1.231339417E0,-2.763403473E0
3.778330458E0,9.823921051E0,-7.182064819E-1,5.007087708E-1
3.798232458E0,1.019589752E1,5.034031677E-1,-2.376308441E0
3.818134458E0,9.851164398E0,3.755690002E-1,-4.990621948E-1
3.838036458E0,9.705517273E0,6.023474121E-1,-2.057471466E0
3.857938458E0,1.037881714E1,8.921447754E-1,-1.032702484E0
3.877840458E0,1.016610947E1,1.788780212E-1,-3.349135437E0
3.897743458E0,8.660690002E0,1.265318756E0,1.440753937E0
3.917645458E0,1.000414627E1,1.691482544E-2,-2.578687592E0
3.937547458E0,6.763684845E0,6.728507996E-1,-1.273401947E0
3.957449458E0,1.237371872E1,6.086343384E-1,-1.322948914E0
3.977351458E0,8.016280060E0,2.770738220E-1,-6.718029785E-1
3.997253458E0,1.345102844E1,1.291813660E0,-3.689078522E0
4.017155458E0,1.004291565E1,6.735992432E-3,-3.408412170E-1
4.037058458E0,9.963430939E0,1.392853546E0,-1.954186249E0
4.056960458E0,8.630153503E0,2.160008240E-1,-5.587879944E-1
4.076862458E0,7.344028015E0,1.062490540E0,-1.506616974E0
4.096764458E0,1.130988098E1,-2.841091919E-1,-1.031504974E0
4.116666292E0,8.805738373E0,1.258133698E0,-3.243155823E0
4.136568292E0,9.626032562E0,7.098239136E-1,-1.554217987E0
4.156470292E0,1.062415695E1,3.246748352E-1,-2.048041077E0
4.176373292E0,9.764794006E0,1.953288116E0,-7.460485840E-1
4.196275292E0,1.031055908E1,3.851490784E-1,-1.838776245E0
4.216177292E0,7.106472015E0,1.947450256E-1,-1.248852997E0
4.236079292E0,1.179666870E1,1.459465027E-1,-2.020198975E0
4.255981292E0,7.771389313E0,7.226971436E-1,-1.271006927E0
4.275883292E0,1.089120163E1,-8.936416626E-2,-2.837200012E0
4.295786292E0,9.522148590E0,1.456321564E0,-1.123713226E0
4.315688292E0,1.086335953E1,8.860075378E-1,-1.766177216E0
4.335590292E0,1.208032883E1,-3.838018799E-1,-1.752256165E0
4.355492292E0,6.773264923E0,1.095272369E0,-1.620979156E0
4.375394292E0,1.003423370E1,2.776725769E-1,-1.839524689E0
4.395296292E0,8.496182098E0,2.104623413E-1,-1.527723083E0
4.415198292E0,1.025846741E1,8.027806091E-1,-2.190245361E0
4.435101292E0,1.172272247E1,6.725514221E-1,-1.192120972E0
4.455003292E0,9.394464111E0,8.246351624E-1,-1.049317932E0
4.474905292E0,1.046339127E1,5.054988098E-1,-1.206191711E0
4.494807292E0,7.456444244E0,6.066883850E-1,-1.700314178E0
4.514709292E0,9.141190796E0,-1.727407837E-1,-1.953587494E0
4.534611292E0,7.539970551E0,1.547332306E0,-9.874964905E-1
4.554513292E0,1.196207474E1,-8.187973022E-2,-1.976938934E0
4.574416292E0,1.236443802E1,1.154549103E0,-2.775977325E0
4.594318292E0,5.984555054E0,4.827461243E-1,-9.577084351E-1
4.614220292E0,1.206191711E1,7.206015015E-1,-1.529519348E0
4.634122292E0,6.156846771E0,1.697470093E-1,-7.228468323E-1
4.654024292E0,1.190339676E1,7.807763672E-1,-1.865271149E0
4.673926292E0,1.036145325E1,3.338058472E-1,-1.937121735E0
4.693828292E0,1.022418869E1,1.140777740E0,-2.951113129E0
4.713731292E0,8.358468475E0,-3.634442139E-1,-1.284628601E0
4.733633292E0,8.143066406E0,1.833537140E0,-1.415755920E0
4.753535292E0,9.407187653E0,-4.146377563E-1,-4.014651489E-1
4.773437292E0,8.321645050E0,1.237776031E0,-1.353784790E0
4.793339292E0,1.331271606E1,-2.451901245E-1,-2.270328827E0
4.813241292E0,1.013123199E1,1.152004395E0,-2.222877502E0
4.833143292E0,7.889344025E0,5.987548828E-2,-6.661148071E-1
4.853046292E0,1.183723434E1,6.635700989E-1,-1.563199310E0
4.872948292E0,6.479725342E0,1.237925720E-1,-7.622149658E-1
4.892850292E0,9.755064240E0,4.312532043E-1,-1.490899658E0
4.912752292E0,9.397308197E0,1.784289551E-1,-1.028361511E0
4.932654292E0,1.309147614E1,7.307803345E-1,-2.211052094E0
4.952556292E0,6.665638733E0,5.870791626E-1,-6.264472961E-1
4.972458292E0,9.930649109E0,1.836381226E0,-1.408271484E0
4.992361292E0,9.914183350E0,-8.532257080E-2,-1.362466736E0
5.012263292E0,9.070687408E0,1.181642761E0,-2.055375824E0
5.032165292E0,1.204874451E1,-9.520202637E-2,-1.944606171E0
5.052067292E0,9.431437225E0,8.277786255E-1,-2.061513062E0
5.071969292E0,9.504036255E0,9.428892517E-1,-1.138083344E0
5.091871292E0,1.277039383E1,3.433859253E-1,-2.391427002E0
5.111773083E0,8.281079407E0,6.011499023E-1,-1.077160034E0
5.131675083E0,1.026954437E1,4.028123474E-1,-1.830992432E0
5.151578083E0,1.056068893E1,5.562432861E-1,-1.193917236E0
5.171480083E0,1.078776672E1,6.059399414E-1,-3.387006683E0
5.191382083E0,1.102187988E1,2.894979858E-1,-1.235231323E0
5.211284083E0,7.364834747E0,8.217910767E-1,-1.263223114E0
5.231186083E0,9.874815216E0,-3.375480652E-1,-1.411414948E0
5.251088083E0,7.147337036E0,1.170266418E0,-1.047072601E0
5.270990083E0,1.196566727E1,4.903802490E-1,-1.681303711E0
5.290893083E0,9.462871857E0,5.800437927E-1,-2.359992371E0
5.310795083E0,8.888216858E0,4.746629333E-1,-1.412911835E0
5.330697083E0,1.062161224E1,8.090675354E-1,-1.794019318E0
5.350599083E0,5.543272705E0,-3.772155762E-2,-6.027964783E-1
5.370501083E0,1.130045059E1,3.835025024E-1,-1.392254791E0
5.390403083E0,8.718320160E0,2.140548706E-1,-7.135661316E-1
5.410305083E0,1.151435577E1,8.702902222E-1,-2.684517517E0
5.430208083E0,9.065298615E0,-6.809339905E-1,-9.976753235E-1
5.450110083E0,8.887169037E0,1.468895416E0,-9.271719360E-1
5.470012083E0,9.864037628E0,-9.892927551E-1,-9.119036865E-1
5.489914083E0,9.250463562E0,1.214125214E0,-1.341959381E0
5.509816083E0,9.749076691E0,-1.089733887E-1,-2.035167847E0
5.529718083E0,1.250290009E1,9.562115479E-1,-1.914219360E0
5.549620083E0,7.082970886E0,-1.975891113E-2,-1.325792999E0
5.569523083E0,1.152513336E1,6.544390869E-1,-1.590143280E0
5.589425083E0,8.966504059E0,2.570155334E-1,-9.801617432E-1
5.609327083E0,9.775122528E0,3.698808289E-1,-2.828817444E0
5.629229083E0,1.060499680E1,1.010398865E-1,-8.229885864E-1
5.649131083E0,9.323661346E0,1.329235840E0,-2.365830231E0
5.669033083E0,1.013587234E1,-5.767506409E-1,-1.456022186E0
5.688935083E0,9.801767120E0,1.079704742E0,-1.334175568E0
5.708837083E0,1.153351593E1,4.565505981E-2,-1.639690247E0
5.728740083E0,9.389674072E0,5.670208740E-1,-2.366728363E0
5.748642083E0,9.465566254E0,1.182989960E0,-8.174501038E-1
5.768544083E0,1.151166138E1,1.875599670E-1,-2.266137543E0
5.788446083E0,8.466843109E0,5.466632080E-1,-1.529669037E0
5.808348083E0,1.060799057E1,5.013075256E-1,-1.891915741E0
5.828250083E0,1.032807266E1,-3.667373657E-2,-1.861379242E0
5.848152083E0,8.188272400E0,4.698728943E-1,-2.510429535E0
5.868054083E0,1.042836411E1,2.113604736E-1,-9.759704590E-1
5.887957083E0,6.369105377E0,-1.715432739E-1,-6.161187744E-1
5.907859083E0,1.162437698E1,9.999206543E-1,-2.303260345E0
5.927761083E0,8.723409576E0,-5.216651917E-1,-1.237326965E0
5.947663083E0,1.046683411E1,9.467811584E-1,-2.519859924E0
5.967565083E0,1.013647110E1,-5.198689270E-1,-7.423063660E-1
5.987467083E0,1.055619827E1,1.230141907E0,-2.537223816E-1
6.007369083E0,9.477691040E0,-7.153623962E-1,-1.196461945E0
6.027272083E0,1.104627914E1,6.087840271E-1,-2.757864990E0
6.047174083E0,7.760911102E0,-5.674699402E-1,-1.142124939E0
6.067076083E0,1.031834290E1,6.837780762E-1,-1.683848419E0
6.086978083E0,7.938292236E0,-2.077679443E-1,-6.767427063E-1
6.106880042E0,1.251113297E1,7.349716187E-2,-2.295626221E0
6.126782042E0,9.943522339E0,-3.802093506E-2,-8.357121277E-1
6.146684042E0,1.048509613E1,5.857319641E-1,-2.857857056E0
6.166586042E0,1.035007690E1,-2.927911377E-1,-7.978408813E-1
6.186489042E0,9.513766022E0,1.026415558E0,-1.532513123E0
6.206391042E0,9.269623718E0,-6.310876465E-1,-2.246827698E0
6.226293042E0,1.076785812E1,2.389031982E-1,-2.610271912E0
6.246195042E0,9.416019287E0,-5.670208740E-1,-9.785151672E-1
6.266097042E0,1.181223633E1,7.668553162E-1,-1.696571960E0
6.285999042E0,9.382788391E0,-5.303471375E-1,-7.132667542E-1
6.305901042E0,1.086770050E1,1.835183716E-1,-2.056423645E0
6.325803042E0,9.818532257E0,-1.263372803E-1,2.089654541E-1
6.345706042E0,1.217538116E1,7.448510742E-1,-2.139351196E0
6.365608042E0,7.714208221E0,-1.611249390E0,-1.566342773E0
6.385510042E0,8.250692596E0,1.465153198E0,-2.539768524E0
6.405412042E0,9.275910645E0,-8.744815063E-1,1.868115234E-1
6.425314042E0,9.074729004E0,-7.978408813E-1,-2.689157867E0
6.445216042E0,1.059152481E1,5.707630920E-1,-6.294410706E-1
6.465118042E0,8.905580750E0,5.029541016E-2,-2.373464355E0
6.485021042E0,7.485483856E0,-2.291734314E-1,-1.219364319E0
6.504923042E0,1.048195267E1,8.002359009E-1,-2.106868744E0
6.524825042E0,9.241332550E0,-5.357359314E-1,-2.165995789E0
6.544727042E0,1.100945572E1,1.567240906E-1,-2.895279236E0
6.564629042E0,1.039169037E1,5.044509888E-2,-7.806266785E-1
6.584531042E0,8.714128876E0,2.877017212E-1,-1.569037170E0
6.604433042E0,1.227672043E1,-7.023394775E-1,-1.510658569E0
6.624335042E0,9.352251892E0,2.115101624E-1,-1.376986542E0
6.644238042E0,9.269474030E0,-1.154848480E0,-1.938169556E0
6.664140042E0,1.259555740E1,7.292834473E-1,-9.729766846E-1
6.684042042E0,9.218280487E0,-7.210505676E-1,-7.572752380E-1
6.703944042E0,9.853858795E0,-9.044192505E-1,-1.583107910E0
6.723846042E0,9.862091675E0,9.339079285E-1,-1.252445526E0
6.743748042E0,9.345665588E0,-9.720785522E-1,-1.902843018E0
6.763650042E0,1.130554001E1,-3.908372498E-1,-1.407073975E0
6.783552042E0,7.164551239E0,9.382489014E-1,-1.537303162E0
6.803455042E0,1.037357803E1,-5.944139099E-1,-1.267713776E0
6.823357042E0,8.361911316E0,-8.997789001E-1,-2.372566223E0
6.843259042E0,9.356892242E0,2.002984772E0,-2.768792267E0
6.863161042E0,1.022852966E1,-8.674461365E-1,-4.017645264E-1
6.883063042E0,9.176966400E0,6.291416931E-1,-1.729353790E0
6.902965042E0,8.554860077E0,-4.424798584E-1,-1.626218262E0
6.922867042E0,8.887169037E0,8.502319336E-2,-2.332898712E0
6.942769042E0,8.765023041E0,-2.737806702E-1,-1.171014862E0
6.962672042E0,1.283910095E1,9.589059448E-1,-1.290316772E0
6.982574042E0,7.562124481E0,-3.106040955E-1,-6.750961304E-1
7.002476042E0,1.254241791E1,1.311273193E-1,-1.071920929E0
7.022378042E0,8.770711212E0,1.204994202E-1,-9.123527527E-1
7.042280042E0,1.010114456E1,5.025050354E-1,-3.341950378E0
7.062182042E0,8.761580200E0,-7.250921631E-1,-5.164260864E-2
7.082084042E0,9.125473480E0,9.777667236E-1,-2.097737732E0
7.101986042E0,8.644972687E0,-5.400769043E-1,1.707948303E-1
7.121888708E0,1.138173157E1,1.265468445E0,-3.276237030E0
7.141791708E0,8.453820190E0,1.969903564E-1,-3.996688843E-1
7.161693708E0,1.277443542E1,3.243754578E-1,-3.842359772E0
7.181595708E0,6.362818451E0,1.084644470E0,-1.306782532E-1
7.201497708E0,1.175804901E1,-9.729766846E-2,-2.896476746E0
7.221399708E0,7.477250977E0,2.110610962E-2,-3.134481812E-1
7.241301708E0,8.878038025E0,8.303233337E-1,-4.013004913E0
7.261203708E0,1.083521805E1,4.234693909E-1,9.723779297E-1
7.281105708E0,7.835456085E0,-2.698887634E-1,-2.629731445E0
7.301008708E0,1.064616119E1,1.830094299E0,-2.449057159E0
7.320910708E0,1.025442581E1,-6.822811890E-1,-2.108814697E0
7.340812708E0,9.798923035E0,1.100361786E0,-1.476828918E0
7.360714708E0,1.170071823E1,2.755769348E-1,9.475296021E-2
7.380616708E0,7.679330750E0,5.310955811E-1,-7.945477295E-1
7.400518708E0,9.317673798E0,-4.879852295E-1,-2.624342651E0
7.420420708E0,1.167841461E1,1.582808533E0,-1.550625458E0
7.440322708E0,7.505841522E0,6.316864014E-1,-1.306483154E0
7.460225708E0,1.137394775E1,1.713935852E-1,-1.426084442E0
7.480127708E0,1.048300049E1,1.797462158E0,-2.897973633E-1
7.500029708E0,9.755363617E0,-5.149291992E-2,-3.080444183E0
7.519931708E0,7.109316101E0,1.951940918E-1,-1.672921143E0
7.539833708E0,9.244176636E0,1.373843079E0,-1.937271423E0
7.559735708E0,1.126033401E1,9.618997192E-1,3.510200500E-1
7.579637708E0,1.045051804E1,4.914280701E-1,-2.524649963E0
7.599539708E0,1.034977753E1,4.589456177E-1,-1.826651459E0
7.619442708E0,1.193767548E1,7.909552002E-1,-2.151176605E0
7.639344708E0,5.990991669E0,1.552870789E0,-1.417402496E0
7.659246708E0,1.221220459E1,-2.606080627E-1,-1.151705017E0
7.679148708E0,9.000483398E0,5.373825073E-1,-1.814676361E0
7.699050708E0,8.295150146E0,7.985893250E-1,-1.872156830E0
7.718952708E0,1.076755875E1,9.220825195E-1,-4.113446045E-1
7.738854708E0,7.478897552E0,-2.646496582E-1,-2.403851166E0
7.758756708E0,1.255738678E1,2.141895905E0,-1.864822083E0
7.778658708E0,1.010937744E1,-4.924758911E-1,-1.085542603E0
7.798561708E0,1.005593857E1,8.842112732E-1,-1.997595978E0
7.818463708E0,9.705966339E0,8.346643066E-1,-1.263672180E0
7.838365708E0,9.431886292E0,9.247769165E-1,-1.789229279E0
7.858267708E0,9.533075867E0,-7.342231750E-1,-1.656006317E0
7.878169708E0,1.197839081E1,1.488205261E0,-2.650538177E0
7.898071708E0,6.659501495E0,-1.498384094E-1,-1.210981750E0
7.917973708E0,1.141960281E1,9.623487854E-1,-1.319356384E0
7.937875708E0,9.794731750E0,1.467997284E0,-9.889933777E-1
7.957778708E0,1.279135025E1,7.259902954E-2,-2.808160400E0
7.977680708E0,7.482639771E0,3.667373657E-1,-1.500629425E0
7.997582708E0,9.084608459E0,1.898651733E0,-1.970502319E0
8.017484708E0,9.786798248E0,-9.222322083E-1,-3.921844482E-2
8.037386708E0,1.174951675E1,1.491199036E0,-1.862427063E0
