"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.387131708E0,9.667346649E0,-7.379653931E-2,-1.318009186E0
2.407032708E0,7.886649628E0,4.634362793E-1,-9.253756714E-1
2.426933708E0,1.043016037E1,4.564009094E-1,1.327738953E-1
2.446834708E0,1.065753754E1,6.391708374E-1,-1.595083008E0
2.466735708E0,1.037537430E1,-2.980302429E-1,-2.074236603E0
2.486636708E0,8.760532379E0,1.914518738E-1,-1.114731903E0
2.506537708E0,8.629255371E0,7.334747314E-1,3.318598938E-1
2.526438708E0,1.047491730E1,3.653901672E-1,-1.203647003E0
2.546339708E0,1.123339005E1,1.529818726E-1,-2.005080414E0
2.566240708E0,9.321865082E0,4.879852295E-2,-1.772763519E0
2.586141708E0,7.869435425E0,3.372486877E-1,1.907034302E-1
2.606042708E0,1.067250641E1,8.220904541E-1,-4.992118835E-1
2.625944708E0,1.114881592E1,9.101074219E-2,-2.172282715E0
2.645845708E0,1.003213806E1,-1.445993042E-1,-2.280357971E0
2.665746708E0,8.106093292E0,6.743476868E-1,-1.966909790E-1
2.685647708E0,8.792565765E0,3.514691162E-1,1.351689148E-1
2.705548708E0,1.070783295E1,3.254232788E-1,-7.069798279E-1
2.725449708E0,9.346114655E0,4.522096252E-1,-1.771715698E0
2.745350708E0,1.119641693E1,-1.516346741E-1,-2.147883453E0
2.765251708E0,9.935139771E0,9.813592529E-1,-1.313817902E0
2.785152708E0,1.191701843E1,-2.454895020E-1,-2.113604736E0
2.805053708E0,9.609716492E0,9.641450500E-1,-8.324189758E-1
2.824954708E0,1.161674286E1,-1.408570862E-1,-2.476150818E0
2.844855708E0,8.586444397E0,7.702981567E-1,-1.010847931E0
2.864756708E0,1.018107834E1,-3.876937866E-2,-1.681453400E0
2.884657708E0,8.832832031E0,5.495072937E-1,-1.017733612E0
2.904558708E0,9.221873016E0,2.362088013E-1,-7.932005310E-1
2.924459708E0,9.345815277E0,2.514770508E-2,-1.377435608E0
2.944360708E0,8.901988220E0,2.990780640E-1,-7.514373779E-1
2.964261708E0,9.793534241E0,-4.281097412E-2,-1.424886932E0
2.984163000E0,9.100325775E0,2.450404358E-1,-6.041436768E-1
3.004064000E0,1.012943573E1,1.167572021E-1,-1.286125488E0
3.023965000E0,9.374106445E0,2.323168945E-1,-6.099815369E-1
3.043866000E0,9.870474243E0,2.350112915E-1,-1.171763306E0
3.063767000E0,9.174721069E0,1.742376709E-1,-5.254074097E-1
3.083668000E0,9.295220490E0,3.656895447E-1,-7.786807251E-1
3.103569000E0,8.864266663E0,2.107617188E-1,-2.936892700E-1
3.123470000E0,9.020092621E0,5.138813782E-1,-3.933819580E-1
3.143371000E0,9.262738037E0,2.917433167E-1,-4.117936707E-1
3.163272000E0,9.961634674E0,5.447172546E-1,-7.460485840E-1
3.183173000E0,1.068732559E1,2.420466614E-1,-1.255139923E0
3.203074000E0,1.086829926E1,2.986289978E-1,-1.578018494E0
3.222975000E0,1.014320709E1,1.285826111E-1,-1.512305145E0
3.242876000E0,9.129664764E0,3.951782227E-1,-9.069639587E-1
3.262777000E0,8.757837982E0,5.289999390E-1,-5.141807556E-1
3.282678000E0,1.017643799E1,6.424639893E-1,-9.162446594E-1
3.302579000E0,1.080677719E1,9.445358276E-2,-1.710642700E0
3.322481000E0,9.908944244E0,-1.601669312E-1,-1.664388885E0
3.342382000E0,8.361911316E0,2.980302429E-1,-7.759863281E-1
3.362283000E0,9.526788940E0,6.969506836E-1,-6.123765564E-1
3.382184000E0,1.124162292E1,3.689826965E-1,-1.464704132E0
3.402085000E0,9.719887390E0,-2.240840149E-1,-1.591939545E0
3.421986000E0,8.283324738E0,3.716770935E-1,-7.803273010E-1
3.441887000E0,1.066187851E1,7.421566772E-1,-1.234632568E0
3.461788000E0,1.014964371E1,-1.193019104E-1,-1.454076233E0
3.481689000E0,8.486901398E0,1.923500061E-1,-7.467970276E-1
3.501590000E0,1.046683411E1,7.271878052E-1,-1.366658020E0
3.521491000E0,9.677974548E0,1.628613281E-1,-1.088237000E0
3.541392000E0,1.036324951E1,3.469784546E-1,-2.072440338E0
3.561293000E0,9.826914825E0,4.001179504E-1,-1.290765839E0
3.581194000E0,1.044303360E1,-2.237846375E-1,-2.358794861E0
3.601095000E0,7.365134125E0,1.693578186E0,-5.716612244E-1
3.620996000E0,1.030023056E1,-1.366358643E0,-1.664239197E0
3.640897000E0,1.103879471E1,1.161434784E0,-6.875202942E-1
3.660798000E0,8.264463959E0,5.709127808E-1,-9.891430664E-1
3.680699000E0,1.216011292E1,-1.366658020E-1,-5.559439087E-1
3.700600000E0,6.012995911E0,1.399140472E0,6.379733276E-1
3.720501000E0,1.243479172E1,-8.470884705E-1,-2.477797394E0
3.740402000E0,7.232509918E0,1.478625183E0,1.559756470E-1
3.760303000E0,9.486822052E0,1.140628052E-1,-1.268761597E0
3.780204000E0,1.126272903E1,5.511538696E-1,-2.404898987E0
3.800105000E0,1.141870468E1,4.472698975E-1,-1.823358307E0
3.820006000E0,7.050937500E0,5.066963196E-1,-1.214424591E0
3.839907000E0,9.243877258E0,-9.175918579E-2,1.232237549E0
3.859808000E0,7.980504456E0,1.244661713E0,-1.066232758E0
3.879709000E0,9.499695282E0,-4.634362793E-1,-2.906954956E-1
3.899610000E0,8.085735626E0,1.452429657E0,-3.812571716E-1
3.919511000E0,1.096589630E1,3.353027344E-2,-1.112187195E0
3.939412000E0,9.309291229E0,7.041357422E-1,-7.673043823E-1
3.959313000E0,9.117689667E0,-1.330732727E-1,3.022215271E-1
3.979214000E0,1.272967850E1,6.842271423E-1,-2.966531067E0
3.999115083E0,7.230713654E0,5.712121582E-1,5.941145325E-1
4.019016083E0,1.238524475E1,-7.634124756E-2,-3.691772919E0
4.038917083E0,7.186555481E0,9.312135315E-1,8.669970703E-1
4.058818083E0,1.048599426E1,-5.478607178E-2,-2.684367828E0
4.078719083E0,9.734706573E0,7.487429810E-1,3.812571716E-1
4.098621083E0,1.081770447E1,6.307882690E-1,-2.895728302E0
4.118521083E0,8.214318237E0,-1.213975525E-1,2.978805542E-1
4.138423083E0,1.111244156E1,6.861730957E-1,-2.848576355E0
4.158324083E0,8.175399170E0,2.014810181E-1,-1.831142120E0
4.178225083E0,9.373507690E0,4.108955383E-1,-2.163002014E-1
4.198126083E0,1.039393570E1,1.999841309E-1,-3.255430298E0
4.218027083E0,1.015637970E1,6.953041077E-1,-2.505639496E0
4.237928083E0,8.846453705E0,-1.065783691E-1,-6.704557800E-1
4.257829083E0,1.006207581E1,7.494914246E-1,-3.860921173E0
4.277730083E0,9.882149963E0,3.311114502E-1,-1.640289001E0
4.297631083E0,8.934171295E0,6.661148071E-2,-2.222129059E0
4.317532083E0,9.873168640E0,5.505551147E-1,-2.188299408E0
4.337433083E0,9.527836761E0,6.010002136E-1,-2.678230591E0
4.357334083E0,9.055419159E0,1.067280579E-1,-1.396895142E0
4.377235083E0,1.029843430E1,8.285270691E-1,-2.847378845E0
4.397136083E0,9.024583282E0,4.478686523E-1,-1.681752777E0
4.417037083E0,9.136700134E0,2.971321106E-1,-2.480641479E0
4.436938083E0,1.047686325E1,3.733236694E-1,-1.601819000E0
4.456839083E0,9.511221313E0,3.391946411E-1,-2.075883179E0
4.476740083E0,9.624385986E0,3.418890381E-1,-1.551523590E0
4.496641083E0,9.879305878E0,4.174818420E-1,-2.816542969E0
4.516542083E0,8.901988220E0,2.811154175E-1,-1.339115295E0
4.536443083E0,1.001372635E1,4.352947998E-1,-1.913470917E0
4.556344083E0,9.290430450E0,3.362008667E-1,-2.805466003E0
4.576245083E0,9.542356567E0,3.330574036E-1,-1.002315674E0
4.596146083E0,1.056338333E1,1.329235840E-1,-2.224224701E0
4.616047083E0,9.018595734E0,3.529660034E-1,-1.907034302E0
4.635948083E0,9.779762878E0,1.526824951E-1,-1.427281952E0
4.655849083E0,9.667795715E0,2.082170105E-1,-3.016826477E0
4.675750083E0,8.239765320E0,5.351371765E-1,-1.354084167E0
4.695651083E0,1.078851517E1,2.427951050E-1,-2.837948456E0
4.715552083E0,9.010063477E0,3.528163147E-1,-2.355352020E0
4.735453083E0,9.406289520E0,4.164340210E-1,-1.488354950E0
4.755354083E0,1.050006500E1,3.959266663E-1,-2.371967468E0
4.775255083E0,9.003177795E0,3.335064697E-1,-1.910028076E0
4.795157083E0,9.942474518E0,2.174977112E-1,-1.819017334E0
4.815058083E0,9.311536560E0,1.089733887E-1,-2.763852539E0
4.834959083E0,9.097930756E0,4.471202087E-1,-1.444047089E0
4.854860083E0,1.020398071E1,1.580712891E-1,-2.392025757E0
4.874761083E0,8.405770111E0,1.404080200E-1,-2.348616028E0
4.894662083E0,9.255852356E0,-3.547622681E-2,-1.923500061E0
4.914563083E0,9.254355469E0,2.317181396E-1,-3.244802399E0
4.934464083E0,8.783734131E0,-5.658233643E-2,-2.013912048E0
4.954365083E0,9.830207977E0,-2.788700867E-1,-2.581531677E0
4.974266083E0,8.401279449E0,-2.095642090E-3,-3.210373993E0
4.994166875E0,8.641829224E0,-9.669891357E-2,-2.144141235E0
5.014067875E0,1.006551865E1,-8.831634521E-2,-2.871478729E0
5.033968875E0,8.849896545E0,1.202000427E-1,-2.036065979E0
5.053869875E0,1.017793488E1,1.293310547E-1,-1.719773712E0
5.073770875E0,1.078133011E1,-1.860630798E-1,-2.667453003E0
5.093671875E0,9.174721069E0,-3.712280273E-2,-1.468446350E0
5.113572875E0,1.079270645E1,4.547543335E-1,-1.950743408E0
5.133473875E0,9.265881500E0,1.191522217E-1,-2.361638947E0
5.153374875E0,9.854158173E0,-1.251397705E-1,-1.938917999E0
5.173275875E0,1.152228928E1,5.538482666E-1,-1.912722473E0
5.193176875E0,9.590556335E0,-3.832031250E-2,-1.635049896E0
5.213077875E0,1.010368927E1,-2.668949890E-1,-1.295855255E0
5.232978875E0,9.998757477E0,2.378553772E-1,-2.631078644E0
5.252879875E0,9.159901886E0,-3.667373657E-2,-2.122136993E0
5.272780875E0,9.739496613E0,-6.527925110E-1,-2.445464630E0
5.292681875E0,9.416917419E0,5.134323120E-2,-2.697690125E0
5.312582875E0,8.259823608E0,-4.650828552E-1,-1.618434448E0
5.332483875E0,9.930499420E0,-3.683839417E-1,-3.078498230E0
5.352385875E0,8.687933350E0,-1.673519897E-1,-1.630559235E0
5.372286875E0,1.039483383E1,-2.688409424E-1,-1.956730957E0
5.392187875E0,9.471703491E0,-3.713777161E-1,-1.797312469E0
5.412088875E0,9.872270508E0,-2.353106689E-1,-1.713337097E0
5.431989875E0,1.138188126E1,-4.855902100E-1,-2.032772827E0
5.451890875E0,8.455017700E0,-4.408332825E-1,-2.671943665E0
5.471791875E0,9.942474518E0,-8.692424011E-1,-1.215771790E0
5.491692875E0,9.728120270E0,-2.128573608E-1,-2.405647430E0
5.511593875E0,8.770711212E0,-1.429527283E-1,-1.201251984E0
5.531494875E0,1.054287598E1,-6.996450806E-1,-2.045196991E0
5.551395875E0,8.515042877E0,-3.393443298E-1,-2.377356262E0
5.571296875E0,9.279652863E0,-3.721261597E-1,-1.765129395E0
5.591197875E0,9.443262634E0,-6.001020813E-1,-1.841021576E0
5.611098875E0,9.052425385E0,-5.038522339E-1,-1.525178375E0
5.630999875E0,9.108558655E0,8.051756287E-1,-1.558109894E0
5.650900875E0,1.091066116E1,-6.336323547E-1,-2.090552673E0
5.670801875E0,1.077519287E1,5.092410278E-1,-9.360035706E-1
5.690702875E0,1.171883057E1,-1.024469604E0,-1.348096619E0
5.710603875E0,1.106349335E1,6.752458191E-1,-1.160237274E0
5.730504875E0,1.007704468E1,-2.386038208E-1,-4.876858521E-1
5.750405875E0,1.006536896E1,-5.405259705E-1,-1.532513123E0
5.770306875E0,9.461225281E0,-1.901046753E-1,-1.145717468E0
5.790207875E0,1.025697052E1,2.589614868E-2,-4.101470947E-1
5.810108875E0,8.546627197E0,-3.240760803E-1,-2.106120300E0
5.830009875E0,8.767717438E0,-5.059478760E-1,-1.703307953E0
5.849910875E0,1.129581024E1,2.249821472E-1,-1.368903351E0
5.869811875E0,9.224717102E0,-8.919950867E-1,-1.209185486E0
5.889713875E0,8.361761627E0,3.839515686E-1,-9.437873840E-1
5.909613875E0,1.073717194E1,-1.445993042E-1,-1.164877625E0
5.929515875E0,9.162895660E0,2.462379456E-1,-1.829645233E0
5.949416875E0,9.032367096E0,-1.829196167E-1,-4.131408691E-1
5.969317875E0,1.252191055E1,-4.245172119E-1,-2.010618896E0
5.989219458E0,9.314230957E0,1.607656860E-1,-4.878355408E-1
6.009120458E0,9.350755005E0,-7.985893250E-1,-1.288670197E0
6.029021458E0,8.842861176E0,-2.284249878E-1,-3.106040955E-1
6.048922458E0,9.538015594E0,3.803590393E-1,-2.168540497E0
6.068823458E0,9.230255585E0,-3.391946411E-1,-1.369202728E0
6.088724458E0,1.077264816E1,3.616479492E-1,-1.674418030E0
6.108625458E0,8.788224792E0,3.251239014E-1,-3.418890381E-1
6.128526458E0,9.994566193E0,2.668949890E-1,-2.345771942E0
6.148427458E0,8.310717773E0,2.474354553E-1,-1.277742920E0
6.168328458E0,7.778724060E0,1.320404205E0,-2.386187897E0
6.188229458E0,9.088500366E0,1.965412903E-1,-1.504371643E0
6.208130458E0,7.952961731E0,5.095404053E-1,-2.215093689E0
6.228031458E0,1.016116974E1,1.172661438E0,-2.343376923E0
6.247932458E0,6.880591736E0,8.547225952E-2,-1.350042572E0
6.267833458E0,1.109028763E1,1.536554718E0,-1.567540283E0
6.287734458E0,9.292077026E0,4.993615723E-1,-1.484313354E0
6.307635458E0,1.071382050E1,8.128097534E-1,-1.727707214E0
6.327536458E0,8.975186005E0,8.580157471E-1,-1.273551636E0
6.347437458E0,1.037567368E1,5.162763977E-1,-1.865869904E0
6.367338458E0,8.888366547E0,9.551637268E-1,-1.910028076E-1
6.387239458E0,1.102277802E1,1.715283051E0,-2.346819763E0
6.407141458E0,9.222322083E0,1.592238922E0,-7.659571838E-1
6.427042458E0,9.292825470E0,-1.107696533E-2,-1.664987640E0
6.446943458E0,8.597970428E0,1.894011383E0,-7.864645386E-1
6.466844458E0,1.019215530E1,-3.709286499E-1,-2.096540222E0
6.486745458E0,9.671238556E0,-7.917036438E-1,-1.044827271E0
6.506646458E0,1.055515045E1,-2.644999695E-1,-1.862726440E0
6.526547458E0,1.078612015E1,-9.045689392E-1,-1.087189178E0
6.546448458E0,9.413175201E0,-1.526824951E-1,-1.196312256E0
6.566349458E0,9.806108093E0,-7.581733704E-1,-8.942404175E-1
6.586250458E0,1.001013382E1,-6.209088135E-1,-1.865121460E0
6.606151458E0,9.808952179E0,-1.066981201E0,-1.888622589E0
6.626052458E0,1.059856018E1,-5.050497437E-1,-1.457818451E0
6.645953458E0,9.801318054E0,-8.827143860E-1,-6.213578796E-1
6.665854458E0,8.687633972E0,-4.710704041E-1,-1.267863464E0
6.685755458E0,7.711813202E0,-6.024971008E-1,-4.885839844E-1
6.705656458E0,9.242230682E0,-6.125262451E-1,-9.250762939E-1
6.725557458E0,1.038540344E1,-5.897735596E-1,-1.032852173E-2
6.745458458E0,1.092727661E1,-6.712042236E-1,-1.252894592E0
6.765359458E0,1.005908203E1,-1.112785950E0,-8.725355530E-1
6.785260458E0,9.968670044E0,-1.544488220E0,-1.488205261E0
6.805161458E0,1.071576645E1,-2.600093079E-1,-1.161584473E0
6.825062458E0,7.688910828E0,-2.415975952E0,-3.841012573E-1
6.844963458E0,9.631421356E0,-8.349636841E-1,-1.126707001E0
6.864864458E0,9.033265228E0,-1.490899658E0,-5.915698242E-1
6.884765458E0,1.042417282E1,-2.146985321E0,-1.277293854E0
6.904666458E0,9.031019897E0,-2.746788025E-1,8.981323242E-3
6.924567458E0,1.126018433E1,-1.610650635E0,-3.707789612E-1
6.944469458E0,1.096514786E1,-1.169967041E0,-1.061442719E0
6.964370458E0,1.046309189E1,-1.431024170E0,-2.112107849E-1
6.984271375E0,1.029364426E1,-1.223106537E0,-5.987548828E-3
7.004172375E0,9.940678253E0,-7.566764832E-1,-5.563929749E-1
7.024073375E0,1.006132736E1,-1.801054688E0,-1.541943512E0
7.043974375E0,7.522756348E0,-5.348377991E-1,4.131408691E-1
7.063875375E0,1.114133148E1,-4.617897034E-1,-1.278341675E0
7.083776375E0,1.022164398E1,-8.538244629E-1,-7.397616577E-1
7.103677375E0,7.648943939E0,-6.057902527E-1,1.318757629E-1
7.123578375E0,1.155701706E1,-4.427792358E-1,-3.038681030E-2
7.143479375E0,1.020248383E1,8.577163696E-2,-2.495760040E0
7.163380375E0,1.040860519E1,-1.273551636E0,-2.037712555E0
7.183281375E0,8.610244904E0,2.900967407E-1,-3.236270142E-1
7.203182375E0,9.595645752E0,-1.552870789E0,1.392105103E-1
7.223083375E0,7.972421265E0,-3.876937866E-2,-2.933898926E-2
7.242984375E0,9.306596832E0,-3.558100891E-1,-1.909878387E0
7.262885375E0,1.147109573E1,-3.772155762E-1,-7.833210754E-1
7.282786375E0,9.746531982E0,-1.014889526E-1,-1.576820984E0
7.302687375E0,9.225914612E0,1.683998108E-1,3.906875610E-2
7.322588375E0,1.054332504E1,4.986131287E-1,-9.135502625E-1
7.342489375E0,8.312514038E0,3.838018799E-1,-5.926176453E-1
7.362390375E0,1.122695343E1,4.713697815E-1,-2.258952484E0
7.382291375E0,8.056995392E0,1.601669312E-1,-9.069639587E-1
7.402192375E0,1.056952057E1,3.510200500E-1,-1.354682922E0
7.422093375E0,9.541907501E0,3.206332397E-1,-1.885030060E0
7.441994375E0,8.383616180E0,7.958949280E-1,-1.465003510E0
7.461896375E0,1.108265350E1,-3.966751099E-1,-1.652713165E0
7.481797375E0,9.279353485E0,4.317022705E-1,-1.492246857E0
7.501698375E0,1.199440750E1,-6.057902527E-1,-1.236428833E0
7.521599375E0,1.039767792E1,-3.535647583E-1,-9.894424438E-1
7.541500375E0,1.144759460E1,-4.689747620E-1,-1.027762756E0
7.561401375E0,1.035441788E1,-1.505120087E0,-8.726852417E-1
7.581302375E0,8.905431061E0,-4.034111023E-1,-1.104253693E0
7.601203375E0,9.292526093E0,-2.706372070E-1,-8.833131409E-1
7.621104375E0,1.117351456E1,-8.289761353E-1,-1.395398254E0
7.641005375E0,8.500223694E0,3.595523071E-1,-2.323168945E0
7.660906375E0,9.829160156E0,2.330653381E-1,-9.954299927E-2
7.680807375E0,9.752818909E0,3.263214111E-1,-2.497107239E0
7.700708375E0,8.291707306E0,4.140390015E-1,-1.266965332E0
7.720609375E0,8.606502686E0,5.686674500E-1,-1.863025818E0
7.740510375E0,8.912915497E0,5.956114197E-1,-2.124681702E0
7.760411375E0,8.329578552E0,8.143066406E-1,-2.262095947E0
7.780312375E0,9.195827179E0,2.823129272E-1,-1.937121735E0
7.800213375E0,8.982969818E0,1.024170227E0,-2.212249603E0
7.820114375E0,8.880882111E0,7.029382324E-1,-1.807191925E0
7.840015375E0,8.999585266E0,4.595443726E-1,-1.907333679E0
7.859916375E0,1.028166916E1,9.056167603E-1,-1.969753876E0
7.879818375E0,9.209299164E0,5.394781494E-1,-2.258503418E0
7.899719375E0,9.955946503E0,7.176077271E-1,-1.775757294E0
7.919620375E0,9.712103577E0,1.014590149E0,-2.504891052E0
7.939521375E0,9.896969147E0,1.167572021E0,-2.313888245E0
7.959422375E0,1.038705002E1,5.225633240E-1,-2.249372406E0
7.979323375E0,1.080423248E1,1.206491089E0,-2.433339844E0
7.999223708E0,9.124575348E0,9.292675781E-1,-2.137854309E0
