,Latitude,Longitude,Velocity,Label,PredLabels
0,16.8247578,73.5198744,13.585545171974664,0,0
1,16.8247578,73.5198744,13.651088269140674,0,0
2,16.8247578,73.5198744,14.470376983715756,0,0
3,16.8246467,73.51952,15.224122601124828,0,0
4,16.8246467,73.51952,15.224122601124828,0,0
5,16.8246467,73.51952,15.224122601124828,0,0
6,16.8246467,73.51952,15.224122601124828,0,0
7,16.8246467,73.51952,11.039119906263423,0,0
8,16.8246467,73.51952,6.05697384095223,0,0
9,16.8244939,73.5187865,5.25983047050244,0,0
10,16.8244939,73.5187865,5.25983047050244,0,0
11,16.8244939,73.5187865,5.25983047050244,0,0
12,16.8244939,73.5187865,5.25983047050244,0,0
13,16.8244939,73.5187865,5.25983047050244,0,0
14,16.8244939,73.5187865,5.25983047050244,0,0
15,16.8244939,73.5187865,5.401569458623897,0,0
16,16.8244939,73.5187865,8.945044161660379,0,0
17,16.8243815,73.518368,12.346779876575404,0,0
18,16.8243815,73.518368,12.346779876575404,0,0
19,16.8243815,73.518368,12.346779876575404,0,0
20,16.8243815,73.518368,12.346779876575404,0,0
21,16.8243815,73.518368,12.346779876575404,0,0
22,16.8243815,73.518368,12.346779876575404,0,0
23,16.8243815,73.518368,8.991825993260035,0,0
24,16.8243815,73.518368,4.798133639115828,0,0
25,16.8241524,73.517564,3.959395168286985,0,0
26,16.8241524,73.517564,3.959395168286985,0,0
27,16.8241524,73.517564,3.959395168286985,0,0
28,16.8241524,73.517564,3.959395168286985,0,0
29,16.8241524,73.517564,3.959395168286985,0,0
30,16.8241524,73.517564,3.959395168286985,0,0
31,16.8241524,73.517564,4.635315140367506,0,0
32,16.8241524,73.517564,9.463314940942649,0,0
33,16.8239955,73.5172869,13.615394769437271,0,0
34,16.8239955,73.5172869,13.615394769437271,0,0
35,16.8239955,73.5172869,13.615394769437271,0,0
36,16.8239955,73.5172869,13.615394769437271,0,0
37,16.8239955,73.5172869,13.615394769437271,0,0
38,16.8239955,73.5172869,13.615394769437271,0,0
39,16.8239955,73.5172869,13.615394769437271,0,0
40,16.8239955,73.5172869,13.615394769437271,0,0
41,16.8239955,73.5172869,13.615394769437271,0,0
42,16.8239955,73.5172869,13.615394769437271,0,0
43,16.8239955,73.5172869,13.615394769437271,0,0
44,16.8239955,73.5172869,12.631248803105532,0,0
45,16.8239955,73.5172869,11.459646462234412,0,0
46,16.8231914,73.5159566,11.272190087695032,0,0
47,16.8231914,73.5159566,11.272190087695032,0,0
48,16.8231914,73.5159566,11.272190087695032,0,0
49,16.8231914,73.5159566,11.272190087695032,0,0
50,16.8231914,73.5159566,11.272190087695032,0,0
51,16.8231914,73.5159566,11.272190087695032,0,0
52,16.8231914,73.5159566,11.272190087695032,0,0
53,16.8231914,73.5159566,11.272190087695032,0,0
54,16.8231914,73.5159566,11.272190087695032,0,0
55,16.8231914,73.5159566,11.916137557096622,0,0
56,16.8231914,73.5159566,12.701439349049775,0,0
57,16.8222075,73.5153937,12.842793671601344,0,0
58,16.8222075,73.5153937,12.842793671601344,0,0
59,16.8222075,73.5153937,12.842793671601344,0,0
60,16.8222075,73.5153937,12.842793671601344,0,0
61,16.8222075,73.5153937,12.842793671601344,0,0
62,16.8222075,73.5153937,12.842793671601344,0,0
63,16.8222075,73.5153937,12.842793671601344,0,0
64,16.8222075,73.5153937,12.735465049675167,0,0
65,16.8222075,73.5153937,12.607692880715431,0,0
66,16.8213261,73.5148146,12.587249333681873,0,0
67,16.8213261,73.5148146,12.587249333681873,0,0
68,16.8213261,73.5148146,12.587249333681873,0,0
69,16.8213261,73.5148146,12.587249333681873,0,0
70,16.8213261,73.5148146,12.587249333681873,0,0
71,16.8213261,73.5148146,12.587249333681873,0,0
72,16.8213261,73.5148146,12.587249333681873,0,0
73,16.8213261,73.5148146,12.587249333681873,0,0
74,16.8213261,73.5148146,12.587249333681873,0,0
75,16.8213261,73.5148146,11.857075425257142,0,0
76,16.8213261,73.5148146,10.944358039726238,0,0
77,16.8204246,73.5139067,10.761814562620055,0,0
78,16.8204246,73.5139067,10.761814562620055,0,0
79,16.8204246,73.5139067,10.761814562620055,0,0
80,16.8204246,73.5139067,10.761814562620055,0,0
81,16.8204246,73.5139067,10.761814562620055,0,0
82,16.8204246,73.5139067,10.761814562620055,0,0
83,16.8204246,73.5139067,10.761814562620055,0,0
84,16.8204246,73.5139067,10.761814562620055,0,0
85,16.8204246,73.5139067,10.951116979245553,0,0
86,16.8204246,73.5139067,11.181973584886405,0,0
87,16.8196892,73.5132504,11.223527773901758,0,0
88,16.8196892,73.5132504,11.223527773901758,0,0
89,16.8196892,73.5132504,11.223527773901758,0,0
90,16.8196892,73.5132504,11.223527773901758,0,0
91,16.8196892,73.5132504,11.223527773901758,0,0
92,16.8196892,73.5132504,11.223527773901758,0,0
93,16.8196892,73.5132504,11.223527773901758,0,0
94,16.8196892,73.5132504,9.246169498773686,0,0
95,16.8196892,73.5132504,6.774471654863587,0,0
96,16.8189327,73.5127177,6.280132086081567,0,0
97,16.8189327,73.5127177,6.280132086081567,0,0
98,16.8189327,73.5127177,6.280132086081567,0,0
99,16.8189327,73.5127177,6.280132086081567,0,0
100,16.8189327,73.5127177,6.280132086081567,0,0
101,16.8189327,73.5127177,6.280132086081567,0,0
102,16.8189327,73.5127177,6.280132086081567,0,0
103,16.8189327,73.5127177,6.280132086081567,0,0
104,16.8189327,73.5127177,6.280132086081567,0,0
105,16.8189327,73.5127177,6.280132086081567,0,0
106,16.8189327,73.5127177,6.280132086081567,0,0
107,16.8189327,73.5127177,6.280132086081567,0,0
108,16.8189327,73.5127177,6.280132086081567,0,0
109,16.8189327,73.5127177,6.280132086081567,0,0
110,16.8189327,73.5127177,5.615724306740974,0,0
111,16.8189327,73.5127177,4.824762664668838,0,0
112,16.8183601,73.5119895,4.698208801937297,0,0
113,16.8183601,73.5119895,4.698208801937297,0,0
114,16.8183601,73.5119895,4.698208801937297,0,0
115,16.8183601,73.5119895,4.698208801937297,0,0
116,16.8183601,73.5119895,4.698208801937297,0,0
117,16.8183601,73.5119895,4.698208801937297,0,0
118,16.8183601,73.5119895,4.698208801937297,0,0
119,16.8183601,73.5119895,4.698208801937297,0,0
120,16.8183601,73.5119895,4.698208801937297,0,0
121,16.8183601,73.5119895,4.698208801937297,0,0
122,16.8183601,73.5119895,5.003819323488874,0,0
123,16.8183601,73.5119895,5.376515081478605,0,0
124,16.8178714,73.5121429,5.443600317916756,0,0
125,16.8178714,73.5121429,5.443600317916756,0,0
126,16.8178714,73.5121429,5.443600317916756,0,0
127,16.8178714,73.5121429,5.443600317916756,0,0
128,16.8178714,73.5121429,5.443600317916756,0,0
129,16.8178714,73.5121429,5.443600317916756,0,0
130,16.8178714,73.5121429,5.443600317916756,0,0
131,16.8178714,73.5121429,5.443600317916756,0,0
132,16.8178714,73.5121429,4.752664740407867,0,0
133,16.8178714,73.5121429,3.91006037759215,0,0
134,16.8177913,73.5126469,3.758391592285321,0,0
135,16.8177913,73.5126469,3.758391592285321,0,0
136,16.8177913,73.5126469,3.758391592285321,0,0
137,16.8177913,73.5126469,3.758391592285321,0,0
138,16.8177913,73.5126469,3.758391592285321,0,0
139,16.8177913,73.5126469,3.758391592285321,0,0
140,16.8177913,73.5126469,3.758391592285321,0,0
141,16.8177913,73.5126469,3.758391592285321,0,0
142,16.8177913,73.5126469,3.758391592285321,0,0
143,16.8177913,73.5126469,3.758391592285321,0,0
144,16.8177913,73.5126469,3.758391592285321,0,0
145,16.8177913,73.5126469,3.758391592285321,0,0
146,16.8177913,73.5126469,3.758391592285321,0,0
147,16.8177913,73.5126469,3.758391592285321,0,0
148,16.8177913,73.5126469,3.758391592285321,0,0
149,16.8177913,73.5126469,3.758391592285321,0,0
150,16.8177913,73.5126469,4.9842132383852435,0,0
151,16.8177913,73.5126469,6.44352472183753,0,0
152,16.8172434,73.5129267,6.677014559189896,0,0
153,16.8172434,73.5129267,6.677014559189896,0,0
154,16.8172434,73.5129267,6.677014559189896,0,0
155,16.8172434,73.5129267,6.677014559189896,0,0
156,16.8172434,73.5129267,6.677014559189896,0,0
157,16.8172434,73.5129267,6.677014559189896,0,0
158,16.8172434,73.5129267,6.677014559189896,0,0
159,16.8172434,73.5129267,6.677014559189896,0,0
160,16.8172434,73.5129267,6.677014559189896,0,0
161,16.8172434,73.5129267,6.677014559189896,0,0
162,16.8172434,73.5129267,6.677014559189896,0,0
163,16.8172434,73.5129267,6.677014559189896,0,0
164,16.8172434,73.5129267,6.677014559189896,0,0
165,16.8172434,73.5129267,6.677014559189896,0,0
166,16.8172434,73.5129267,6.677014559189896,0,0
167,16.8172434,73.5129267,5.734962606936583,0,0
168,16.8172434,73.5129267,4.639553360130402,0,0
169,16.8164069,73.5135423,4.486196065577537,0,0
170,16.8164069,73.5135423,4.486196065577537,0,0
171,16.8164069,73.5135423,4.486196065577537,0,0
172,16.8164069,73.5135423,4.486196065577537,0,0
173,16.8164069,73.5135423,4.486196065577537,0,0
174,16.8164069,73.5135423,4.486196065577537,0,0
175,16.8164069,73.5135423,4.486196065577537,0,0
176,16.8164069,73.5135423,4.486196065577537,0,0
177,16.8164069,73.5135423,4.486196065577537,0,0
178,16.8164069,73.5135423,4.486196065577537,0,0
179,16.8164069,73.5135423,4.486196065577537,0,0
180,16.8164069,73.5135423,4.486196065577537,0,0
181,16.8164069,73.5135423,4.486196065577537,0,0
182,16.8164069,73.5135423,4.486196065577537,0,0
183,16.8164069,73.5135423,4.486196065577537,0,0
184,16.8164069,73.5135423,4.486196065577537,0,0
185,16.8164069,73.5135423,4.486196065577537,0,0
186,16.8164069,73.5135423,4.486196065577537,0,0
187,16.8164069,73.5135423,5.696589343853754,0,0
188,16.8164069,73.5135423,7.104023388360979,0,0
189,16.8156974,73.51395,7.301064154591991,0,0
190,16.8156974,73.51395,7.301064154591991,0,0
191,16.8156974,73.51395,7.301064154591991,0,0
192,16.8156974,73.51395,7.301064154591991,0,0
193,16.8156974,73.51395,7.301064154591991,0,0
194,16.8156974,73.51395,7.301064154591991,0,0
195,16.8156974,73.51395,7.301064154591991,0,0
196,16.8156974,73.51395,7.301064154591991,0,0
197,16.8156974,73.51395,7.301064154591991,0,0
198,16.8156974,73.51395,5.89405511413014,0,0
199,16.8156974,73.51395,4.257998090337293,0,0
200,16.8154634,73.5132375,4.0289501070062945,0,0
201,16.8154634,73.5132375,5.927820214331756,0,0
202,16.8154634,73.5132375,7.905809909462444,0,0
203,16.8154688,73.5131278,7.984929497267671,0,0
204,16.8154688,73.5131278,7.984929497267671,0,0
205,16.8154688,73.5131278,7.984929497267671,0,0
206,16.8154688,73.5131278,7.984929497267671,0,0
207,16.8154688,73.5131278,7.984929497267671,0,0
208,16.8154688,73.5131278,7.984929497267671,0,0
209,16.8154688,73.5131278,7.984929497267671,0,0
210,16.8154688,73.5131278,7.984929497267671,0,0
211,16.8154688,73.5131278,7.984929497267671,0,0
212,16.8154688,73.5131278,8.30852731758149,0,0
213,16.8154688,73.5131278,8.684803852830122,0,0
214,16.8150752,73.5124037,8.737482567764928,0,0
215,16.8150752,73.5124037,8.737482567764928,0,0
216,16.8150752,73.5124037,8.737482567764928,0,0
217,16.8150752,73.5124037,8.737482567764928,0,0
218,16.8150752,73.5124037,8.737482567764928,0,0
219,16.8150752,73.5124037,8.737482567764928,0,0
220,16.8150752,73.5124037,8.737482567764928,0,0
221,16.8150752,73.5124037,8.737482567764928,0,0
222,16.8150752,73.5124037,8.737482567764928,0,0
223,16.8150752,73.5124037,8.737482567764928,0,0
224,16.8150752,73.5124037,8.737482567764928,0,0
225,16.8150752,73.5124037,8.737482567764928,0,0
226,16.8150752,73.5124037,8.737482567764928,0,0
227,16.8150752,73.5124037,8.737482567764928,0,0
228,16.8150752,73.5124037,8.737482567764928,0,0
229,16.8150752,73.5124037,8.737482567764928,0,0
230,16.8150752,73.5124037,8.737482567764928,0,0
231,16.8150752,73.5124037,8.737482567764928,0,0
232,16.8150752,73.5124037,8.737482567764928,0,0
233,16.8150752,73.5124037,7.713824135324644,0,0
234,16.8150752,73.5124037,6.495183144324305,0,0
235,16.814571,73.5107613,6.300200585764252,0,0
236,16.814571,73.5107613,6.300200585764252,0,0
237,16.814571,73.5107613,6.300200585764252,0,0
238,16.814571,73.5107613,6.300200585764252,0,0
239,16.814571,73.5107613,6.756704754672398,0,0
240,16.814571,73.5107613,8.512490019703737,0,0
241,16.8145952,73.5103739,9.811771115826927,0,0
242,16.8145952,73.5103739,9.811771115826927,0,0
243,16.8145952,73.5103739,9.811771115826927,0,0
244,16.8145952,73.5103739,9.811771115826927,0,0
245,16.8145952,73.5103739,9.811771115826927,0,0
246,16.8145952,73.5103739,9.811771115826927,0,0
247,16.8145952,73.5103739,9.811771115826927,0,0
248,16.8145952,73.5103739,9.811771115826927,0,0
249,16.8145952,73.5103739,9.811771115826927,0,0
250,16.8145952,73.5103739,10.45595635182161,0,0
251,16.8145952,73.5103739,11.205008951815426,0,0
252,16.8144537,73.5094266,11.309876315814561,0,0
253,16.8144537,73.5094266,11.309876315814561,0,0
254,16.8144537,73.5094266,11.309876315814561,0,0
255,16.8144537,73.5094266,11.309876315814561,0,0
256,16.8144537,73.5094266,11.309876315814561,0,0
257,16.8144537,73.5094266,11.309876315814561,0,0
258,16.8144537,73.5094266,11.309876315814561,0,0
259,16.8144537,73.5094266,11.309876315814561,0,0
260,16.8144537,73.5094266,11.309876315814561,0,0
261,16.8144537,73.5094266,11.309876315814561,0,0
262,16.8144537,73.5094266,11.151461071935785,0,0
263,16.8144537,73.5094266,10.971443749346262,0,0
264,16.8137283,73.5084018,10.949841670635521,0,0
265,16.8137283,73.5084018,10.949841670635521,0,0
266,16.8137283,73.5084018,10.949841670635521,0,0
267,16.8137283,73.5084018,10.949841670635521,0,0
268,16.8137283,73.5084018,10.949841670635521,0,0
269,16.8137283,73.5084018,10.949841670635521,0,0
270,16.8137283,73.5084018,10.949841670635521,0,0
271,16.8137283,73.5084018,10.949841670635521,0,0
272,16.8137283,73.5084018,10.949841670635521,0,0
273,16.8137283,73.5084018,10.949841670635521,7,0
274,16.8137283,73.5084018,10.949841670635521,7,0
275,16.8137283,73.5084018,10.949841670635521,0,0
276,16.8137283,73.5084018,10.949841670635521,0,0
277,16.8137283,73.5084018,10.159454042312598,0,0
278,16.8137283,73.5084018,9.240398660541759,0,0
279,16.8126407,73.507353,9.111730907093843,0,0
