,z_rms,Velocity,Label
0,9.678030907492843,1.9341502251244491,3
1,9.740505955882611,1.9341502251244491,3
2,9.707220196315776,1.9341502251244491,3
3,9.742185617361004,1.9341502251244491,3
4,9.880430817849962,1.9341502251244491,3
5,9.812797653843974,1.9341502251244491,3
6,9.7673722831689,2.210585845229831,3
7,9.855088367683356,2.4926630086026695,3
8,10.03304196518621,2.498304551870126,3
9,9.783631312995501,2.498304551870126,3
10,9.614937487556732,2.498304551870126,3
11,9.970014539716066,2.498304551870126,3
12,10.734699933146805,2.498304551870126,3
13,10.64766077460127,2.498304551870126,3
14,9.826356776124703,2.506193028007322,3
15,9.613412553065768,2.9006168348671086,3
16,9.869064691649662,3.287152165589699,3
17,9.701790709337816,3.287152165589699,3
18,9.815641599514242,3.287152165589699,3
19,10.195086346333035,3.287152165589699,3
20,9.926853922935848,3.287152165589699,3
21,9.878676767304293,3.287152165589699,3
22,9.702041114422848,3.287152165589699,3
23,9.411910851472753,2.2465784538863347,3
