,z_rms,Velocity,Label
0,9.913873649844563,5.235064515580823,7
1,9.919179115962658,5.235064515580823,7
2,9.88770722475274,3.7159315302343487,7
3,9.751750718036227,2.3972157822830105,7
4,10.215131843637478,1.8961037980615023,7
5,9.897380357119776,5.134651025916299,7
6,9.7859044835618,5.134651025916299,7
7,10.028972160956473,6.219768420773225,7
8,9.854771019496056,6.219768420773225,7
9,9.875636815545242,1.953230792711829,7
10,9.906120266697366,1.953230792711829,7
11,10.125689381038345,1.953230792711829,7
12,9.8168953945603,5.304670650142515,7
13,10.080806102596842,4.888348799337797,7
14,9.926713556453644,4.442717443464738,7
15,10.172972594711636,4.442717443464738,7
