,Latitude,Longitude,Velocity,Label,PredLabels
0,16.8275924,73.521829,0.01585492711786669,3,3
1,16.8275924,73.521829,0.01585492711786669,3,3
2,16.8275924,73.521829,0.01585492711786669,3,3
3,16.8275924,73.521829,0.01585492711786669,3,3
4,16.8275924,73.521829,0.1437813405194258,3,3
5,16.8275924,73.521829,0.44836803909456646,3,3
6,16.8275932,73.521829,0.625028324268148,3,3
7,16.8275932,73.521829,0.625028324268148,3,3
8,16.8275932,73.521829,0.625028324268148,3,3
9,16.8275932,73.521829,0.625028324268148,3,3
10,16.8275932,73.521829,0.625028324268148,3,3
11,16.8275932,73.521829,0.625028324268148,3,3
12,16.8275932,73.521829,0.7340488388650774,3,3
13,16.8275932,73.521829,0.9157496965266263,3,3
14,16.8276135,73.5217882,0.9884300395912459,3,3
15,16.8276135,73.5217882,0.9884300395912459,3,3
16,16.8276135,73.5217882,0.9884300395912459,3,3
17,16.8276135,73.5217882,0.9884300395912459,3,3
18,16.8276135,73.5217882,0.9884300395912459,3,3
19,16.8276135,73.5217882,0.9884300395912459,3,3
20,16.8276135,73.5217882,0.8224722497411062,3,3
21,16.8276135,73.5217882,0.5458759333242063,3,3
22,16.8276662,73.5217381,0.6860829012031526,3,3
23,16.8276662,73.5217381,1.1041587252793292,3,3
24,16.8276729,73.5217339,1.2713890549098,3,3
25,16.8276729,73.5217339,1.2713890549098,3,3
26,16.8276729,73.5217339,1.2713890549098,3,3
27,16.8276729,73.5217339,2.2177072246798004,3,3
28,16.8276729,73.5217339,4.368430337793439,3,3
29,16.8277174,73.521693,5.572835281137073,3,3
30,16.8277174,73.521693,5.572835281137073,3,3
31,16.8277174,73.521693,5.572835281137073,3,3
32,16.8277174,73.521693,5.572835281137073,3,3
33,16.8277174,73.521693,5.572835281137073,3,3
34,16.8277174,73.521693,5.572835281137073,3,3
35,16.8277174,73.521693,5.572835281137073,3,3
36,16.8277174,73.521693,4.530981179511623,3,3
37,16.8277174,73.521693,2.6016217320570845,3,3
38,16.8279702,73.521309,1.7141163862279958,3,3
39,16.8279702,73.521309,1.7141163862279958,3,3
40,16.8279702,73.521309,1.7141163862279958,3,3
41,16.8279702,73.521309,1.7141163862279958,3,3
42,16.8279702,73.521309,1.7141163862279958,3,3
43,16.8279702,73.521309,3.1523411943345883,3,3
44,16.8279702,73.521309,4.864513584937674,3,3
45,16.8280215,73.5212155,5.138461167434167,3,3
46,16.8280215,73.5212155,5.138461167434167,3,3
47,16.8280215,73.5212155,5.138461167434167,3,3
48,16.8280215,73.5212155,5.138461167434167,3,3
49,16.8280215,73.5212155,5.138461167434167,3,3
50,16.8280215,73.5212155,5.138461167434167,3,3
51,16.8280215,73.5212155,5.138461167434167,3,3
52,16.8280215,73.5212155,4.990931065562774,3,3
53,16.8280215,73.5212155,4.717727173208342,3,3
54,16.8283984,73.5209958,4.592053382725304,3,3
55,16.8283984,73.5209958,4.592053382725304,3,3
56,16.8283984,73.5209958,4.592053382725304,3,3
57,16.8283984,73.5209958,4.592053382725304,3,3
58,16.8283984,73.5209958,4.592053382725304,3,3
59,16.8283984,73.5209958,4.592053382725304,3,3
60,16.8283984,73.5209958,4.592053382725304,3,3
61,16.8283984,73.5209958,4.414316256216747,3,3
62,16.8283984,73.5209958,4.127643471525523,3,3
63,16.8287401,73.5211444,4.018707813342857,3,3
64,16.8287401,73.5211444,4.018707813342857,3,3
65,16.8287401,73.5211444,4.018707813342857,3,3
66,16.8287401,73.5211444,4.018707813342857,3,3
67,16.8287401,73.5211444,4.018707813342857,3,3
68,16.8287401,73.5211444,4.018707813342857,3,3
69,16.8287401,73.5211444,4.018707813342857,3,3
70,16.8287401,73.5211444,3.828533520173084,3,3
71,16.8287401,73.5211444,3.5006468078114055,3,3
72,16.8290671,73.5211223,3.3629343886195007,3,3
73,16.8290671,73.5211223,3.3629343886195007,3,3
74,16.8290671,73.5211223,3.3629343886195007,3,3
75,16.8290671,73.5211223,3.3629343886195007,3,3
76,16.8290671,73.5211223,3.3629343886195007,3,3
77,16.8290671,73.5211223,3.3629343886195007,3,3
78,16.8290671,73.5211223,3.3629343886195007,3,3
79,16.8290671,73.5211223,3.2017019781379696,3,3
80,16.8290671,73.5211223,2.9329812940020856,3,3
81,16.8293404,73.5211202,2.825493020347732,3,3
82,16.8293404,73.5211202,2.825493020347732,3,3
83,16.8293404,73.5211202,2.825493020347732,3,3
84,16.8293404,73.5211202,2.825493020347732,3,3
85,16.8293404,73.5211202,2.825493020347732,3,3
86,16.8293404,73.5211202,2.825493020347732,3,3
87,16.8293404,73.5211202,3.2747480803562508,3,3
88,16.8293404,73.5211202,4.023506513703778,3,3
89,16.8294403,73.5209354,4.323009887042789,3,3
90,16.8294403,73.5209354,4.323009887042789,3,3
91,16.8294403,73.5209354,4.323009887042789,3,3
92,16.8294403,73.5209354,4.323009887042789,3,3
93,16.8294403,73.5209354,4.323009887042789,3,3
94,16.8294403,73.5209354,4.323009887042789,3,3
95,16.8294403,73.5209354,4.1887693293307935,3,3
96,16.8294403,73.5209354,3.972252300763058,3,3
97,16.8295778,73.5206446,3.8899758299073195,3,3
98,16.8295778,73.5206446,3.8899758299073195,3,3
99,16.8295778,73.5206446,3.8899758299073195,3,3
100,16.8295778,73.5206446,3.8899758299073195,3,3
101,16.8295778,73.5206446,3.8899758299073195,3,3
102,16.8295778,73.5206446,3.8899758299073195,3,3
103,16.8295778,73.5206446,3.5328471618902175,3,3
104,16.8295778,73.5206446,2.937632715195051,3,3
105,16.8297078,73.5203852,2.6995469365169846,3,3
106,16.8297078,73.5203852,2.6995469365169846,3,3
107,16.8297078,73.5203852,2.6995469365169846,3,3
108,16.8297078,73.5203852,2.6995469365169846,3,3
109,16.8297078,73.5203852,2.6995469365169846,3,3
110,16.8297078,73.5203852,2.6995469365169846,3,3
111,16.8297078,73.5203852,2.959097094171873,3,3
112,16.8297078,73.5203852,3.3646442155076373,3,3
113,16.8298243,73.5202234,3.5106411791885126,3,3
114,16.8298243,73.5202234,3.5106411791885126,3,3
115,16.8298243,73.5202234,3.5106411791885126,3,3
116,16.8298243,73.5202234,3.5106411791885126,2,3
117,16.8298243,73.5202234,3.5106411791885126,2,3
118,16.8298243,73.5202234,3.5106411791885126,2,3
119,16.8298243,73.5202234,3.9317726680200393,2,3
120,16.8298243,73.5202234,4.61101700484508,2,3
121,16.8299923,73.5200248,4.869129852838596,2,2
122,16.8299923,73.5200248,4.869129852838596,2,2
123,16.8299923,73.5200248,4.869129852838596,2,2
124,16.8299923,73.5200248,4.869129852838596,2,2
125,16.8299923,73.5200248,4.869129852838596,2,2
126,16.8299923,73.5200248,4.869129852838596,2,2
127,16.8299923,73.5200248,5.086473111770296,2,2
128,16.8299923,73.5200248,5.426071953851076,2,2
129,16.8301199,73.5196859,5.548327537000156,2,2
130,16.8301199,73.5196859,5.548327537000156,2,2
131,16.8301199,73.5196859,5.548327537000156,2,2
132,16.8301199,73.5196859,5.548327537000156,2,2
133,16.8301199,73.5196859,5.548327537000156,2,2
134,16.8301199,73.5196859,5.548327537000156,2,2
135,16.8301199,73.5196859,5.381378207288192,2,2
136,16.8301199,73.5196859,5.10312932443492,2,2
137,16.8304095,73.5193947,4.991829771293612,2,2
138,16.8304095,73.5193947,4.991829771293612,1,2
139,16.8304095,73.5193947,4.991829771293612,1,2
140,16.8304095,73.5193947,4.991829771293612,1,2
141,16.8304095,73.5193947,4.991829771293612,2,2
142,16.8304095,73.5193947,4.991829771293612,2,2
143,16.8304095,73.5193947,5.477185915542725,2,2
144,16.8304095,73.5193947,6.260018406267097,2,2
145,16.8307515,73.5192768,6.557494752742358,2,2
146,16.8307515,73.5192768,6.557494752742358,2,2
147,16.8307515,73.5192768,6.557494752742358,2,2
148,16.8307515,73.5192768,6.557494752742358,2,2
149,16.8307515,73.5192768,6.557494752742358,2,2
150,16.8307515,73.5192768,6.557494752742358,2,2
151,16.8307515,73.5192768,6.233314510405353,2,2
152,16.8307515,73.5192768,5.693014106510344,2,2
153,16.831223,73.5192152,5.476893944952342,2,2
154,16.831223,73.5192152,5.476893944952342,2,2
155,16.831223,73.5192152,5.476893944952342,2,2
156,16.831223,73.5192152,5.476893944952342,2,2
157,16.831223,73.5192152,5.476893944952342,2,2
158,16.831223,73.5192152,5.476893944952342,2,2
159,16.831223,73.5192152,5.778283763898591,2,2
160,16.831223,73.5192152,6.264396375102216,2,1
161,16.8314823,73.5189059,6.449119167359595,2,1
162,16.8314823,73.5189059,6.449119167359595,1,1
163,16.8314823,73.5189059,6.449119167359595,1,1
164,16.8314823,73.5189059,6.449119167359595,1,1
165,16.8314823,73.5189059,6.449119167359595,1,1
166,16.8314823,73.5189059,6.449119167359595,1,1
167,16.8314823,73.5189059,5.720292880740817,1,1
168,16.8314823,73.5189059,4.505582403042856,1,1
169,16.8317457,73.5185051,4.019698211963673,1,1
170,16.8317457,73.5185051,4.019698211963673,1,1
171,16.8317457,73.5185051,4.019698211963673,1,1
172,16.8317457,73.5185051,4.019698211963673,1,3
173,16.8317457,73.5185051,4.019698211963673,1,1
174,16.8317457,73.5185051,4.019698211963673,1,1
175,16.8317457,73.5185051,3.6987821429553667,1,3
176,16.8317457,73.5185051,3.125717734011959,1,3
177,16.8320215,73.5184053,4.053868288579572,1,3
178,16.8320215,73.5184053,5.283346303686561,1,1
179,16.8320622,73.5184159,5.332525424290841,1,1
180,16.8320622,73.5184159,5.332525424290841,1,1
181,16.8320622,73.5184159,5.332525424290841,1,1
182,16.8320622,73.5184159,5.332525424290841,1,1
183,16.8320622,73.5184159,5.332525424290841,1,1
