,z_rms,Velocity,Label
0,8.774543622962456,3.5106411791885126,2
1,9.132615650214019,3.5106411791885126,2
2,9.398627969074818,3.5106411791885126,2
3,9.575667557175171,3.9317726680200393,2
4,9.789849211777407,4.61101700484508,2
5,9.22750321362487,4.869129852838596,2
6,9.200464181880152,4.869129852838596,2
7,9.501522990004034,4.869129852838596,2
8,9.881537982826691,4.869129852838596,2
9,9.832773608166749,4.869129852838596,2
10,9.161937041811866,4.869129852838596,2
11,8.878817007562686,5.086473111770296,2
12,9.06333573855476,5.426071953851076,2
13,9.237188509489183,5.548327537000156,2
14,9.77214292981235,5.548327537000156,2
15,9.837882052941634,5.548327537000156,2
16,9.173214967957183,5.548327537000156,2
17,9.085811389695152,5.548327537000156,2
18,9.080133493266928,5.548327537000156,2
19,8.972445565076274,5.381378207288192,2
20,9.005660014706072,5.10312932443492,2
21,9.213042023152855,4.991829771293612,2
22,9.385943750353809,4.991829771293612,2
23,9.232346444341134,4.991829771293612,2
24,9.155152332714204,5.477185915542725,2
25,9.2842980717415,6.260018406267097,2
26,9.305385592178549,6.557494752742358,2
27,9.264233689888306,6.557494752742358,2
28,9.233999221786883,6.557494752742358,2
29,9.122141076411868,6.557494752742358,2
30,9.122503211524702,6.557494752742358,2
31,9.154239972893956,6.557494752742358,2
32,9.496584352699111,6.233314510405353,2
33,9.515193271841035,5.693014106510344,2
34,9.311208428776348,5.476893944952342,2
35,9.15483653300672,5.476893944952342,2
36,9.189519757372278,5.476893944952342,2
37,9.250219953828182,5.476893944952342,2
38,9.12839084468031,5.476893944952342,2
39,9.07485393046973,5.476893944952342,2
40,9.057332848400204,5.778283763898591,2
41,9.345427284223081,6.264396375102216,2
42,9.350002886581313,6.449119167359595,2
