,z_rms,Velocity,Label
0,9.257084613403102,0.01585492711786669,3
1,9.255569196884887,0.01585492711786669,3
2,9.26868982180741,0.01585492711786669,3
3,9.265942222051372,0.01585492711786669,3
4,9.27661049690938,0.1437813405194258,3
5,9.275458573793381,0.44836803909456646,3
6,9.274897885656307,0.625028324268148,3
7,9.219297624298916,0.625028324268148,3
8,9.198248178217504,0.625028324268148,3
9,9.25071519692081,0.625028324268148,3
10,9.250905286992445,0.625028324268148,3
11,9.255176946474629,0.625028324268148,3
12,9.238255246197474,0.7340488388650774,3
13,9.28256036110421,0.9157496965266263,3
14,9.319662996398032,0.9884300395912459,3
15,9.16769495233219,0.9884300395912459,3
16,9.272810841379478,0.9884300395912459,3
17,9.652790500518915,0.9884300395912459,3
18,9.601423753044438,0.9884300395912459,3
19,9.335559326880544,0.9884300395912459,3
20,9.073007234460924,0.8224722497411062,3
21,9.590265743265288,0.5458759333242063,3
22,9.633271644746271,0.6860829012031526,3
23,9.046937028458151,1.1041587252793292,3
24,9.392711588376047,1.2713890549098,3
25,9.135531647554107,1.2713890549098,3
26,9.337455720921648,1.2713890549098,3
27,9.500724644452418,2.2177072246798004,3
28,8.937781505654293,4.368430337793439,3
29,9.669671182663386,5.572835281137073,3
30,9.857649247041435,5.572835281137073,3
31,10.364875394979812,5.572835281137073,3
32,10.720334395169717,5.572835281137073,3
33,9.90652355374809,5.572835281137073,3
34,9.360570659653003,5.572835281137073,3
35,9.140200584379174,5.572835281137073,3
36,9.48880863186602,4.530981179511623,3
37,9.976450865452318,2.6016217320570845,3
38,9.952421014356583,1.7141163862279958,3
39,9.526005912916936,1.7141163862279958,3
40,9.350269280651114,1.7141163862279958,3
41,8.917929406439637,1.7141163862279958,3
42,8.884510480846368,1.7141163862279958,3
43,9.118226575327219,3.1523411943345883,3
44,8.937255652294413,4.864513584937674,3
45,9.386460340013116,5.138461167434167,3
46,9.727212127157939,5.138461167434167,3
47,9.25447568309858,5.138461167434167,3
48,9.07085192271358,5.138461167434167,3
49,9.130231352087588,5.138461167434167,3
50,9.13559918160009,5.138461167434167,3
51,9.167401897614832,5.138461167434167,3
52,9.308456998888303,4.990931065562774,3
53,9.146858814319016,4.717727173208342,3
54,8.873273614548879,4.592053382725304,3
55,9.293553295024891,4.592053382725304,3
56,9.655361521736701,4.592053382725304,3
57,9.375708329254442,4.592053382725304,3
58,9.242539782240957,4.592053382725304,3
59,9.620900404450426,4.592053382725304,3
60,9.94009956828014,4.592053382725304,3
61,9.358090905168089,4.414316256216747,3
62,8.870078233729636,4.127643471525523,3
63,9.013256569763755,4.018707813342857,3
64,9.225969463157696,4.018707813342857,3
65,9.210784163714482,4.018707813342857,3
66,8.435690088828933,4.018707813342857,3
67,9.263302508629046,4.018707813342857,3
68,9.806641356492593,4.018707813342857,3
69,9.184383015924979,4.018707813342857,3
70,8.960144275156795,3.828533520173084,3
71,9.275585361074327,3.5006468078114055,3
72,9.568455259984963,3.3629343886195007,3
73,9.650889919659965,3.3629343886195007,3
74,9.74660604698423,3.3629343886195007,3
75,9.566929357152198,3.3629343886195007,3
76,9.350849262533185,3.3629343886195007,3
77,9.518733185658464,3.3629343886195007,3
78,9.572768885664177,3.3629343886195007,3
79,9.078886856073577,3.2017019781379696,3
80,8.493057790648603,2.9329812940020856,3
81,8.73824500672325,2.825493020347732,3
82,9.187948810297472,2.825493020347732,3
83,10.078461558116972,2.825493020347732,3
84,10.036968580867203,2.825493020347732,3
85,9.176713070347025,2.825493020347732,3
86,9.448996927117095,2.825493020347732,3
87,9.690573597743393,3.2747480803562508,3
88,9.946681789744618,4.023506513703778,3
89,9.433755197546192,4.323009887042789,3
90,9.511292537258123,4.323009887042789,3
91,10.101211501088514,4.323009887042789,3
92,9.453943541364444,4.323009887042789,3
93,9.091961304785164,4.323009887042789,3
94,9.01199212816469,4.323009887042789,3
95,8.872970301814913,4.1887693293307935,3
96,9.93540636524906,3.972252300763058,3
97,10.086049969368132,3.8899758299073195,3
98,9.206355742882769,3.8899758299073195,3
99,9.202617949466328,3.8899758299073195,3
100,9.149809619822031,3.8899758299073195,3
101,8.85757789776573,3.8899758299073195,3
102,9.35061287937747,3.8899758299073195,3
103,9.655517733065631,3.5328471618902175,3
104,8.83054651843497,2.937632715195051,3
105,8.373081027462362,2.6995469365169846,3
106,8.63543659321809,2.6995469365169846,3
107,8.303047442905626,2.6995469365169846,3
108,8.731967649331299,2.6995469365169846,3
109,9.259700799834329,2.6995469365169846,3
110,9.174790026527866,2.6995469365169846,3
111,9.326622350268579,2.959097094171873,3
112,9.684728939332263,3.3646442155076373,3
113,9.655956658199184,3.5106411791885126,3
114,9.42755871590008,3.5106411791885126,3
115,9.30670448143466,3.5106411791885126,3
