Label,Time,Latitude,Longitude
1,2024-03-29 15:50:15:588,16.846613,73.6468767
1,2024-03-29 15:50:15:768,16.846613,73.6468767
1,2024-03-29 15:50:15:884,16.846613,73.6468767
1,2024-03-29 15:50:16:111,16.846613,73.6468767
1,2024-03-29 15:50:16:768,16.846613,73.6468767
1,2024-03-29 15:50:16:884,16.846613,73.6468767
1,2024-03-29 15:50:17:112,16.846613,73.6468767
1,2024-03-29 15:50:17:769,16.846613,73.6468767
1,2024-03-29 15:50:17:885,16.846613,73.6468767
1,2024-03-29 15:50:18:111,16.846613,73.6468767
1,2024-03-29 15:50:18:768,16.846613,73.6468767
1,2024-03-29 15:50:18:884,16.846613,73.6468767
1,2024-03-29 15:50:19:111,16.846613,73.6468767
1,2024-03-29 15:50:19:768,16.8464497,73.646681
1,2024-03-29 15:50:19:884,16.8464497,73.646681
1,2024-03-29 15:50:20:111,16.8464497,73.646681
7,2024-03-29 15:50:20:484,16.8464497,73.646681
7,2024-03-29 15:50:20:767,16.8464497,73.646681
7,2024-03-29 15:50:20:884,16.8464497,73.646681
1,2024-03-29 15:50:21:112,16.8464497,73.646681
1,2024-03-29 15:50:21:767,16.8464497,73.646681
7,2024-03-29 15:50:21:846,16.8464497,73.646681
7,2024-03-29 15:50:21:883,16.8464497,73.646681
7,2024-03-29 15:50:22:111,16.8464497,73.646681
1,2024-03-29 15:50:22:769,16.8464497,73.646681
1,2024-03-29 15:50:22:885,16.8464497,73.646681
1,2024-03-29 15:50:23:111,16.8464497,73.646681
1,2024-03-29 15:50:23:769,16.8464497,73.646681
1,2024-03-29 15:50:23:885,16.8464497,73.646681
1,2024-03-29 15:50:24:112,16.8464497,73.646681
1,2024-03-29 15:50:24:768,16.8463864,73.6464632
1,2024-03-29 15:50:24:884,16.8463864,73.6464632
1,2024-03-29 15:50:25:111,16.8463864,73.6464632
1,2024-03-29 15:50:25:768,16.8463864,73.6464632
1,2024-03-29 15:50:25:886,16.8463864,73.6464632
1,2024-03-29 15:50:26:112,16.8463864,73.6464632
1,2024-03-29 15:50:26:769,16.8463864,73.6464632
1,2024-03-29 15:50:26:885,16.8463864,73.6464632
1,2024-03-29 15:50:27:112,16.8463864,73.6464632
1,2024-03-29 15:50:27:769,16.8463864,73.6464632
1,2024-03-29 15:50:27:884,16.8463864,73.6464632
3,2024-03-29 15:50:27:980,16.8463864,73.6464632
3,2024-03-29 15:50:28:111,16.8463864,73.6464632
3,2024-03-29 15:50:28:767,16.8463864,73.6464632
3,2024-03-29 15:50:28:885,16.8463864,73.6464632
3,2024-03-29 15:50:29:112,16.8463864,73.6464632
3,2024-03-29 15:50:29:768,16.8463453,73.6462628
