,z_rms,Velocity,Label
0,9.804548671465831,0.0897625154535948,1
1,9.784487331604174,0.07374864979226123,1
2,9.808560047621524,0.0676633808409545,1
3,9.818146401416742,0.0676633808409545,1
4,9.814828911344426,0.0676633808409545,1
5,9.81631449350486,0.0676633808409545,1
6,9.801133745897452,0.0676633808409545,1
7,9.789456976765694,0.0676633808409545,1
8,9.799143774937951,0.0676633808409545,1
9,9.808130269123861,0.04817949825222938,1
10,9.813827666695886,0.015706360604354205,1
11,9.819168825370745,0.0027171055452041427,1
12,9.82236245678204,0.0027171055452041427,1
13,9.788305363736516,0.0027171055452041427,1
14,9.797629792355922,0.0027171055452041427,1
15,9.82881926958199,0.0027171055452041427,1
16,9.877725494417746,0.0027171055452041427,1
17,9.956784837224633,0.014765792443768846,1
18,9.896880271124004,0.01998674387068919,1
19,9.821134498120381,0.013159008399044807,1
20,9.811456769962545,0.013159008399044807,1
21,9.84854112644891,0.013159008399044807,1
22,9.866897961544538,0.013159008399044807,1
23,9.868993632725914,0.009504412380683324,1
24,9.859681185770453,0.0036099026736486615,1
25,9.79403879379025,0.0013699889849754887,1
26,9.750135875668017,0.0013699889849754887,1
27,9.68995046033685,0.0013699889849754887,1
28,9.558516896140741,0.0013699889849754887,1
29,9.706690334773082,0.0013699889849754887,1
30,9.828870981018282,0.0013699889849754887,1
31,9.629305272316799,0.009514047187850427,1
32,9.766289650489936,0.024595636452433657,1
33,9.8312476640164,0.03153316751414194,1
34,9.635457153088234,0.03153316751414194,1
35,9.743640772990236,0.03153316751414194,1
36,9.714278123723798,0.05029078502585811,1
37,9.64742074221375,0.08054500681894872,1
38,9.661375017526101,0.0920416111003231,1
39,9.884767562375089,0.0920416111003231,1
40,10.144350737942272,0.0920416111003231,1
41,9.881008310153815,0.0920416111003231,1
42,9.653235413258018,0.08554027009344586,1
43,9.842195703783947,0.07847359508597056,1
44,9.94061547624026,0.07790826108537252,1
45,10.075819172052883,2.4864263353349774,1
46,9.955556491287991,4.944097839671308,1
47,9.649389647683382,4.9932512697580345,1
48,9.592493520124581,4.9932512697580345,1
49,9.696109986578167,4.9932512697580345,1
50,9.946788385309135,4.9932512697580345,1
51,9.88829251268389,4.9932512697580345,1
52,9.710863928495792,9.170934190602498,1
53,9.771983985498126,18.252853583742628,1
54,9.883061872724518,23.1570900560383,1
55,9.887316174135588,17.95970264930564,1
56,9.888898138899785,8.99868987907689,1
57,9.81707655025902,5.235064515580823,1
58,9.755291399094304,5.235064515580823,1
59,9.797970991977255,5.235064515580823,1
60,9.808597694289462,5.235064515580823,1
61,9.736330287059825,5.024605749095829,1
62,9.77491690238719,4.673841138287506,1
63,9.760595699038603,4.533535293964177,1
64,9.880870506132483,4.533535293964177,1
65,9.882368725496615,1.8961037980615023,1
66,9.44882573383143,1.8961037980615023,1
67,9.738374364088816,1.8961037980615023,1
68,9.756163845444311,1.8961037980615023,1
69,10.014724043629517,2.6439659732904004,1
70,10.036881197784243,3.9794341433420026,1
71,9.732098323562267,4.567040138164708,1
72,9.621486117332616,4.567040138164708,1
73,9.733554675119358,4.567040138164708,1
74,9.806183006615353,4.567040138164708,1
75,10.050412832532123,5.177770003347193,1
76,9.95055677736957,6.1628181729963645,1
77,9.910677500892707,6.537136477463049,1
78,10.034633499562267,6.537136477463049,1
79,10.012239756104861,6.537136477463049,1
80,9.976473121192512,6.537136477463049,1
81,9.80618220977107,9.022359674118988,1
82,9.935446629888183,9.022359674118988,1
83,9.873387975110969,9.022359674118988,1
84,9.842626264274811,7.469394155069895,1
85,9.864910025924534,4.964611059829427,1
86,9.813443874630895,4.01279348363805,1
87,9.865321759542912,4.01279348363805,1
88,9.919274677880884,4.01279348363805,1
89,9.871522133306813,4.01279348363805,1
90,9.865764342155291,4.01279348363805,1
91,9.8090888853226,4.01279348363805,1
92,9.784466915411693,4.01279348363805,1
93,9.709395006857726,4.966314933756492,1
94,9.757841027207569,6.669031808967995,1
95,9.762292132950378,7.418227234061055,1
96,9.64302716387216,7.418227234061055,1
97,9.793046641496954,7.418227234061055,1
98,9.808006660314438,7.418227234061055,1
99,9.757809328384088,7.418227234061055,1
100,9.819233842063486,7.418227234061055,1
101,9.867985774435654,7.418227234061055,1
102,9.81902629403322,6.755990133699079,1
103,9.98759617957973,5.614202029626699,1
104,9.845834194631799,5.134651025916299,1
105,9.715847422103685,5.134651025916299,1
106,9.777954528458213,5.134651025916299,1
107,9.730477383060185,5.134651025916299,1
108,9.732865199289916,5.134651025916299,1
109,9.832392147393913,5.33874071914326,1
110,9.930926950091441,5.678890207854862,1
