Label,Time,Latitude,Longitude
5,2024-03-29 12:07:50:526,16.8069241,73.4738102
5,2024-03-29 12:07:51:011,16.8069241,73.4738102
5,2024-03-29 12:07:52:009,16.806926,73.4738094
5,2024-03-29 12:07:53:009,16.806926,73.4738094
5,2024-03-29 12:07:54:009,16.806926,73.4738094
5,2024-03-29 12:07:55:009,16.806926,73.4738094
5,2024-03-29 12:07:56:009,16.806926,73.4738094
5,2024-03-29 12:07:57:008,16.8069667,73.4738418
5,2024-03-29 12:07:58:010,16.8069667,73.4738418
5,2024-03-29 12:07:59:009,16.8069667,73.4738418
5,2024-03-29 12:08:00:010,16.8069667,73.4738418
5,2024-03-29 12:08:01:009,16.8069667,73.4738418
5,2024-03-29 12:08:02:008,16.8070382,73.4739249
5,2024-03-29 12:08:03:009,16.8070382,73.4739249
5,2024-03-29 12:08:04:008,16.8070382,73.4739249
5,2024-03-29 12:08:05:010,16.8070382,73.4739249
5,2024-03-29 12:08:06:009,16.8070382,73.4739249
5,2024-03-29 12:08:07:009,16.8071373,73.4740308
5,2024-03-29 12:08:08:009,16.8071373,73.4740308
5,2024-03-29 12:08:09:010,16.8071373,73.4740308
5,2024-03-29 12:08:10:009,16.8071373,73.4740308
5,2024-03-29 12:08:11:010,16.8071373,73.4740308
5,2024-03-29 12:08:12:008,16.8072216,73.4741233
5,2024-03-29 12:08:13:009,16.8072216,73.4741233
5,2024-03-29 12:08:14:009,16.8072216,73.4741233
5,2024-03-29 12:08:15:010,16.8072216,73.4741233
5,2024-03-29 12:08:16:008,16.8072216,73.4741233
5,2024-03-29 12:08:17:008,16.8072216,73.4741233
5,2024-03-29 12:08:18:009,16.8072881,73.4741858
5,2024-03-29 12:08:19:009,16.8072881,73.4741858
5,2024-03-29 12:08:20:009,16.8072881,73.4741858
5,2024-03-29 12:08:21:009,16.8072881,73.4741858
5,2024-03-29 12:08:22:009,16.8073943,73.4741738
5,2024-03-29 12:08:23:009,16.8073943,73.4741738
5,2024-03-29 12:08:24:009,16.8073943,73.4741738
5,2024-03-29 12:08:25:009,16.8073943,73.4741738
5,2024-03-29 12:08:26:009,16.8073943,73.4741738
5,2024-03-29 12:08:27:008,16.8075043,73.4742214
5,2024-03-29 12:08:28:009,16.8075043,73.4742214
5,2024-03-29 12:08:29:009,16.8075043,73.4742214
5,2024-03-29 12:08:30:009,16.8075043,73.4742214
5,2024-03-29 12:08:31:009,16.8075043,73.4742214
5,2024-03-29 12:08:32:008,16.8076169,73.4742983
5,2024-03-29 12:08:33:009,16.8076169,73.4742983
5,2024-03-29 12:08:34:010,16.8076169,73.4742983
5,2024-03-29 12:08:35:010,16.8076169,73.4742983
5,2024-03-29 12:08:36:009,16.8076169,73.4742983
5,2024-03-29 12:08:37:008,16.8077247,73.4743713
5,2024-03-29 12:08:38:009,16.8077247,73.4743713
5,2024-03-29 12:08:39:009,16.8077247,73.4743713
5,2024-03-29 12:08:40:009,16.8077247,73.4743713
5,2024-03-29 12:08:41:009,16.8077247,73.4743713
