,Latitude,Longitude,Velocity,Label,PredLabels
0,16.8567312,73.5482708,0.0897625154535948,1,1
1,16.8567312,73.5482708,0.07374864979226123,1,1
2,16.8567321,73.5482699,0.0676633808409545,1,1
3,16.8567321,73.5482699,0.0676633808409545,1,1
4,16.8567321,73.5482699,0.0676633808409545,1,1
5,16.8567321,73.5482699,0.0676633808409545,1,1
6,16.8567321,73.5482699,0.0676633808409545,1,1
7,16.8567321,73.5482699,0.0676633808409545,1,1
8,16.8567321,73.5482699,0.0676633808409545,1,1
9,16.8567321,73.5482699,0.04817949825222938,1,1
10,16.8567321,73.5482699,0.015706360604354205,1,1
11,16.8567373,73.548268,0.0027171055452041427,1,1
12,16.8567373,73.548268,0.0027171055452041427,1,1
13,16.8567373,73.548268,0.0027171055452041427,1,1
14,16.8567373,73.548268,0.0027171055452041427,1,1
15,16.8567373,73.548268,0.0027171055452041427,1,1
16,16.8567373,73.548268,0.0027171055452041427,1,1
17,16.8567373,73.548268,0.014765792443768846,1,1
18,16.8567373,73.548268,0.01998674387068919,1,1
19,16.8567377,73.5482679,0.013159008399044807,1,1
20,16.8567377,73.5482679,0.013159008399044807,1,1
21,16.8567377,73.5482679,0.013159008399044807,1,1
22,16.8567377,73.5482679,0.013159008399044807,1,1
23,16.8567377,73.5482679,0.009504412380683324,1,1
24,16.8567377,73.5482679,0.0036099026736486615,1,1
25,16.8567374,73.5482673,0.0013699889849754887,1,1
26,16.8567374,73.5482673,0.0013699889849754887,1,1
27,16.8567374,73.5482673,0.0013699889849754887,1,1
28,16.8567374,73.5482673,0.0013699889849754887,1,1
29,16.8567374,73.5482673,0.0013699889849754887,1,1
30,16.8567374,73.5482673,0.0013699889849754887,1,1
31,16.8567374,73.5482673,0.009514047187850427,1,1
32,16.8567374,73.5482673,0.024595636452433657,1,1
33,16.8567373,73.5482673,0.03153316751414194,1,1
34,16.8567373,73.5482673,0.03153316751414194,1,1
35,16.8567373,73.5482673,0.03153316751414194,1,1
36,16.8567373,73.5482673,0.05029078502585811,1,1
37,16.8567373,73.5482673,0.08054500681894872,1,1
38,16.8567387,73.5482674,0.0920416111003231,1,1
39,16.8567387,73.5482674,0.0920416111003231,1,1
40,16.8567387,73.5482674,0.0920416111003231,1,1
41,16.8567387,73.5482674,0.0920416111003231,1,1
42,16.8567387,73.5482674,0.08554027009344586,1,1
43,16.8567387,73.5482674,0.07847359508597056,1,1
44,16.8567352,73.5482641,0.07790826108537252,1,1
45,16.8567352,73.5482641,2.4864263353349774,1,1
46,16.8567352,73.5482641,4.944097839671308,1,1
47,16.8567337,73.5482626,4.9932512697580345,1,1
48,16.8567337,73.5482626,4.9932512697580345,1,1
49,16.8567337,73.5482626,4.9932512697580345,1,1
50,16.8567337,73.5482626,4.9932512697580345,1,1
51,16.8567337,73.5482626,4.9932512697580345,1,1
52,16.8567337,73.5482626,9.170934190602498,1,1
53,16.8567337,73.5482626,18.252853583742628,1,1
54,16.8568041,73.5479182,23.1570900560383,1,1
55,16.8568041,73.5479182,17.95970264930564,1,1
56,16.8568041,73.5479182,8.99868987907689,1,1
57,16.8569815,73.5473201,5.235064515580823,7,1
58,16.8569815,73.5473201,5.235064515580823,7,1
59,16.8569815,73.5473201,5.235064515580823,1,1
60,16.8569815,73.5473201,5.235064515580823,1,1
61,16.8569815,73.5473201,5.235064515580823,1,1
62,16.8569815,73.5473201,5.235064515580823,1,1
63,16.8569815,73.5473201,5.024605749095829,1,1
64,16.8569815,73.5473201,4.673841138287506,1,1
65,16.8569908,73.5469283,4.533535293964177,2,1
66,16.8569908,73.5469283,4.533535293964177,2,1
67,16.8569908,73.5469283,4.533535293964177,2,1
68,16.8569908,73.5469283,4.533535293964177,2,1
69,16.8569908,73.5469283,4.533535293964177,2,1
70,16.8569908,73.5469283,4.533535293964177,2,1
71,16.8569908,73.5469283,4.533535293964177,1,1
72,16.8569908,73.5469283,4.533535293964177,1,1
73,16.8569908,73.5469283,3.7159315302343487,7,1
74,16.8569908,73.5469283,2.3972157822830105,7,1
75,16.8568083,73.546548,1.8961037980615023,7,1
76,16.8568083,73.546548,1.8961037980615023,1,1
77,16.8568083,73.546548,1.8961037980615023,1,1
78,16.8568083,73.546548,1.8961037980615023,1,1
79,16.8568083,73.546548,1.8961037980615023,1,1
80,16.8568083,73.546548,2.6439659732904004,1,1
81,16.8568083,73.546548,3.9794341433420026,1,1
82,16.8567405,73.5464441,4.567040138164708,1,1
83,16.8567405,73.5464441,4.567040138164708,1,1
84,16.8567405,73.5464441,4.567040138164708,1,1
85,16.8567405,73.5464441,4.567040138164708,1,1
86,16.8567405,73.5464441,5.177770003347193,1,1
87,16.8567405,73.5464441,6.1628181729963645,1,1
88,16.8565929,73.5462408,6.537136477463049,1,1
89,16.8565929,73.5462408,6.537136477463049,1,1
90,16.8565929,73.5462408,6.537136477463049,1,1
91,16.8565929,73.5462408,6.537136477463049,1,1
92,16.8565929,73.5462408,6.537136477463049,3,1
93,16.8565929,73.5462408,6.537136477463049,3,1
94,16.8565929,73.5462408,6.537136477463049,3,1
95,16.8565929,73.5462408,6.940646490734992,3,1
96,16.8565929,73.5462408,7.613163179521563,3,2
97,16.8562479,73.5458189,7.882169855036192,3,2
98,16.8562479,73.5458189,7.882169855036192,3,2
99,16.8562479,73.5458189,7.882169855036192,3,2
100,16.8562479,73.5458189,7.882169855036192,3,2
101,16.8562479,73.5458189,7.882169855036192,3,2
102,16.8562479,73.5458189,7.882169855036192,2,2
103,16.8562479,73.5458189,7.882169855036192,2,2
104,16.8562479,73.5458189,8.10381010483132,2,2
105,16.8562479,73.5458189,8.473210521156537,2,2
106,16.8557566,73.5453919,8.620970687686622,2,2
107,16.8557566,73.5453919,8.620970687686622,2,2
108,16.8557566,73.5453919,8.620970687686622,2,2
109,16.8557566,73.5453919,8.620970687686622,2,2
110,16.8557566,73.5453919,8.620970687686622,2,2
111,16.8557566,73.5453919,8.620970687686622,2,2
112,16.8557566,73.5453919,8.620970687686622,2,2
113,16.8557566,73.5453919,8.745401273480656,2,2
114,16.8557566,73.5453919,8.946095766696837,2,1
115,16.8552407,73.5449008,9.022359674118988,2,1
116,16.8552407,73.5449008,9.022359674118988,2,1
117,16.8552407,73.5449008,9.022359674118988,2,1
118,16.8552407,73.5449008,9.022359674118988,2,1
119,16.8552407,73.5449008,9.022359674118988,1,1
120,16.8552407,73.5449008,9.022359674118988,1,1
121,16.8552407,73.5449008,9.022359674118988,1,1
122,16.8552407,73.5449008,7.469394155069895,1,1
123,16.8552407,73.5449008,4.964611059829427,1,1
124,16.8545406,73.5446716,4.01279348363805,1,1
125,16.8545406,73.5446716,4.01279348363805,1,1
126,16.8545406,73.5446716,4.01279348363805,1,1
127,16.8545406,73.5446716,4.01279348363805,1,1
128,16.8545406,73.5446716,4.01279348363805,1,1
129,16.8545406,73.5446716,4.01279348363805,1,1
130,16.8545406,73.5446716,4.01279348363805,1,1
131,16.8545406,73.5446716,4.966314933756492,1,1
132,16.8545406,73.5446716,6.669031808967995,1,1
133,16.8543164,73.5444224,7.418227234061055,1,1
134,16.8543164,73.5444224,7.418227234061055,1,1
135,16.8543164,73.5444224,7.418227234061055,1,1
136,16.8543164,73.5444224,7.418227234061055,1,1
137,16.8543164,73.5444224,7.418227234061055,1,1
138,16.8543164,73.5444224,7.418227234061055,1,1
139,16.8543164,73.5444224,7.418227234061055,1,1
140,16.8543164,73.5444224,6.755990133699079,1,1
141,16.8543164,73.5444224,5.614202029626699,1,1
142,16.8539548,73.5439217,5.134651025916299,7,1
143,16.8539548,73.5439217,5.134651025916299,7,1
144,16.8539548,73.5439217,5.134651025916299,1,1
145,16.8539548,73.5439217,5.134651025916299,1,1
146,16.8539548,73.5439217,5.134651025916299,1,1
147,16.8539548,73.5439217,5.134651025916299,1,1
148,16.8539548,73.5439217,5.134651025916299,1,1
149,16.8539548,73.5439217,5.33874071914326,1,1
150,16.8539548,73.5439217,5.678890207854862,1,1
151,16.8536488,73.5436277,5.814950003339502,1,1
152,16.8536488,73.5436277,5.814950003339502,1,1
153,16.8536488,73.5436277,5.814950003339502,1,1
154,16.8536488,73.5436277,5.814950003339502,1,1
155,16.8536488,73.5436277,5.814950003339502,1,1
156,16.8536488,73.5436277,5.814950003339502,1,1
157,16.8536488,73.5436277,5.814950003339502,1,1
158,16.8536488,73.5436277,5.814950003339502,1,1
159,16.8536488,73.5436277,6.053427197311906,1,1
160,16.8536488,73.5436277,6.4508891872659095,1,1
161,16.8533209,73.5432021,6.609873983247511,1,1
162,16.8533209,73.5432021,6.609873983247511,1,1
163,16.8533209,73.5432021,6.609873983247511,1,1
164,16.8533209,73.5432021,6.609873983247511,1,1
165,16.8533209,73.5432021,6.609873983247511,1,1
166,16.8533209,73.5432021,6.609873983247511,1,1
167,16.8533209,73.5432021,6.609873983247511,1,1
168,16.8533209,73.5432021,6.496743370129966,1,1
169,16.8533209,73.5432021,6.301690588892825,1,1
