,Latitude,Longitude,Velocity,Label,PredLabels
0,16.7932874,73.4840715,0.9585111831574338,2,2
1,16.7932986,73.4840799,0.24598661751492076,2,2
2,16.7932986,73.4840799,0.24598661751492076,2,2
3,16.7932986,73.4840799,0.24598661751492076,2,2
4,16.7932986,73.4840799,0.24598661751492076,2,2
5,16.7932986,73.4840799,0.24598661751492076,2,2
6,16.7932986,73.4840799,0.24598661751492076,2,2
7,16.7932986,73.4840799,0.15685925714099874,2,2
8,16.7932986,73.4840799,0.039586414543732865,2,2
9,16.793287,73.484066,0.01144093232038905,2,2
10,16.793287,73.484066,0.01144093232038905,2,2
11,16.793287,73.484066,0.01144093232038905,2,2
12,16.793287,73.484066,0.01144093232038905,2,2
13,16.793287,73.484066,0.01144093232038905,2,2
14,16.793287,73.484066,0.01144093232038905,2,2
15,16.793287,73.484066,0.0653142198292912,2,2
16,16.793287,73.484066,0.13620012444626764,2,2
17,16.7932873,73.4840652,0.153212741554342,2,2
18,16.7932873,73.4840652,0.153212741554342,2,2
19,16.7932873,73.4840652,0.153212741554342,2,2
20,16.7932873,73.4840652,0.153212741554342,2,2
21,16.7932873,73.4840652,0.153212741554342,2,2
22,16.7932873,73.4840652,0.153212741554342,2,2
23,16.7932873,73.4840652,0.9307868157320953,2,2
24,16.7932873,73.4840652,1.9539105975449278,2,2
25,16.7932977,73.4840692,2.1994603051800077,2,2
26,16.7932977,73.4840692,2.1994603051800077,2,2
27,16.7932977,73.4840692,2.1994603051800077,2,2
28,16.7932977,73.4840692,2.1994603051800077,2,2
29,16.7932977,73.4840692,2.1994603051800077,2,2
30,16.7932977,73.4840692,2.1994603051800077,2,2
31,16.7932977,73.4840692,1.8426167509550653,2,2
32,16.7932977,73.4840692,1.5261485474878074,2,1
33,16.7933916,73.483936,1.863645782646756,2,1
34,16.7933996,73.4839213,2.160767667048019,2,2
35,16.7933996,73.4839213,2.160767667048019,2,2
36,16.7933996,73.4839213,2.160767667048019,2,2
37,16.7933996,73.4839213,2.160767667048019,2,2
38,16.7933996,73.4839213,2.160767667048019,1,2
39,16.7933996,73.4839213,2.0848341301813407,1,1
40,16.7933996,73.4839213,1.9040399947844882,1,1
41,16.7934561,73.4837942,1.7991793962543137,1,1
42,16.7934561,73.4837942,1.8166292176971464,1,1
43,16.7934561,73.4837942,1.835192857529947,1,1
44,16.7934157,73.4837943,2.483893080824687,1,1
45,16.7934157,73.4837943,8.95975712987241,1,1
46,16.7933687,73.4837899,14.788034774015356,1,1
47,16.7933687,73.4837899,14.788034774015356,1,1
48,16.7933687,73.4837899,14.788034774015356,1,1
49,16.7933687,73.4837899,9.893873405189382,1,1
50,16.7933687,73.4837899,3.280141825694818,1,1
51,16.7939052,73.4835555,1.5605716150262312,1,1
52,16.7939052,73.4835555,1.5605716150262312,1,1
53,16.7939052,73.4835555,1.5605716150262312,1,1
54,16.7939052,73.4835555,1.5605716150262312,1,1
55,16.7939052,73.4835555,1.5605716150262312,1,1
56,16.7939052,73.4835555,1.2933046316547618,1,1
57,16.7939052,73.4835555,0.7983657735594466,1,1
58,16.7940069,73.4835556,0.5706938988356017,1,1
59,16.7940069,73.4835556,0.5706938988356017,1,1
60,16.7940069,73.4835556,0.5706938988356017,1,1
61,16.7940069,73.4835556,0.5706938988356017,1,1
62,16.7940069,73.4835556,6.07739412580721,1,1
63,16.7940069,73.4835556,13.837537544712188,1,1
64,16.7939926,73.4836464,16.090980736645555,1,1
65,16.7939926,73.4836464,16.090980736645555,1,1
66,16.7939926,73.4836464,16.090980736645555,1,1
67,16.7939926,73.4836464,16.090980736645555,1,1
68,16.7939926,73.4836464,16.090980736645555,1,1
69,16.7939926,73.4836464,16.090980736645555,1,1
70,16.7939926,73.4836464,12.578415232776825,1,1
71,16.7939926,73.4836464,7.956618517160089,1,1
72,16.7950878,73.4837174,6.84738730541207,1,1
73,16.7950878,73.4837174,6.84738730541207,1,1
74,16.7950878,73.4837174,6.84738730541207,1,1
75,16.7950878,73.4837174,6.84738730541207,2,1
76,16.7950878,73.4837174,6.84738730541207,2,1
77,16.7950878,73.4837174,6.84738730541207,2,1
78,16.7950878,73.4837174,6.580673020074681,2,1
79,16.7950878,73.4837174,6.2387316286164864,2,1
80,16.79558,73.4836776,6.163504522495685,2,1
81,16.79558,73.4836776,6.163504522495685,2,1
82,16.79558,73.4836776,6.163504522495685,2,1
83,16.79558,73.4836776,6.163504522495685,2,1
84,16.79558,73.4836776,6.163504522495685,2,1
85,16.79558,73.4836776,6.163504522495685,2,1
86,16.79558,73.4836776,5.950033854688035,2,1
87,16.79558,73.4836776,5.669151397046395,2,1
88,16.7960079,73.4835446,5.6017396072124015,2,1
89,16.7960079,73.4835446,5.6017396072124015,2,1
90,16.7960079,73.4835446,5.6017396072124015,2,1
91,16.7960079,73.4835446,5.6017396072124015,2,1
92,16.7960079,73.4835446,5.6017396072124015,2,1
93,16.7960079,73.4835446,5.6017396072124015,2,1
94,16.7960079,73.4835446,5.254011427610042,2,1
95,16.7960079,73.4835446,4.808206069145475,2,1
96,16.7963967,73.4834309,4.71012889028327,2,1
97,16.7963967,73.4834309,4.71012889028327,2,1
98,16.7963967,73.4834309,4.71012889028327,1,1
99,16.7963967,73.4834309,4.71012889028327,1,1
100,16.7963967,73.4834309,4.71012889028327,1,1
101,16.7963967,73.4834309,4.71012889028327,1,1
102,16.7963967,73.4834309,3.5421885993559705,1,1
103,16.7963967,73.4834309,1.9638909089136762,1,1
104,16.796717,73.483306,1.5535335093986793,1,1
105,16.796717,73.483306,1.5535335093986793,1,1
106,16.796717,73.483306,1.5535335093986793,1,1
