Label,Time,Latitude,Longitude
1,2024-03-29 14:47:16:730,16.8647918,73.5501044
1,2024-03-29 14:47:16:970,16.8647918,73.5501044
1,2024-03-29 14:47:17:196,16.8647854,73.5501023
1,2024-03-29 14:47:17:286,16.8647854,73.5501023
1,2024-03-29 14:47:17:970,16.8647854,73.5501023
1,2024-03-29 14:47:18:198,16.8647854,73.5501023
1,2024-03-29 14:47:18:287,16.8647854,73.5501023
1,2024-03-29 14:47:18:971,16.8647854,73.5501023
1,2024-03-29 14:47:19:198,16.8647854,73.5501023
1,2024-03-29 14:47:19:287,16.8647854,73.5501023
1,2024-03-29 14:47:19:970,16.8647854,73.5501023
1,2024-03-29 14:47:20:197,16.8647854,73.5501023
1,2024-03-29 14:47:20:287,16.8647854,73.5501023
1,2024-03-29 14:47:20:971,16.8647854,73.5501023
1,2024-03-29 14:47:21:197,16.8647854,73.5501023
1,2024-03-29 14:47:21:287,16.8647854,73.5501023
1,2024-03-29 14:47:21:971,16.8647854,73.5501023
1,2024-03-29 14:47:22:197,16.8647095,73.5502664
1,2024-03-29 14:47:22:287,16.8647095,73.5502664
1,2024-03-29 14:47:22:971,16.8647095,73.5502664
1,2024-03-29 14:47:23:197,16.8647095,73.5502664
1,2024-03-29 14:47:23:287,16.8647095,73.5502664
1,2024-03-29 14:47:23:828,16.8647095,73.5502664
1,2024-03-29 14:47:23:971,16.8647095,73.5502664
1,2024-03-29 14:47:24:197,16.8647095,73.5502664
1,2024-03-29 14:47:24:287,16.8647095,73.5502664
1,2024-03-29 14:47:24:970,16.8647095,73.5502664
1,2024-03-29 14:47:25:198,16.8647095,73.5502664
1,2024-03-29 14:47:25:287,16.8647095,73.5502664
1,2024-03-29 14:47:25:971,16.8647095,73.5502664
1,2024-03-29 14:47:26:198,16.8647095,73.5502664
1,2024-03-29 14:47:26:287,16.8647095,73.5502664
1,2024-03-29 14:47:26:971,16.8647095,73.5502664
1,2024-03-29 14:47:27:197,16.8646054,73.5505406
1,2024-03-29 14:47:27:287,16.8646054,73.5505406
1,2024-03-29 14:47:27:970,16.8646054,73.5505406
1,2024-03-29 14:47:28:197,16.8646054,73.5505406
1,2024-03-29 14:47:28:287,16.8646054,73.5505406
1,2024-03-29 14:47:28:970,16.8646054,73.5505406
1,2024-03-29 14:47:29:198,16.8646054,73.5505406
1,2024-03-29 14:47:29:286,16.8646054,73.5505406
1,2024-03-29 14:47:29:971,16.8646054,73.5505406
1,2024-03-29 14:47:30:198,16.8646054,73.5505406
1,2024-03-29 14:47:30:288,16.8646054,73.5505406
1,2024-03-29 14:47:30:971,16.8646054,73.5505406
1,2024-03-29 14:47:31:197,16.8646054,73.5505406
1,2024-03-29 14:47:31:286,16.8646054,73.5505406
1,2024-03-29 14:47:31:970,16.8646054,73.5505406
1,2024-03-29 14:47:32:198,16.8646054,73.5505406
1,2024-03-29 14:47:32:287,16.8646054,73.5505406
1,2024-03-29 14:47:32:972,16.8646054,73.5505406
1,2024-03-29 14:47:33:197,16.8646054,73.5505406
1,2024-03-29 14:47:33:287,16.8646054,73.5505406
1,2024-03-29 14:47:33:768,16.8646054,73.5505406
1,2024-03-29 14:47:33:970,16.8646054,73.5505406
1,2024-03-29 14:47:34:197,16.8646054,73.5505406
1,2024-03-29 14:47:34:287,16.8646054,73.5505406
1,2024-03-29 14:47:34:970,16.8646054,73.5505406
1,2024-03-29 14:47:35:198,16.8646054,73.5505406
1,2024-03-29 14:47:35:287,16.8646054,73.5505406
1,2024-03-29 14:47:35:973,16.8646054,73.5505406
1,2024-03-29 14:47:36:199,16.8644831,73.5511926
1,2024-03-29 14:47:36:287,16.8644831,73.5511926
1,2024-03-29 14:47:36:971,16.8644831,73.5511926
1,2024-03-29 14:47:37:197,16.8644831,73.5511926
1,2024-03-29 14:47:37:286,16.8644831,73.5511926
1,2024-03-29 14:47:37:971,16.8644831,73.5511926
1,2024-03-29 14:47:38:197,16.8644831,73.5511926
1,2024-03-29 14:47:38:287,16.8644831,73.5511926
1,2024-03-29 14:47:38:970,16.8644831,73.5511926
1,2024-03-29 14:47:39:197,16.8644831,73.5511926
1,2024-03-29 14:47:39:288,16.8644831,73.5511926
1,2024-03-29 14:47:39:971,16.8644831,73.5511926
1,2024-03-29 14:47:40:198,16.8644831,73.5511926
1,2024-03-29 14:47:40:287,16.8644831,73.5511926
1,2024-03-29 14:47:40:973,16.8644831,73.5511926
1,2024-03-29 14:47:41:198,16.8644831,73.5511926
1,2024-03-29 14:47:41:287,16.8644831,73.5511926
1,2024-03-29 14:47:41:971,16.8644831,73.5511926
1,2024-03-29 14:47:42:197,16.8644922,73.5516661
1,2024-03-29 14:47:42:287,16.8644922,73.5516661
1,2024-03-29 14:47:42:971,16.8644922,73.5516661
1,2024-03-29 14:47:43:198,16.8644922,73.5516661
1,2024-03-29 14:47:43:287,16.8644922,73.5516661
1,2024-03-29 14:47:43:971,16.8644922,73.5516661
1,2024-03-29 14:47:44:198,16.8644922,73.5516661
1,2024-03-29 14:47:44:287,16.8644922,73.5516661
1,2024-03-29 14:47:44:971,16.8644922,73.5516661
1,2024-03-29 14:47:45:198,16.8644922,73.5516661
1,2024-03-29 14:47:45:287,16.8644922,73.5516661
1,2024-03-29 14:47:45:499,16.8644922,73.5516661
1,2024-03-29 14:47:45:971,16.8644922,73.5516661
