,z_rms,Velocity,Label
0,9.275296435082003,0.9585111831574338,2
1,9.279937998422591,0.24598661751492076,2
2,9.248383840378375,0.24598661751492076,2
3,9.250196466916897,0.24598661751492076,2
4,9.261111435651046,0.24598661751492076,2
5,9.255709806303166,0.24598661751492076,2
6,9.252799274029712,0.24598661751492076,2
7,9.240988877282318,0.15685925714099874,2
8,9.233565535997858,0.039586414543732865,2
9,9.179983817972015,0.01144093232038905,2
10,9.129090599051969,0.01144093232038905,2
11,9.182002542901857,0.01144093232038905,2
12,9.296522256471127,0.01144093232038905,2
13,9.314163217349936,0.01144093232038905,2
14,9.257167086879058,0.01144093232038905,2
15,9.312355365052428,0.0653142198292912,2
16,9.298720665008254,0.13620012444626764,2
17,9.26092480904436,0.153212741554342,2
18,9.285209343461597,0.153212741554342,2
19,9.308144019240373,0.153212741554342,2
20,9.261481328843018,0.153212741554342,2
21,9.233742928088322,0.153212741554342,2
22,9.290808741561905,0.153212741554342,2
23,9.207149294315627,0.9307868157320953,2
24,9.291635169816775,1.9539105975449278,2
25,9.333214992524752,2.1994603051800077,2
26,9.021492208879323,2.1994603051800077,2
27,9.20859469344729,2.1994603051800077,2
28,9.441824763742071,2.1994603051800077,2
29,9.239571586606212,2.1994603051800077,2
30,9.203357986524757,2.1994603051800077,2
31,9.202029061797946,1.8426167509550653,2
32,8.953307718098186,1.5261485474878074,2
33,8.970354241467257,1.863645782646756,2
34,9.125912892923212,2.160767667048019,2
35,9.099412873403276,2.160767667048019,2
36,9.050032962209484,2.160767667048019,2
37,9.15671404217094,2.160767667048019,2
38,9.285842673799017,6.84738730541207,2
39,9.258664123841974,6.84738730541207,2
40,9.275269283504265,6.84738730541207,2
41,9.426099255502388,6.580673020074681,2
42,9.413267721758283,6.2387316286164864,2
43,9.297648962011687,6.163504522495685,2
44,9.175596385776057,6.163504522495685,2
45,9.117754780554865,6.163504522495685,2
46,9.199221370594726,6.163504522495685,2
47,9.247916816351871,6.163504522495685,2
48,9.142565535813631,6.163504522495685,2
49,9.163181006643464,5.950033854688035,2
50,9.218214046401197,5.669151397046395,2
51,9.21109607674643,5.6017396072124015,2
52,9.243233931352925,5.6017396072124015,2
53,9.327887354070466,5.6017396072124015,2
54,9.364668346704972,5.6017396072124015,2
55,9.261394574171725,5.6017396072124015,2
56,9.234008273504609,5.6017396072124015,2
57,9.294188663546716,5.254011427610042,2
58,9.233052031981813,4.808206069145475,2
59,9.19545252152087,4.71012889028327,2
60,9.230434521476017,4.71012889028327,2
61,9.354820088959483,2.7025383749989698,2
62,9.132719838659787,2.7025383749989698,2
63,9.220239014055686,2.7025383749989698,2
64,9.371954039126367,2.7025383749989698,2
65,9.314336646462532,2.7025383749989698,2
66,9.916110355124728,0.5466437612080031,2
67,9.792983744312822,0.5466437612080031,2
68,9.046935764482445,0.5466437612080031,2
69,8.978743860608244,0.5466437612080031,2
70,9.026933155770504,0.5466437612080031,2
71,9.20660988987743,1.5186175568038556,2
72,9.262637565773176,5.2569783090955955,2
73,9.746325299102061,8.023365265791481,2
74,9.853015389079674,8.023365265791481,2
75,9.497645375002088,8.023365265791481,2
76,9.243974824683812,8.023365265791481,2
77,9.276271891099675,8.023365265791481,2
78,9.30663780527928,8.023365265791481,2
79,9.207028058262715,8.023365265791481,2
80,9.504966505055272,8.023365265791481,2
81,9.578239540783994,8.023365265791481,2
82,9.107497883885864,8.023365265791481,2
83,8.894822387172281,8.023365265791481,2
84,9.108700871063126,8.023365265791481,2
85,8.923231462146408,8.023365265791481,2
