Label,Time,Latitude,Longitude
1,2024-03-21 16:33:25:283,16.910895,73.4724817
1,2024-03-21 16:33:25:868,16.910895,73.4724817
1,2024-03-21 16:33:26:869,16.910895,73.4724817
1,2024-03-21 16:33:27:869,16.910895,73.4724817
1,2024-03-21 16:33:28:868,16.9109046,73.4725472
1,2024-03-21 16:33:29:869,16.9109046,73.4725472
1,2024-03-21 16:33:30:869,16.9109046,73.4725472
1,2024-03-21 16:33:31:869,16.9109046,73.4725472
1,2024-03-21 16:33:32:869,16.9109046,73.4725472
1,2024-03-21 16:33:33:869,16.9109709,73.472761
1,2024-03-21 16:33:34:868,16.9109709,73.472761
1,2024-03-21 16:33:35:868,16.9109709,73.472761
1,2024-03-21 16:33:36:869,16.9109709,73.472761
1,2024-03-21 16:33:37:869,16.9109709,73.472761
1,2024-03-21 16:33:38:870,16.9110397,73.4729877
1,2024-03-21 16:33:39:869,16.9110397,73.4729877
1,2024-03-21 16:33:40:869,16.9110397,73.4729877
1,2024-03-21 16:33:41:869,16.9110397,73.4729877
1,2024-03-21 16:33:42:869,16.9110397,73.4729877
1,2024-03-21 16:33:43:869,16.9109958,73.4732219
1,2024-03-21 16:33:44:870,16.9109958,73.4732219
1,2024-03-21 16:33:45:869,16.9109958,73.4732219
1,2024-03-21 16:33:46:869,16.9109958,73.4732219
1,2024-03-21 16:33:47:869,16.9109958,73.4732219
1,2024-03-21 16:33:48:870,16.9109079,73.4734764
1,2024-03-21 16:33:49:869,16.9109079,73.4734764
1,2024-03-21 16:33:50:869,16.9109079,73.4734764
1,2024-03-21 16:33:51:868,16.9109079,73.4734764
1,2024-03-21 16:33:52:869,16.9109079,73.4734764
1,2024-03-21 16:33:53:869,16.9107923,73.4737706
1,2024-03-21 16:33:54:869,16.9107923,73.4737706
1,2024-03-21 16:33:55:869,16.9107923,73.4737706
1,2024-03-21 16:33:56:869,16.9107923,73.4737706
1,2024-03-21 16:33:57:869,16.9107923,73.4737706
1,2024-03-21 16:33:58:869,16.9106409,73.4740967
1,2024-03-21 16:33:59:869,16.9106409,73.4740967
1,2024-03-21 16:34:00:869,16.9106409,73.4740967
1,2024-03-21 16:34:01:869,16.9106409,73.4740967
1,2024-03-21 16:34:02:869,16.9106409,73.4740967
1,2024-03-21 16:34:03:869,16.9104665,73.474409
