"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.791076016E1,3.732803464E-1,8.427521706E0,7.855636597E0
1.793157315E1,1.268195957E-1,6.829115868E0,3.220739365E0
1.795241666E1,8.542376757E-1,7.077969551E0,3.297309637E0
1.797322965E1,1.088734269E0,6.908079147E0,6.120840549E0
1.799404264E1,2.493321180E0,6.790830612E0,3.739981890E0
1.801485562E1,1.261017561E0,8.305487633E0,3.732803345E0
1.803566861E1,1.730010748E0,8.843872070E0,4.417150497E0
1.805651212E1,6.364908218E-1,8.982656479E0,5.046463013E0
1.807732511E1,2.617748022E0,7.841279984E0,5.276174068E0
1.809813809E1,1.253839016E0,7.970492363E0,4.845465660E0
1.811895108E1,2.170290232E0,7.408178806E0,4.130012035E0
1.813976407E1,-5.335994363E-1,8.319844246E0,4.051048756E0
1.816060758E1,2.021935225E0,9.099904060E0,6.163911343E0
1.818142056E1,-4.067798331E-2,7.432106972E0,3.864408493E0
1.820223355E1,2.091326952E0,5.532206059E0,6.752545357E0
1.822307706E1,1.741974831E0,8.070990562E0,5.477170944E0
1.824389005E1,9.762716293E-1,1.039202881E1,7.877171993E0
1.826470304E1,3.093919754E0,8.958727837E0,6.649653912E0
1.828554654E1,9.882357717E-1,5.773880959E0,3.177668571E0
1.830635953E1,1.710868239E0,6.618547440E0,5.190032482E0
1.832717252E1,3.445664644E-1,7.721638680E0,4.359723091E0
1.834801602E1,1.741974831E0,8.822337151E0,5.630311489E0
1.836882901E1,1.024128079E0,6.608976364E0,5.178068161E0
1.838964200E1,9.068797827E-1,7.743174076E0,8.618947029E0
1.841045499E1,1.148554832E-1,8.764909744E0,7.511070251E0
1.843129849E1,6.652047038E-1,5.513063431E0,4.505684853E0
1.845211148E1,2.897708178E0,6.197410583E0,2.287538528E0
1.847292447E1,1.737189293E0,7.398607731E0,4.242474556E0
1.849373746E1,2.093719721E0,9.932606697E0,4.388436794E0
1.851458096E1,1.995614052E0,8.609375954E0,5.584847927E0
1.853539395E1,1.579262912E-1,6.051448345E0,5.644668579E0
1.855623746E1,3.546163082E0,7.585247993E0,6.860222340E0
1.857705045E1,-5.766702294E-1,1.007378292E1,6.178267956E0
1.859786344E1,6.364908218E-1,7.874779224E0,8.396414757E0
1.861870694E1,-1.880758643E0,6.362515450E0,6.606583118E0
1.863951993E1,-2.797209740E0,8.185846329E0,6.003592014E0
1.866033292E1,1.648654819E0,9.542576790E0,4.816751957E0
1.868117642E1,1.758724689E0,6.632904530E0,5.979663849E0
1.870198941E1,2.935993433E0,8.530412674E0,7.190432072E0
1.872280240E1,1.801795483E0,5.833701611E0,1.009771109E0
1.874364591E1,-2.153540403E-1,6.754938126E0,5.015356064E0
1.876445890E1,1.263410330E0,7.867600918E0,5.802595139E0
1.878527188E1,1.555334687E0,5.747560024E0,1.060020447E0
1.880611539E1,-7.609176040E-1,7.745566845E0,3.888336897E0
1.882692838E1,-8.877372146E-1,8.365307808E0,5.180460930E0
1.884774136E1,1.313659668E0,5.565705299E0,4.685146809E0
1.886855435E1,-4.989035130E0,6.123233318E0,4.512863636E0
1.888936734E1,-7.728816867E-1,5.941378593E0,6.515655994E0
1.891021085E1,-5.048855543E-1,8.257631302E0,5.838487148E0
1.893102384E1,-1.079162955E0,1.074377346E1,7.092326164E0
1.895183682E1,3.639483213E0,6.659225464E0,4.448257446E0
1.897264981E1,1.931007862E0,6.776473522E0,3.038884640E0
1.899349332E1,2.213361025E0,1.018385315E1,4.259224415E0
1.901430631E1,-1.430907965E0,6.802794933E0,2.057827473E0
1.903511930E1,-7.250252366E-1,8.484949112E0,7.295716286E0
1.905596280E1,1.995614052E0,8.372486115E0,5.120640278E0
1.907677579E1,-5.144568682E-1,5.474778175E0,6.276373863E0
1.909758878E1,4.823930264E0,7.590033531E0,7.231110096E0
1.911840177E1,1.153340459E0,9.370293617E0,6.482156754E0
1.913921475E1,1.378265858E0,6.139982700E0,9.212366939E-1
1.916005826E1,-1.529013634E0,8.226524353E0,5.290530682E0
1.918087125E1,3.347558975E0,8.178668022E0,6.386443615E0
1.920168424E1,1.395015597E0,5.862415314E0,3.323630571E0
1.922252774E1,4.115654826E-1,8.262416840E0,3.668197155E0
1.924334073E1,2.041077614E0,7.027719975E0,3.964907169E0
1.926415372E1,-3.122633457E0,4.457828522E0,4.158725739E0
1.928499722E1,7.393822074E-1,4.596612453E0,7.645068169E0
1.930581021E1,6.628118753E-1,1.026760197E1,8.422736168E0
1.932665372E1,-2.325823545E0,8.621339798E0,8.370093346E0
1.934746671E1,1.409372568E0,5.242674351E0,6.620940208E0
1.936827970E1,-1.004985496E-1,8.147561073E0,9.315258980E0
1.938909268E1,2.261217356E0,1.291884899E1,4.208974838E0
1.940990567E1,3.431307554E0,6.692724705E0,3.536591768E0
1.943071866E1,2.335394859E0,9.023334503E0,9.126225471E0
1.945156217E1,7.657032609E-1,6.905686378E0,6.482156754E0
1.947237515E1,8.733802438E-1,1.050927734E1,5.663811207E0
1.949318814E1,-2.474178553E0,5.924628735E0,5.079962254E0
1.951403165E1,-7.010970116E-1,8.042277336E0,7.908278942E0
1.953484464E1,-1.746760458E-1,3.996013880E0,5.876772404E0
1.955565763E1,-2.852244616E0,5.611168861E0,4.462614059E0
1.957647061E1,-4.718646049E0,8.886942863E0,-1.316052526E-1
1.959728360E1,2.734996319E0,7.458428383E0,6.783652306E0
1.961812711E1,-1.117448211E0,1.308634663E1,9.908679008E0
1.963894010E1,2.019542217E0,2.677568436E0,1.749153376E0
1.965978360E1,3.598805189E0,1.184686470E1,4.819144726E0
1.968059659E1,1.581655741E0,2.337787628E0,6.783652306E0
1.970140958E1,3.613162339E-1,8.212167740E0,7.642675400E0
1.972225308E1,1.612762451E0,7.728816986E0,7.219145775E0
1.974306607E1,-1.660618901E0,3.385843992E0,7.377072334E0
1.976390958E1,-4.395615101E0,1.239721394E1,7.393822193E0
1.978472257E1,3.534198999E0,9.456435204E0,3.594019651E0
1.980553556E1,-4.881358147E0,5.726024628E0,1.023888779E1
1.982634854E1,2.335394859E0,6.757331371E0,1.296670628E1
1.984719205E1,-1.756331801E0,7.750352383E0,8.987442017E0
1.986800504E1,-1.847259045E0,4.599005222E0,6.551548481E0
1.988884854E1,6.441478729E0,1.479721546E1,9.061619759E0
1.990966153E1,2.055434704E0,4.041477680E0,4.074976921E0
1.993047452E1,2.084148407E0,9.394221306E0,6.001199245E0
1.995128751E1,-1.316052526E-1,2.998206854E0,-3.775874138E0
1.997213101E1,1.789831281E0,8.374879360E-1,4.481756687E0
1.999294400E1,5.099104881E0,8.262416840E0,7.324429989E0
2.001375699E1,-6.723831892E-1,1.873580098E0,4.328616142E0
2.003456998E1,3.151347399E0,4.864608288E0,9.619147301E0
2.005538297E1,-2.809173822E0,9.159725189E0,-1.253839016E0
2.007619596E1,2.687139750E0,-2.227717876E0,1.598405480E0
2.009703946E1,9.571290612E-1,1.112662506E1,-8.039883971E-1
2.011785245E1,1.663011789E0,-4.852644444E0,-2.275574446E0
2.013869596E1,9.492327690E0,8.135597229E0,1.607019615E1
2.015950894E1,-2.160718918E0,1.502453327E1,1.397886944E1
2.018032193E1,2.206182480E0,5.977271080E0,8.111668825E-1
2.020113492E1,1.198804140E0,1.221775246E1,4.266402721E0
2.022194791E1,1.497906923E0,4.675575256E0,7.867600918E0
2.024279141E1,4.036691666E0,1.172243786E1,5.412564754E0
2.026360440E1,-6.747759581E-1,3.134597778E0,3.921836376E0
2.028441739E1,1.868794441E0,8.707481384E0,8.997013092E0
2.030523038E1,2.629712105E0,1.115533924E1,7.817351341E0
2.032607388E1,3.005385160E0,4.699503899E0,3.546163082E0
2.034688687E1,3.050848961E0,7.625925541E0,7.896314621E0
2.036769986E1,2.232503414E0,7.704888821E0,4.613361835E0
2.038851285E1,5.359922647E-1,8.836693764E0,1.191625714E0
2.040932584E1,1.117448211E0,7.889136314E0,2.591426849E0
2.043016934E1,2.763710260E0,9.786644936E0,6.927221775E0
2.045098233E1,1.914258115E-2,6.580262184E0,4.242474556E0
2.047179532E1,3.046063185E0,5.381458282E0,5.984449387E0
2.049263883E1,-1.196411327E-1,6.340980053E0,5.103890896E0
2.051345182E1,1.483550072E0,9.150154114E0,4.280759811E0
2.053426480E1,-4.331009090E-1,6.178267956E0,1.658226132E0
2.055507779E1,-1.663011789E0,9.176474571E0,1.220818138E1
2.057592130E1,-6.843472719E-1,6.104090691E0,3.921836376E0
2.059673428E1,-2.715853691E0,-2.222932339E0,4.137190342E0
2.061754727E1,3.134597540E-1,1.419422436E1,1.302413368E1
2.063838459E1,1.548156261E0,1.071266651E1,1.454836130E0
2.065919758E1,-2.088934183E0,4.680361271E0,6.534798622E0
2.068001056E1,4.977071285E0,1.224407387E1,1.083230782E1
2.070085407E1,4.563112736E0,6.259624004E0,6.829115868E0
2.072166706E1,-2.711068153E0,4.431507587E0,-6.915257573E-1
2.074248005E1,3.177668571E0,8.453842163E0,1.076770201E-1
2.076332355E1,4.216153622E0,2.672782898E0,1.181336498E1
2.078413654E1,4.019941986E-1,1.497189140E1,1.013360405E1
2.080494953E1,-4.474578202E-1,3.661018610E0,1.000199914E0
2.082579304E1,-3.218346357E0,1.361516094E1,1.428993702E1
2.084660602E1,-2.481357098E0,5.434100151E0,1.027956581E1
2.086744953E1,-6.364908218E-1,1.159801102E1,5.584847927E0
2.088826252E1,2.069791555E0,6.632904530E0,2.230110645E0
2.090907551E1,-4.905286431E-1,1.054995537E1,9.899106979E0
2.092991901E1,3.902693748E0,4.469792843E0,7.542177200E0
2.095073200E1,-2.088934183E0,8.642875671E0,7.788637638E0
2.097157551E1,1.036092162E0,4.553541660E0,3.634697676E0
2.099238850E1,2.995813847E0,7.161718369E0,8.415556908E0
2.101323200E1,-5.048855543E-1,8.693124771E0,7.410571575E0
2.103404499E1,4.752145767E0,7.920242786E0,4.058227062E0
2.105485798E1,-3.084348440E0,6.525227547E0,4.840680122E0
2.107570148E1,-1.093519926E0,7.226324558E0,5.776273727E0
2.109651447E1,3.177668571E0,9.829715729E0,1.000678444E1
2.111732746E1,-3.067598581E0,1.082752228E1,5.790630817E0
2.113814045E1,4.945964336E0,7.106683254E0,5.639883041E0
2.115898395E1,-1.466800332E0,7.781459332E0,1.016231823E1
2.117979694E1,2.847459018E-1,6.362515450E0,8.508877754E0
2.120060993E1,1.079162955E0,1.044227791E1,-3.349951804E-1
2.122142292E1,-5.766702294E-1,7.482356548E0,3.701696634E0
2.124226642E1,3.263810158E0,8.350951195E0,3.747160196E0
2.126307941E1,2.148754835E0,4.362115860E0,4.278367043E0
2.128389240E1,3.960121393E0,7.913064480E0,5.929414749E0
2.130470539E1,2.897708178E0,8.341380119E0,2.117648125E0
2.132551838E1,1.964507341E0,6.855436802E0,2.811566591E0
2.134633137E1,2.110469580E0,6.826723099E0,7.649854183E0
2.136717487E1,1.914258152E-1,5.850451469E0,5.046463013E0
2.138798786E1,1.866401672E0,6.343372822E0,3.952943087E0
2.140880085E1,7.393822074E-1,9.439684868E0,5.553741455E0
2.142964436E1,1.359123230E0,6.144768715E0,5.943771362E0
2.145045734E1,1.787438512E0,8.827122688E0,8.508877754E0
2.147127033E1,9.571290612E-1,5.577669621E0,7.671389580E0
2.149208332E1,2.057827473E0,7.891529083E0,5.391029358E0
2.151289631E1,2.888136864E0,5.472385406E0,6.228517532E0
2.153370930E1,1.954936147E0,7.527820110E0,8.149953842E0
2.155455280E1,-2.321037948E-1,7.295716286E0,7.006184578E0
2.157536579E1,6.412764788E-1,8.480163574E0,7.322037220E0
2.159617878E1,7.752745152E-1,9.506684303E0,3.443271875E0
2.161699177E1,1.215553880E0,7.238288403E0,5.989234924E0
2.163783527E1,2.483749866E0,9.372686386E0,7.850851059E0
2.165864826E1,6.101697683E-1,8.298309326E0,4.527220249E0
2.167946125E1,2.416750908E0,7.097112179E0,5.740381718E0
2.170030476E1,4.474578202E-1,8.252845764E0,7.475177765E0
2.172111774E1,1.909472466E0,5.151747227E0,8.262416840E0
2.174193073E1,1.390229940E0,6.436692715E0,6.972685337E0
2.176274372E1,1.629512191E0,5.525027275E0,5.532206059E0
2.178358723E1,1.426122308E0,5.766702652E0,6.403193474E0
2.180440021E1,9.451649189E-1,7.178467751E0,5.596812248E0
2.182521320E1,1.406979680E0,6.549155712E0,3.883551121E0
2.184602619E1,8.327022791E-1,8.197810173E0,5.793023586E0
2.186686970E1,1.311266780E0,8.157132149E0,4.118047714E0
2.188768268E1,1.663011789E0,6.635297298E0,5.168497086E0
2.190849567E1,1.452443361E0,8.350951195E0,5.130211830E0
2.192930866E1,-1.339980662E-1,7.322037220E0,3.215953588E0
2.195015217E1,1.490728498E0,6.908079147E0,6.879364967E0
2.197096516E1,2.847459018E-1,7.793423176E0,6.290730953E0
2.199177814E1,1.567298889E0,5.204389095E0,4.785645485E0
2.201259113E1,1.574477315E0,7.843672752E0,7.092326164E0
2.203343464E1,1.009771109E0,5.108676434E0,4.374079704E0
2.205424763E1,4.163511395E-1,6.922435760E0,5.469992638E0
2.207506061E1,2.919243574E-1,6.324230194E0,3.732803345E0
2.209587360E1,-2.608176768E-1,7.910671711E0,5.206781864E0
2.211668659E1,7.034898400E-1,9.133403778E0,5.948556900E0
2.213753010E1,-4.378865361E-1,8.504091263E0,6.312266350E0
2.215834308E1,7.130611539E-1,9.741181374E0,5.814558983E0
2.217918659E1,5.144568682E-1,8.662017822E0,5.264209747E0
2.219999958E1,1.289731383E0,8.327022552E0,6.264409542E0
2.222081257E1,1.213161111E0,7.061219692E0,8.109275818E0
2.224162556E1,3.756731451E-1,7.453642368E0,8.240880966E0
2.226243854E1,2.129612207E0,6.317051888E0,6.510870457E0
2.228325153E1,-6.436693072E-1,5.958128452E0,6.527620316E0
2.230406452E1,9.954141974E-1,7.267002583E0,7.719245911E0
2.232487751E1,-6.340979934E-1,7.580461979E0,5.247459888E0
2.234569050E1,2.871387079E-2,8.444271088E0,5.838487148E0
2.236650349E1,1.021735311E0,8.379665375E0,7.190432072E0
2.238734699E1,1.052841991E-1,7.869993687E0,6.625725746E0
2.240815998E1,1.818545163E-1,6.879364967E0,7.271788120E0
2.242897297E1,-1.435693540E-2,6.845865726E0,7.353144169E0
2.244978596E1,1.890329868E-1,5.804987907E0,4.599005222E0
2.247059894E1,1.914258152E-1,6.685546398E0,5.091926575E0
2.249141193E1,-7.202396393E-1,6.915257454E0,5.723631859E0
2.251225544E1,-1.196411327E-1,8.185846329E0,5.905486107E0
2.253306843E1,-4.546363056E-1,9.389435768E0,6.168696880E0
2.255388142E1,-7.178468108E-1,8.908478737E0,6.144768715E0
2.257469440E1,6.987041831E-1,9.025727272E0,6.247660160E0
2.259553791E1,-1.459621787E0,9.645467758E0,3.763910055E0
2.261635090E1,1.663011789E0,8.465806961E0,4.457828522E0
2.263716389E1,6.245267391E-1,8.705088615E0,5.699703693E0
2.265797687E1,8.733802438E-1,6.917650223E0,3.737588882E0
2.267878986E1,3.421736360E-1,6.262016773E0,4.907679081E0
2.269963337E1,1.127019525E0,5.371886730E0,5.340780258E0
2.272044636E1,-5.742774159E-2,6.084948063E0,3.828516245E0
2.274125935E1,3.541377485E-1,6.135197163E0,4.474578381E0
2.276207233E1,3.948157430E-1,6.247660160E0,3.962514400E0
2.278291584E1,-4.498506486E-1,5.819344521E0,2.660818815E0
2.280372883E1,6.340979934E-1,7.659425259E0,3.151347399E0
2.282454182E1,3.589234129E-2,6.221338749E0,5.800201893E0
2.284535480E1,3.022135019E0,6.690331936E0,9.040083885E0
2.286619831E1,2.392822690E-2,4.082155228E0,4.539184570E0
2.288701130E1,2.766103029E0,3.546163082E0,7.317251682E0
2.290782429E1,1.258624673E0,9.329615593E0,9.461220741E0
2.292863727E1,9.643075466E-1,5.199603558E0,6.259624004E0
2.294945026E1,3.584448338E0,7.726424217E0,9.135796547E0
2.297026325E1,1.244267821E0,7.477570534E0,1.100219822E1
2.299110676E1,3.701696634E0,8.659625053E0,9.566504478E0
2.301191974E1,7.250252366E-1,5.867201328E0,8.140382767E0
2.303273273E1,1.253839016E0,6.888936520E0,8.267202377E0
2.305357624E1,2.730210543E0,8.130811691E0,9.372686386E0
2.307438923E1,1.342373490E0,7.180860519E0,4.553541660E0
2.309520222E1,-1.794617027E-1,7.200003147E0,3.486342669E0
2.311601520E1,1.706082582E0,8.166703224E0,7.226324558E0
2.313685871E1,5.886343718E-1,8.961120605E0,7.401000500E0
2.315767170E1,9.260223508E-1,6.628118515E0,3.725624800E0
2.317848469E1,3.055634499E0,2.258824587E0,4.027120590E0
2.319929768E1,-9.092725813E-2,7.211967468E0,7.707281590E0
2.322014118E1,2.766103029E0,7.800601959E0,1.050449133E0
2.324095417E1,-3.948157430E-1,8.662017822E0,3.050848961E0
2.326176716E1,-7.896314561E-2,1.059302616E1,5.450850010E0
2.328258015E1,2.033899277E-1,7.891529083E0,5.833701611E0
2.330342365E1,2.081755698E-1,1.072702408E1,5.058426857E0
2.332423664E1,1.088734269E0,8.913264275E0,5.285745144E0
2.334504963E1,2.715853691E0,8.468199730E0,7.293323517E0
2.336586262E1,1.983649969E0,9.662218094E0,7.616354465E0
2.338667560E1,2.301895380E0,6.309873104E0,9.597611427E0
2.340748859E1,1.241874933E0,8.444271088E0,9.681360245E0
2.342833210E1,1.308874011E0,8.461020470E0,8.834300995E0
2.344914509E1,1.071984529E0,6.147161484E0,7.408178806E0
2.346995808E1,2.486142635E0,8.468199730E0,1.038245773E1
2.349077106E1,2.098505497E0,6.501298904E0,9.092725754E0
2.351158405E1,1.780260086E0,6.752545357E0,7.003791809E0
2.353239704E1,6.723831892E-1,4.553541660E0,5.144568920E0
2.355321003E1,-4.737788737E-1,9.018548965E0,8.408378601E0
2.357405353E1,-9.810572863E-2,8.169096947E0,4.206582069E0
2.359486652E1,-7.968099117E-1,7.116254330E0,6.460621357E0
2.361567951E1,5.120640397E-1,6.285944939E0,6.326622963E0
2.363649250E1,-9.140582681E-1,8.374878883E0,6.463014126E0
2.365730549E1,-4.857429862E-1,1.053081226E1,4.445864677E0
2.367814899E1,1.674975902E-1,8.149953842E0,4.151547432E0
2.369896198E1,1.299302697E0,6.608976364E0,7.692924976E0
2.371977497E1,9.810572863E-1,8.587840080E0,8.322237015E0
2.374058796E1,-9.355936646E-1,6.312266350E0,3.895515203E0
2.376140095E1,1.064806104E0,2.541177750E0,2.804388046E0
2.378221394E1,-6.819544435E-1,9.631111145E0,9.461220741E0
2.380302692E1,1.127019525E0,8.760123253E0,5.434100151E0
2.382383991E1,-6.963114142E-1,9.875179291E0,6.037091732E0
2.384468342E1,-1.320838094E0,9.092725754E0,5.769095421E0
2.386549641E1,3.342773199E0,9.119047165E0,1.047577763E1
2.388630939E1,5.575276613E-1,1.094716358E1,2.567498684E0
2.390712238E1,1.146162033E0,3.854837179E0,2.017149448E0
2.392796589E1,-1.131805062E0,1.051645565E1,2.414358139E0
2.394877888E1,-2.392822644E-3,3.986442566E0,7.592426300E0
2.396959186E1,4.768895626E0,1.072223854E1,6.999006271E0
2.399040485E1,8.374879360E-1,3.811766386E0,3.170490026E0
2.401121784E1,1.100698471E0,7.704888821E0,5.101497650E0
2.403203083E1,-3.326023519E-1,2.947957516E0,4.065405846E0
2.405287434E1,1.337587833E0,9.415757179E0,5.070391178E0
2.407368732E1,8.207381964E-1,4.302295208E0,2.493321180E0
2.409450031E1,1.663011789E0,8.343772888E0,7.185646534E0
2.411534382E1,-1.292124242E-1,4.912465096E0,4.084548473E0
2.413615681E1,3.354737282E0,2.639283419E0,8.853444099E0
2.415696979E1,3.637090445E0,9.602396965E0,6.470192432E0
2.417778278E1,1.526620865E0,4.663611412E0,3.436093330E0
2.419859577E1,1.311266780E0,8.889336586E0,2.785245657E0
2.421943928E1,-1.071984529E0,4.809573650E0,4.613361835E0
2.424025227E1,2.627319336E0,1.143769264E1,1.032024384E1
2.426106525E1,-2.775674164E-1,6.642475605E0,3.424129248E0
2.428187824E1,4.512863636E0,-4.115654826E-1,5.405386448E0
2.430269123E1,2.811566591E0,7.389036179E0,7.200003147E0
2.432353474E1,2.005185366E0,2.225325108E0,5.460421085E0
2.434434772E1,1.954936147E0,9.355937004E0,7.649854183E0
2.436516071E1,-1.990828395E0,7.913064480E0,5.613562107E0
2.438597370E1,1.698904037E0,1.170329571E1,6.819544315E0
2.440678669E1,1.316052437E0,6.635297298E0,5.558526993E0
2.442759968E1,1.172483087E0,8.159524918E0,6.367300987E0
2.444844318E1,7.561319470E-1,5.881557941E0,6.331408501E0
2.446925617E1,6.005984545E-1,7.369893551E0,7.881958008E0
2.449006916E1,2.031506538E0,5.235496044E0,4.453042984E0
2.451088215E1,2.464607358E-1,6.735795975E0,6.912864685E0
2.453172565E1,1.478764415E0,7.482356548E0,5.144568920E0
2.455253864E1,-4.498506486E-1,9.585647583E0,6.147161484E0
2.457335163E1,2.416750938E-1,1.025803089E1,5.381458282E0
2.459419514E1,7.298108935E-1,7.841279984E0,4.835894585E0
2.461500812E1,9.044869542E-1,8.047062874E0,7.269395351E0
2.463582111E1,1.184447169E0,6.613761902E0,6.903293133E0
2.465663410E1,1.777867198E0,5.249852657E0,4.771288395E0
2.467747761E1,1.036092162E0,6.876972198E0,7.030112743E0
2.469829060E1,-7.034898400E-1,9.652647018E0,5.467599869E0
2.471910358E1,1.627119333E-1,6.652047157E0,4.835894585E0
2.473994709E1,6.747759581E-1,1.304566860E1,7.826922894E0
2.476076008E1,9.906286001E-1,6.171089649E0,3.998406649E0
2.478157307E1,-7.944171429E-1,1.063848972E1,8.719446182E0
2.480238605E1,4.211367965E-1,3.055634499E0,5.927021503E0
2.482322956E1,-2.505285263E0,7.465606689E0,4.606183529E0
2.484404255E1,-2.081755698E-1,5.970092297E0,6.199803352E0
2.486485554E1,-8.662018180E-1,7.573283672E0,5.371886730E0
2.488569904E1,-9.332008660E-2,6.364908218E0,4.723432064E0
2.490651203E1,-8.279166222E-1,6.745367050E0,7.027719975E0
2.492732502E1,6.460621208E-2,5.666203976E0,7.678567886E0
2.494813801E1,1.026520967E0,8.468199730E0,6.046662807E0
2.496898151E1,1.172483087E0,6.003592014E0,4.589433670E0
2.498979450E1,1.435693651E-1,8.434700012E0,5.017749310E0
2.501060749E1,1.435693651E-1,8.650053978E0,5.527420521E0
2.503145100E1,3.900300980E0,1.027956581E1,6.860222340E0
2.505226398E1,5.503492057E-2,8.604590416E0,7.530212879E0
2.507307697E1,6.580262184E-1,6.345765591E0,5.467599869E0
2.509388996E1,6.317051649E-1,6.101697922E0,6.460621357E0
2.511470295E1,-1.146162033E0,1.190429306E1,7.341179848E0
2.513551594E1,-3.397808075E-1,7.817351341E0,7.630711555E0
2.515635944E1,-8.542376757E-1,8.341380119E0,9.779465675E0
2.517717243E1,-3.948157430E-1,5.343173027E0,8.082955360E0
2.519798542E1,1.538584948E0,7.800601959E0,6.707081795E0
2.521879841E1,-2.919243574E-1,6.527620316E0,4.031906128E0
2.523964191E1,2.057827473E0,9.147761345E0,7.338787079E0
2.526045490E1,-4.187439680E-1,6.565905571E0,5.479563713E0
2.528126789E1,1.189232826E0,7.592426300E0,4.811966419E0
2.530208088E1,2.129612118E-1,5.082355499E0,3.790230989E0
2.532289387E1,1.555334777E-1,7.427321434E0,8.616554260E0
2.534373737E1,2.871387243E0,6.757331371E0,4.323830605E0
2.536455036E1,5.790630579E-1,6.934400082E0,5.096712112E0
2.538536335E1,2.531606436E0,6.848258495E0,7.209574699E0
2.540617634E1,4.809573591E-1,4.984249592E0,6.082555294E0
2.542698932E1,1.935793519E0,7.482356548E0,7.601997375E0
2.544780231E1,1.744367719E0,7.762316704E0,3.553341627E0
2.546861530E1,1.938186288E-1,8.288737297E0,5.962913990E0
2.548945881E1,2.991028309E0,8.133204460E0,8.908478737E0
2.551027180E1,1.478764415E0,6.872186661E0,7.219145775E0
2.553108478E1,3.713660717E0,5.804987907E0,7.211967468E0
2.555189777E1,2.670390129E0,9.298508644E0,6.381658077E0
2.557274128E1,6.508477330E-1,7.475177765E0,6.422336102E0
2.559355427E1,3.158525944E0,8.767302513E0,1.039202881E1
2.561436726E1,1.627119333E-1,8.786444664E0,7.269395351E0
2.563518024E1,1.682154298E0,5.020142078E0,4.065405846E0
2.565602375E1,8.733802438E-1,7.362715244E0,8.061419487E0
2.567683674E1,8.159525394E-1,1.078684425E1,7.616354465E0
2.569764973E1,1.926222205E0,7.762316704E0,5.587240696E0
2.571846271E1,1.462014675E0,6.154339790E0,7.601997375E0
2.573927570E1,2.098505497E0,4.890929699E0,4.594219685E0
2.576008869E1,1.686939955E0,8.248059273E0,3.113062143E0
2.578090168E1,1.036092162E0,8.152346611E0,2.928814888E0
2.580174518E1,4.529613495E0,6.970292568E0,8.121239662E0
2.582255817E1,1.064806104E0,7.984848976E0,7.176074982E0
2.584337116E1,1.392622828E0,5.589633465E0,2.706282377E0
2.586418415E1,1.646261930E0,1.175833035E1,1.160758305E1
2.588499714E1,-8.614161611E-1,1.350748348E1,7.178467751E0
2.590581013E1,2.376072884E0,-1.990828395E0,2.964707375E0
2.592665363E1,2.392822644E-3,1.384965706E1,1.510828209E1
2.594746662E1,-2.488535494E-1,1.059541893E1,1.025085258E1
2.596827961E1,4.247260094E0,1.138265705E1,4.347758770E0
2.598912311E1,-4.905286431E-1,6.116054535E0,2.849851847E0
2.600993610E1,4.268795490E0,7.523034573E0,1.176072311E1
2.603074909E1,-6.747759581E-1,7.458428383E0,1.249053478E0
2.605159260E1,-3.541377485E-1,2.703889608E0,3.996013701E-1
2.607240559E1,7.058826685E-1,8.422736168E0,2.411965132E0
2.609321857E1,8.542376757E-1,6.498906136E0,4.101297855E0
2.611403156E1,-1.852044702E0,9.298508644E0,3.101098061E0
2.613484455E1,1.050449133E0,8.609375954E0,6.214160442E0
2.615568806E1,-1.129412293E0,7.960920811E0,6.118447304E0
2.617650104E1,-2.201396823E-1,4.098905087E0,2.132004976E0
2.619731403E1,1.325623751E0,7.281359196E0,4.969892502E0
2.621812702E1,-1.428515077E0,7.640282631E0,1.167697430E0
2.623897053E1,1.758724689E0,9.061619759E0,8.712266922E0
2.625978352E1,-9.834501147E-1,8.652446747E0,4.153940201E0
2.628059650E1,-6.747759581E-1,8.611768723E0,9.930213690E-1
2.630144001E1,-1.655833244E0,9.087940216E0,4.036691666E0
2.632225300E1,2.900100946E0,1.181336498E1,8.410771370E0
2.634306599E1,-1.907079697E0,7.290930748E0,1.485942841E0
2.636387897E1,4.785645287E-3,5.209175110E0,5.773880959E0
2.638472248E1,-1.330409408E0,1.159083271E1,8.985049248E0
2.640553547E1,-2.289931297E0,7.532605648E0,8.705088615E0
2.642634846E1,2.206182480E0,1.084666538E1,6.439085960E0
2.644716144E1,-1.770688772E0,7.917850018E0,5.096712112E0
2.646797443E1,1.418943882E0,9.401400566E0,1.399801254E1
2.648881794E1,2.646461725E0,5.481956482E0,1.355055428E1
2.650963093E1,-9.236295223E-1,9.145368576E0,6.398407936E0
2.653044392E1,4.232903481E0,6.695117950E0,5.848058701E0
2.655125690E1,-6.757331371E0,8.910871506E0,2.586641312E0
2.657206989E1,8.434700012E0,-2.081755698E-1,-2.962314367E0
2.659288288E1,1.507478237E0,4.517649174E0,2.268395901E0
2.661372639E1,8.030312538E0,9.487542152E0,3.541377485E-1
2.663453937E1,-3.141776085E0,-7.130611539E-1,-2.916850805E0
2.665535236E1,3.972085476E0,3.136990547E0,3.282952785E0
2.667619587E1,-4.354937077E-1,4.141975880E0,6.967899323E0
2.669700886E1,1.734796405E0,8.013563156E0,5.675775528E0
2.671782185E1,6.652047038E-1,6.288337708E0,1.727617979E0
2.673863483E1,1.682154298E0,6.805187702E0,5.268995285E0
