Label,Time,Latitude,Longitude
1,2024-04-17 13:07:47:798,16.9334983,73.628365
1,2024-04-17 13:07:48:213,16.9334983,73.628365
1,2024-04-17 13:07:49:215,16.9334983,73.628365
1,2024-04-17 13:07:50:215,16.9334983,73.628365
1,2024-04-17 13:07:51:215,16.9334983,73.628365
1,2024-04-17 13:07:52:214,16.9334983,73.628365
1,2024-04-17 13:07:53:214,16.9334616,73.6284594
1,2024-04-17 13:07:54:214,16.9334616,73.6284594
1,2024-04-17 13:07:55:215,16.9334616,73.6284594
1,2024-04-17 13:07:56:214,16.9334616,73.6284594
1,2024-04-17 13:07:57:214,16.9334616,73.6284594
1,2024-04-17 13:07:58:214,16.9333905,73.6286843
1,2024-04-17 13:07:59:214,16.9333905,73.6286843
1,2024-04-17 13:08:00:214,16.9333905,73.6286843
1,2024-04-17 13:08:01:214,16.9333905,73.6286843
1,2024-04-17 13:08:02:214,16.9333905,73.6286843
1,2024-04-17 13:08:03:214,16.9333108,73.6290378
1,2024-04-17 13:08:04:216,16.9333108,73.6290378
1,2024-04-17 13:08:05:214,16.9333108,73.6290378
1,2024-04-17 13:08:06:214,16.9333108,73.6290378
1,2024-04-17 13:08:07:216,16.9333108,73.6290378
1,2024-04-17 13:08:08:214,16.9331759,73.6293999
1,2024-04-17 13:08:09:216,16.9331759,73.6293999
1,2024-04-17 13:08:10:214,16.9331759,73.6293999
1,2024-04-17 13:08:11:214,16.9331759,73.6293999
1,2024-04-17 13:08:12:214,16.9331759,73.6293999
1,2024-04-17 13:08:13:214,16.9330778,73.6297481
1,2024-04-17 13:08:14:215,16.9330778,73.6297481
1,2024-04-17 13:08:15:214,16.9330778,73.6297481
1,2024-04-17 13:08:16:214,16.9330778,73.6297481
1,2024-04-17 13:08:17:216,16.9330778,73.6297481
1,2024-04-17 13:08:18:216,16.9329794,73.6300856
1,2024-04-17 13:08:19:215,16.9329794,73.6300856
1,2024-04-17 13:08:20:214,16.9329794,73.6300856
1,2024-04-17 13:08:21:214,16.9329794,73.6300856
1,2024-04-17 13:08:22:216,16.9329794,73.6300856
1,2024-04-17 13:08:23:216,16.9328982,73.6304083
1,2024-04-17 13:08:24:215,16.9328982,73.6304083
1,2024-04-17 13:08:25:215,16.9328982,73.6304083
2,2024-04-17 13:08:26:117,16.9328982,73.6304083
2,2024-04-17 13:08:26:214,16.9328982,73.6304083
2,2024-04-17 13:08:27:216,16.9328982,73.6304083
2,2024-04-17 13:08:28:216,16.9327371,73.6308045
2,2024-04-17 13:08:29:215,16.9327371,73.6308045
2,2024-04-17 13:08:30:214,16.9327371,73.6308045
2,2024-04-17 13:08:31:214,16.9327371,73.6308045
2,2024-04-17 13:08:32:216,16.9327371,73.6308045
2,2024-04-17 13:08:33:216,16.9324943,73.6311242
2,2024-04-17 13:08:34:216,16.9324943,73.6311242
2,2024-04-17 13:08:35:214,16.9324943,73.6311242
2,2024-04-17 13:08:36:214,16.9324943,73.6311242
2,2024-04-17 13:08:37:214,16.9324943,73.6311242
2,2024-04-17 13:08:38:214,16.9322496,73.6312408
2,2024-04-17 13:08:39:216,16.9322496,73.6312408
2,2024-04-17 13:08:40:213,16.9322496,73.6312408
2,2024-04-17 13:08:41:214,16.9322496,73.6312408
1,2024-04-17 13:08:41:696,16.9322496,73.6312408
1,2024-04-17 13:08:42:213,16.9322496,73.6312408
1,2024-04-17 13:08:43:215,16.9319595,73.6313465
1,2024-04-17 13:08:44:216,16.9319595,73.6313465
1,2024-04-17 13:08:45:214,16.9319595,73.6313465
1,2024-04-17 13:08:46:214,16.9319595,73.6313465
