,z_rms,Velocity,Label
0,9.338296908803834,269.9001019213415,1
1,9.01012143518175,5.753880255976671,1
2,9.11290930784796,5.753880255976671,1
3,9.504372984356468,5.753880255976671,1
4,9.799886420303313,5.753880255976671,1
5,10.555979398293076,5.753880255976671,1
6,11.104592456000622,5.753880255976671,1
7,11.053287570559537,5.753880255976671,1
8,10.311948954091804,1.3119996690563094,1
9,10.031025572368039,24.260315645267273,1
10,9.398323031831406,115.31546994218752,1
11,9.73233038871315,103.19872820111324,1
12,10.108437089568007,16.185871223556795,1
13,9.445927008511015,91.55458721070754,1
14,10.138879283112152,87.91532110390447,1
15,10.788651248731645,2.1180620941777444,1
16,10.172808239731344,2.1180620941777444,1
17,9.513041751528393,2.1180620941777444,1
18,8.897588108400289,2.1180620941777444,1
19,8.745054260588264,2.1180620941777444,1
20,9.425892523031814,2.1180620941777444,1
21,9.817688944674423,44.65130352591141,1
22,10.458237130155066,57.65643176417616,1
23,11.002310470364845,8.615002239863975,1
24,10.744033311236752,8.615002239863975,1
25,9.415904962199162,8.615002239863975,1
26,8.90675547466728,8.615002239863975,1
27,9.328659226181847,8.615002239863975,1
28,9.723775671562846,8.615002239863975,1
29,9.899175358578072,253.60755007395747,1
30,10.284249114610812,435.7589654564447,1
31,10.50136190016536,188.62909974351905,1
32,10.414324267396259,4.340366482199263,1
33,10.399188303937573,4.340366482199263,1
34,10.47012747209702,4.340366482199263,1
35,10.148048949103515,3.303060934072739,1
36,10.479135460114026,3.303060934072739,1
37,10.666047238242696,3.303060934072739,1
38,10.804461273869393,3.303060934072739,1
39,10.766205886392894,3.303060934072739,1
40,10.36009869158014,21.5662666019942,1
41,9.395559779958981,111.35817806401774,1
