,z_rms,Velocity,Label
0,9.832839352313599,7.790451232148781,2
1,9.470772535569582,69.6284107488808,2
2,9.536051051462076,64.13788166409553,2
3,10.01764969025475,1.7871572501830633,2
4,9.62959892853104,1.7871572501830633,2
5,9.526890446628373,1.7871572501830633,2
6,10.33299473292482,14.546339896682303,2
7,10.870903406498368,16.528958110163515,2
8,10.694060214393684,5.752393677145486,2
9,9.631422034024355,5.752393677145486,2
10,9.284654723511593,5.752393677145486,2
11,9.744067559595596,21.44404448476198,2
12,9.627380958633028,20.262625004329546,2
13,9.834457300056885,3.3895547162806263,2
14,10.225124131870238,3.3895547162806263,2
15,9.99243171162978,3.449409681762682,2
16,10.327303409361173,3.449409681762682,2
17,10.180433932101337,3.449409681762682,2
18,10.071220885388605,10.973463164079348,2
19,9.76113022844112,10.917381133790999,2
20,9.906411898316819,3.3372456211859713,2
21,9.617594695596695,3.3372456211859713,2
22,9.308436977548665,3.3372456211859713,2
23,10.006143342999122,26.075693979145434,2
24,10.126202657602006,25.923949975917026,2
25,9.899387909361499,3.0337576147291405,2
26,9.932600513430685,3.0337576147291405,2
27,9.976523367010769,3.0337576147291405,2
28,9.694147874206346,10.443608638651474,2
29,9.655096579625901,10.804690097774168,2
30,9.92394576318172,3.7559205329745264,2
31,9.925512480516451,3.7559205329745264,2
32,10.25345001789606,3.7559205329745264,2
33,10.358643028244881,13.749684563457036,2
34,9.44105271315754,13.719184383143103,2
35,9.126446706901007,3.69492017234667,2
36,9.540803682821366,3.69492017234667,2
37,9.982518736230354,3.69492017234667,2
38,9.768504738442179,71.9699953889849,2
39,9.640512864758987,85.0571757321497,2
40,9.840310202349485,16.918824137793425,2
41,9.598333391858985,3.968367416910532,2
42,10.178643178037156,3.968367416910532,2
43,10.513154346531653,43.442000981472326,2
44,9.809049803566184,42.80400013167589,2
45,9.411987665286109,2.6923657173176707,2
46,9.501042423933821,2.6923657173176707,2
47,9.599242687463743,2.6923657173176707,2
48,10.34790738452612,36.39522581398856,2
49,10.134441978759549,36.32108812997038,2
50,8.893388920725055,2.5440903492812925,2
51,8.545088196456954,2.5440903492812925,2
52,8.464346750942358,14.24502709732641,2
53,8.717942545838783,54.90092609857519,2
54,9.849391847662904,43.836355303749336,2
55,10.155540997845529,2.127831674421827,2
56,10.96311728459775,2.127831674421827,2
57,11.83311190014724,16.58106435446824,2
58,11.155709264692982,42.84725805609862,2
59,10.376625483248391,29.604039205868975,2
60,10.70116807949059,4.547859334055394,2
61,11.151807055408794,12.255184115615352,2
62,11.361430200050975,18.26622063401247,2
63,11.423652009784929,26.13500254333121,2
64,10.707635575999577,19.77539609857703,2
65,10.017549949332562,3.8507194813412844,2
66,11.149018554067867,3.8507194813412844,2
67,12.136177960326561,3.8507194813412844,2
68,11.75199968111184,65.6566700022303,2
69,9.749571589506298,4.93859991899321,2
70,9.585148485950954,4.93859991899321,2
71,9.789171155484922,11.866260482120019,2
72,10.059158545206094,201.9694613242151,2
73,10.754330505561787,194.4068435112282,2
74,10.499526423859573,3.668685419272983,2
75,9.390728229903026,3.668685419272983,2
76,9.616776702241964,3.668685419272983,2
77,10.520879674222606,69.26761066426086,2
78,10.234094766994751,107.77742842520861,2
79,9.729402328581942,42.91693228352817,2
80,9.287325541246656,5.145543625887824,2
81,9.159446663563608,5.145543625887824,2
82,9.20428217993788,14.30404030445323,2
83,9.342657615032426,13.308246195811526,2
84,9.71740776809362,2.749557000685178,2
85,9.486509884060355,2.3451585927659364,2
86,9.403087084924671,2.3451585927659364,2
87,9.504387730661573,29.17103376685878,2
88,9.075289849013998,53.222283429266625,2
89,8.748106954214805,26.74935974150997,2
90,8.772082663886438,3.051061565438378,2
91,9.39317908252925,3.051061565438378,2
92,9.682139292408529,55.73594176386061,2
93,9.397007057740476,61.85886477563923,2
94,9.251222364706928,9.811200929642002,2
95,9.162103410733216,4.325494270288429,2
96,9.748909922383541,4.325494270288429,2
97,9.959769556532251,4.325494270288429,2
98,9.082420780699756,4.325494270288429,2
99,8.920151576523068,4.990916156353144,2
100,9.351551839956578,4.990916156353144,2
101,9.7897762424507,4.990916156353144,2
102,9.94629726897962,108.50642123882044,2
103,9.672380126731223,108.84342576334642,2
104,9.432253713466869,5.664925205405144,2
105,9.507358119906481,8.015286591838526,2
106,9.57032023791154,8.015286591838526,2
107,9.55577283169241,8.015286591838526,2
108,10.118927318416809,59.0725786572068,2
109,10.141895397929273,85.57489232952625,2
110,9.531361588365352,35.19901791192747,2
111,9.488174113046364,9.378121887377503,2
112,9.450630224798289,9.378121887377503,2
113,9.382889556734282,103.42410379597112,2
114,9.604130358796025,102.87050879250542,2
115,9.877636821210851,8.270931880446174,2
116,10.514283864450269,8.270931880446174,2
117,10.603789124994847,8.270931880446174,2
118,9.929118825742124,71.8080292338099,2
119,9.525895965824779,77.5752686737562,2
120,9.844791498667252,14.124476684692027,2
121,9.916725661668718,8.443542609045252,2
122,9.550598820189306,8.443542609045252,2
123,9.54439039401709,83.08332447499386,2
124,8.88579747258482,145.2424237877553,2
125,7.734941790251216,69.7402947031714,2
126,7.871186269098011,6.718848171774516,2
127,8.520467537075708,12.91771013536677,2
128,9.335421841247095,100.74317217467507,2
129,10.2826692055637,106.16970321362176,2
130,9.492026810056137,4.8067089842700605,2
131,9.79797082736677,65.03358168796336,2
132,10.172629395024854,149.9196989174737,2
133,10.658880383175457,92.35143978140749,2
134,11.010468409835863,8.866394665287213,2
135,10.805599204247283,136.49979534457566,2
136,10.618204687439386,235.16957344404088,2
137,10.414944975252237,156.14104786456576,2
138,10.1894154664457,55.80336213086368,2
139,10.117399276056343,5.530579396813515,2
140,9.30729356479743,5.530579396813515,2
141,8.422199634756476,5.530579396813515,2
142,8.552790553834262,41.074180327751066,2
143,9.311918786163556,41.06548169222887,2
144,9.891628858219585,5.513182125769095,2
145,10.237558159467776,5.513182125769095,2
146,10.3431891507604,5.513182125769095,2
147,10.176399019050802,45.31094722160029,2
148,9.973544999098833,169.6871226743916,2
149,9.458997947078284,182.58994139847317,2
150,9.15732193829888,153.34228811033228,2
