Label,Time,Latitude,Longitude
5,2024-02-28 17:27:47:185,16.8983581,73.5852464
5,2024-02-28 17:27:47:600,16.8983581,73.5852464
5,2024-02-28 17:27:48:600,16.8983581,73.5852464
5,2024-02-28 17:27:49:600,16.8983581,73.5852464
5,2024-02-28 17:27:50:599,16.8983581,73.5852464
5,2024-02-28 17:27:51:600,16.8983582,73.5852475
5,2024-02-28 17:27:52:600,16.8983582,73.5852475
5,2024-02-28 17:27:53:601,16.8983582,73.5852475
5,2024-02-28 17:27:54:331,16.8983582,73.5852475
5,2024-02-28 17:27:54:600,16.8983582,73.5852475
5,2024-02-28 17:27:55:600,16.8983582,73.5852475
5,2024-02-28 17:27:56:601,16.8983583,73.5851064
5,2024-02-28 17:27:57:600,16.8983583,73.5851064
5,2024-02-28 17:27:58:600,16.8983583,73.5851064
5,2024-02-28 17:27:59:601,16.8983583,73.5851064
5,2024-02-28 17:28:00:601,16.8983583,73.5851064
5,2024-02-28 17:28:01:601,16.8983583,73.5851064
5,2024-02-28 17:28:01:744,16.8984078,73.5848715
5,2024-02-28 17:28:02:600,16.8984078,73.5848715
5,2024-02-28 17:28:03:601,16.8984078,73.5848715
2,2024-02-28 17:28:04:042,16.8984078,73.5848715
2,2024-02-28 17:28:04:601,16.8984078,73.5848715
2,2024-02-28 17:28:05:601,16.8984078,73.5848715
2,2024-02-28 17:28:06:600,16.8984283,73.5847799
2,2024-02-28 17:28:07:601,16.8984283,73.5847799
2,2024-02-28 17:28:07:798,16.8984283,73.5847799
2,2024-02-28 17:28:08:601,16.8984283,73.5847799
2,2024-02-28 17:28:09:601,16.8984283,73.5847799
2,2024-02-28 17:28:10:601,16.8984283,73.5847799
2,2024-02-28 17:28:11:600,16.8984283,73.5847799
2,2024-02-28 17:28:12:493,16.8986042,73.5844374
2,2024-02-28 17:28:12:600,16.8986042,73.5844374
2,2024-02-28 17:28:13:601,16.8986042,73.5844374
2,2024-02-28 17:28:14:601,16.8986042,73.5844374
2,2024-02-28 17:28:15:601,16.8986042,73.5844374
2,2024-02-28 17:28:15:713,16.8986042,73.5844374
2,2024-02-28 17:28:16:601,16.8986042,73.5844374
2,2024-02-28 17:28:17:600,16.8987521,73.5842299
2,2024-02-28 17:28:18:601,16.8987521,73.5842299
2,2024-02-28 17:28:19:601,16.8987521,73.5842299
2,2024-02-28 17:28:20:191,16.8987521,73.5842299
2,2024-02-28 17:28:20:599,16.8988319,73.5841344
2,2024-02-28 17:28:21:602,16.8988319,73.5841344
2,2024-02-28 17:28:22:601,16.8988319,73.5841344
2,2024-02-28 17:28:23:601,16.8988319,73.5841344
2,2024-02-28 17:28:24:601,16.8988319,73.5841344
2,2024-02-28 17:28:24:802,16.8988319,73.5841344
2,2024-02-28 17:28:25:601,16.8988319,73.5841344
2,2024-02-28 17:28:26:601,16.8988319,73.5841344
2,2024-02-28 17:28:27:601,16.8991927,73.5837524
2,2024-02-28 17:28:28:005,16.8991927,73.5837524
2,2024-02-28 17:28:28:601,16.8991927,73.5837524
2,2024-02-28 17:28:29:600,16.8991927,73.5837524
2,2024-02-28 17:28:30:601,16.8991927,73.5837524
2,2024-02-28 17:28:31:601,16.8991927,73.5837524
2,2024-02-28 17:28:32:601,16.8994285,73.5834746
2,2024-02-28 17:28:32:751,16.8994285,73.5834746
2,2024-02-28 17:28:33:601,16.8994285,73.5834746
2,2024-02-28 17:28:34:601,16.8994285,73.5834746
2,2024-02-28 17:28:35:602,16.8994285,73.5834746
2,2024-02-28 17:28:36:600,16.8994285,73.5834746
2,2024-02-28 17:28:37:601,16.899638,73.5831938
2,2024-02-28 17:28:38:520,16.899638,73.5831938
2,2024-02-28 17:28:38:599,16.899638,73.5831938
2,2024-02-28 17:28:39:601,16.899638,73.5831938
2,2024-02-28 17:28:40:600,16.899638,73.5831938
2,2024-02-28 17:28:41:601,16.899638,73.5831938
2,2024-02-28 17:28:41:774,16.8997782,73.5829011
2,2024-02-28 17:28:42:601,16.8997782,73.5829011
2,2024-02-28 17:28:43:600,16.8997782,73.5829011
2,2024-02-28 17:28:44:601,16.8997782,73.5829011
2,2024-02-28 17:28:45:601,16.8997782,73.5829011
2,2024-02-28 17:28:45:815,16.8997782,73.5829011
2,2024-02-28 17:28:46:601,16.8997782,73.5829011
2,2024-02-28 17:28:47:601,16.8998754,73.5826428
2,2024-02-28 17:28:48:601,16.8998754,73.5826428
2,2024-02-28 17:28:49:601,16.8998754,73.5826428
3,2024-02-28 17:28:50:427,16.8998754,73.5826428
3,2024-02-28 17:28:50:600,16.8998754,73.5826428
3,2024-02-28 17:28:51:601,16.8998754,73.5826428
3,2024-02-28 17:28:52:600,16.8999626,73.5823936
3,2024-02-28 17:28:53:602,16.8999626,73.5823936
3,2024-02-28 17:28:54:601,16.8999626,73.5823936
3,2024-02-28 17:28:55:600,16.8999626,73.5823936
2,2024-02-28 17:28:56:532,16.8999626,73.5823936
2,2024-02-28 17:28:56:600,16.900066,73.5821685
2,2024-02-28 17:28:57:601,16.900066,73.5821685
2,2024-02-28 17:28:58:601,16.900066,73.5821685
2,2024-02-28 17:28:59:601,16.900066,73.5821685
2,2024-02-28 17:29:00:601,16.900066,73.5821685
2,2024-02-28 17:29:01:601,16.900066,73.5821685
2,2024-02-28 17:29:02:601,16.9001416,73.5819708
2,2024-02-28 17:29:03:601,16.9001416,73.5819708
2,2024-02-28 17:29:04:601,16.9001416,73.5819708
2,2024-02-28 17:29:05:601,16.9001416,73.5819708
2,2024-02-28 17:29:06:601,16.9001416,73.5819708
2,2024-02-28 17:29:07:314,16.900185,73.5817521
2,2024-02-28 17:29:07:600,16.900185,73.5817521
2,2024-02-28 17:29:08:601,16.900185,73.5817521
2,2024-02-28 17:29:09:601,16.900185,73.5817521
2,2024-02-28 17:29:10:601,16.900185,73.5817521
2,2024-02-28 17:29:11:601,16.900185,73.5817521
2,2024-02-28 17:29:12:602,16.9002102,73.5815024
2,2024-02-28 17:29:13:599,16.9002102,73.5815024
2,2024-02-28 17:29:14:601,16.9002102,73.5815024
2,2024-02-28 17:29:15:599,16.9002102,73.5815024
2,2024-02-28 17:29:16:601,16.9002102,73.5815024
2,2024-02-28 17:29:17:601,16.9002414,73.5812028
2,2024-02-28 17:29:18:602,16.9002414,73.5812028
2,2024-02-28 17:29:19:601,16.9002414,73.5812028
2,2024-02-28 17:29:20:602,16.9002414,73.5812028
2,2024-02-28 17:29:20:797,16.9002414,73.5812028
2,2024-02-28 17:29:21:601,16.9002414,73.5812028
2,2024-02-28 17:29:22:601,16.9003014,73.5808742
2,2024-02-28 17:29:23:600,16.9003014,73.5808742
2,2024-02-28 17:29:24:601,16.9003014,73.5808742
2,2024-02-28 17:29:25:601,16.9003014,73.5808742
2,2024-02-28 17:29:26:601,16.9003014,73.5808742
2,2024-02-28 17:29:27:522,16.9003837,73.5805942
2,2024-02-28 17:29:27:599,16.9003837,73.5805942
2,2024-02-28 17:29:28:601,16.9003837,73.5805942
2,2024-02-28 17:29:29:601,16.9003837,73.5805942
2,2024-02-28 17:29:30:601,16.9003837,73.5805942
2,2024-02-28 17:29:31:601,16.9003837,73.5805942
2,2024-02-28 17:29:32:600,16.900436,73.5802802
2,2024-02-28 17:29:33:601,16.900436,73.5802802
2,2024-02-28 17:29:34:599,16.900436,73.5802802
2,2024-02-28 17:29:34:633,16.900436,73.5802802
2,2024-02-28 17:29:35:601,16.900436,73.5802802
2,2024-02-28 17:29:36:601,16.900436,73.5802802
2,2024-02-28 17:29:37:601,16.9004738,73.5799564
2,2024-02-28 17:29:38:601,16.9004738,73.5799564
2,2024-02-28 17:29:39:601,16.9004738,73.5799564
3,2024-02-28 17:29:40:284,16.9004738,73.5799564
3,2024-02-28 17:29:40:609,16.9004738,73.5799564
3,2024-02-28 17:29:41:600,16.9004738,73.5799564
3,2024-02-28 17:29:42:600,16.9005671,73.5796617
3,2024-02-28 17:29:43:601,16.9005671,73.5796617
3,2024-02-28 17:29:44:601,16.9005671,73.5796617
3,2024-02-28 17:29:45:601,16.9005671,73.5796617
3,2024-02-28 17:29:46:601,16.9005671,73.5796617
2,2024-02-28 17:29:47:092,16.9006561,73.5793655
2,2024-02-28 17:29:47:478,16.9006561,73.5793655
2,2024-02-28 17:29:47:600,16.9006561,73.5793655
2,2024-02-28 17:29:48:601,16.9006561,73.5793655
2,2024-02-28 17:29:49:602,16.9006561,73.5793655
3,2024-02-28 17:29:49:993,16.9006561,73.5793655
3,2024-02-28 17:29:50:601,16.9006561,73.5793655
3,2024-02-28 17:29:51:601,16.9006561,73.5793655
3,2024-02-28 17:29:52:601,16.9006767,73.5790727
3,2024-02-28 17:29:53:601,16.9006767,73.5790727
