x_acc,y_acc,z_acc,Latitude,Longitude,accTime
0.020387664437294006,-0.00136566162109375,-0.21358788013458252,16.7709102,73.4794804,2024-03-21 15:05:33:628
0.008080706000328064,-0.026538848876953125,0.014544486999511719,16.7709102,73.4794804,2024-03-21 15:05:33:828
0.026061147451400757,-0.019281387329101562,0.02362644672393799,16.7709102,73.4794804,2024-03-21 15:05:34:028
-0.008591726422309875,-0.0023012161254882812,-0.012568831443786621,16.7709102,73.4794804,2024-03-21 15:05:34:228
0.009390905499458313,-0.007985115051269531,0.005090117454528809,16.7709102,73.4794804,2024-03-21 15:05:34:429
0.004773750901222229,-0.004599571228027344,-0.00551152229309082,16.7709102,73.4794804,2024-03-21 15:05:34:632
-0.0008428841829299927,-0.003173828125,0.012660622596740723,16.7709102,73.4794804,2024-03-21 15:05:34:831
-0.0011583417654037476,-0.0000362396240234375,-0.0068933963775634766,16.7709099,73.4794814,2024-03-21 15:05:35:192
0.012793198227882385,-0.0026369094848632812,-0.007586121559143066,16.7709099,73.4794814,2024-03-21 15:05:35:390
-0.012813761830329895,-0.004155158996582031,-0.006093382835388184,16.7709099,73.4794814,2024-03-21 15:05:35:796
0.015247344970703125,0.0013856887817382812,-0.007666230201721191,16.7709099,73.4794814,2024-03-21 15:05:35:996
-0.008177503943443298,0.004027366638183594,-0.0006055831909179688,16.7709099,73.4794814,2024-03-21 15:05:36:196
0.0166073739528656,-0.006899833679199219,0.017221570014953613,16.7709099,73.4794814,2024-03-21 15:05:36:394
0.00545695424079895,0.0007038116455078125,-0.002871870994567871,16.7709099,73.4794814,2024-03-21 15:05:36:859
-0.007229402661323547,-0.0016489028930664062,-0.007512927055358887,16.7709099,73.4794814,2024-03-21 15:05:37:059
0.0054324716329574585,-0.0008287429809570312,-0.0029600858688354492,16.7709099,73.4794814,2024-03-21 15:05:37:262
-0.00046341121196746826,0.0018768310546875,0.002445697784423828,16.7709099,73.4794814,2024-03-21 15:05:37:436
0.003021135926246643,-0.0018672943115234375,0.018332719802856445,16.7709099,73.4794814,2024-03-21 15:05:37:844
0.00019408762454986572,0.006121635437011719,-0.04043376445770264,16.7709099,73.4794814,2024-03-21 15:05:38:042
-0.0012202411890029907,-0.008093833923339844,0.03898298740386963,16.7709099,73.4794814,2024-03-21 15:05:38:240
-0.001792609691619873,0.008592605590820312,-0.03263270854949951,16.7709099,73.4794814,2024-03-21 15:05:38:437
0.002562910318374634,0.0009508132934570312,-0.02048790454864502,16.7709099,73.4794814,2024-03-21 15:05:38:821
0.00006549060344696045,-0.00379180908203125,0.010315537452697754,16.7709099,73.4794814,2024-03-21 15:05:39:023
0.010042831301689148,0.00091552734375,-0.010902047157287598,16.7709099,73.4794814,2024-03-21 15:05:39:222
-0.002430334687232971,-0.0028543472290039062,-0.000855565071105957,16.7709099,73.4794814,2024-03-21 15:05:39:421
-0.003982052206993103,0.0011072158813476562,0.00949251651763916,16.7709099,73.4794814,2024-03-21 15:05:39:846
0.012862756848335266,0.0020723342895507812,-0.007253527641296387,16.7709099,73.4794814,2024-03-21 15:05:40:087
-0.0005756169557571411,-0.007008552551269531,0.04283958673477173,16.7709099,73.4794814,2024-03-21 15:05:40:289
-0.003610849380493164,-0.006342887878417969,0.038119733333587646,16.7709099,73.4794814,2024-03-21 15:05:40:624
0.004500597715377808,0.013018608093261719,-0.004784226417541504,16.7709099,73.4794814,2024-03-21 15:05:40:825
0.007147654891014099,-0.016284942626953125,0.017443299293518066,16.7709099,73.4794814,2024-03-21 15:05:41:026
-0.029399171471595764,0.0027761459350585938,-0.030849218368530273,16.7709099,73.4794814,2024-03-21 15:05:41:228
0.06328092515468597,0.008984565734863281,-0.022753596305847168,16.7709099,73.4794814,2024-03-21 15:05:41:427
-0.0009308755397796631,0.0023288726806640625,0.1281021237373352,16.7709099,73.4794814,2024-03-21 15:05:41:628
0.03323619067668915,0.046871185302734375,-0.21889519691467285,16.7709099,73.4794814,2024-03-21 15:05:41:828
-0.02667732536792755,-0.028563499450683594,-0.05080235004425049,16.7709088,73.4794803,2024-03-21 15:05:42:168
0.022232219576835632,0.011951446533203125,0.12761425971984863,16.7709088,73.4794803,2024-03-21 15:05:42:368
-0.04912091791629791,-0.02313232421875,-0.07510042190551758,16.7709088,73.4794803,2024-03-21 15:05:42:810
0.09643752872943878,-0.029372215270996094,0.010596156120300293,16.7709088,73.4794803,2024-03-21 15:05:43:011
