"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,5.024927482E-2,7.805387497E0,5.970092297E0
0.000000000E0,1.196411327E-1,7.609176159E0,5.359922886E0
0.000000000E0,2.392822644E-3,7.592426300E0,5.778666496E0
0.000000000E0,-1.722832322E-1,7.518248558E0,5.206781864E0
0.000000000E0,-9.332008660E-2,7.719245911E0,6.082555294E0
0.000000000E0,-1.196411345E-2,7.673782349E0,5.656632900E0
0.000000000E0,2.871387079E-2,7.637889862E0,5.630311489E0
0.000000000E0,-8.135596663E-2,7.676175117E0,5.414957523E0
0.000000000E0,1.196411345E-2,7.685746193E0,6.041877270E0
0.000000000E0,-4.067798331E-2,7.668996811E0,5.647061348E0
0.000000000E0,1.435693540E-2,7.726424217E0,5.661418438E0
0.000000000E0,-9.092725813E-2,7.913064480E0,5.740381718E0
0.000000000E0,7.417750359E-2,7.834101200E0,5.879165173E0
0.000000000E0,-1.196411345E-2,7.944170952E0,5.788238049E0
0.000000000E0,1.459621787E-1,7.936992645E0,5.840879917E0
0.000000000E0,-7.178468257E-2,8.149953842E0,5.819344521E0
0.000000000E0,1.196411327E-1,7.891529083E0,5.400600910E0
0.000000000E0,3.349951655E-2,7.977670670E0,5.757131100E0
0.000000000E0,2.153540403E-1,7.800601959E0,5.398207664E0
0.000000000E0,6.699903309E-2,7.771887779E0,6.226124287E0
8.600639000E-3,8.135596663E-2,7.700103283E0,5.668596745E0
2.941362800E-2,4.546362907E-2,7.525427341E0,5.331208706E0
5.025713300E-2,-2.632104978E-2,7.613961697E0,5.678168297E0
7.107012200E-2,-9.810572863E-2,7.544569969E0,5.175675392E0
9.190871100E-2,-1.914258115E-2,7.685746193E0,6.027520180E0
1.127522170E-1,-5.982056633E-2,7.594819069E0,5.615954876E0
1.335957230E-1,-1.674975827E-2,7.592426300E0,5.548955917E0
1.544087110E-1,-4.546362907E-2,7.764709473E0,5.680561066E0
1.752216990E-1,1.124626622E-1,7.716853142E0,5.819344521E0
1.960652050E-1,2.871387079E-2,7.922635555E0,5.821737289E0
2.168781930E-1,1.172483116E-1,7.987242222E0,5.881557941E0
2.376911820E-1,5.264209956E-2,8.161917686E0,6.008377552E0
2.585346880E-1,1.028913707E-1,7.905886173E0,5.580062389E0
2.793476760E-1,-7.178467698E-3,7.927421570E0,5.910272121E0
3.001606640E-1,1.124626622E-1,7.697710514E0,5.443671703E0
3.210041700E-1,2.153540403E-2,7.635497093E0,5.922235966E0
3.418171580E-1,-2.081755698E-1,7.489534855E0,5.194818020E0
3.626606640E-1,-1.866401732E-1,7.640282631E0,5.759523869E0
3.834736520E-1,-1.627119333E-1,7.716853142E0,5.419743061E0
4.042866410E-1,-1.268195957E-1,7.735995770E0,5.362315655E0
4.251301470E-1,-1.196411327E-1,8.027919769E0,5.608776093E0
4.459431350E-1,9.571290575E-3,7.855636597E0,5.357530117E0
4.667561230E-1,8.853443712E-2,7.869993687E0,5.642275810E0
4.875691110E-1,1.100698411E-1,7.779066563E0,5.611168861E0
5.084126170E-1,9.332008660E-2,7.841279984E0,5.821737289E0
5.292256060E-1,-9.571290575E-3,7.590033531E0,5.424529076E0
5.500385940E-1,8.374879509E-2,7.733603001E0,5.850451469E0
5.708515820E-1,1.603191197E-1,7.633104324E0,5.393422127E0
5.916645700E-1,4.067798331E-2,7.740781307E0,5.994020939E0
6.125080760E-1,4.067798331E-2,7.616354465E0,5.352744102E0
6.333210650E-1,-3.589234129E-2,7.726424217E0,5.898307800E0
6.541645700E-1,2.584248483E-1,7.518248558E0,5.383851051E0
6.749775590E-1,-2.727817893E-1,7.487142086E0,5.532206059E0
6.957905470E-1,2.153540403E-2,7.542177200E0,5.087141037E0
7.166340530E-1,7.178468257E-2,7.585247993E0,5.843272686E0
7.374470410E-1,5.024927482E-2,7.798209190E0,5.651846886E0
7.582600290E-1,1.746760458E-1,7.898707390E0,5.692524910E0
7.790730180E-1,-1.076770201E-1,8.166703224E0,5.922235966E0
7.998860060E-1,1.555334777E-1,8.023134232E0,5.527420521E0
8.207295120E-1,-5.264209956E-2,8.097311974E0,5.905486107E0
8.415425000E-1,1.818545163E-1,7.989634991E0,5.857629776E0
8.623554880E-1,7.178467698E-3,8.135597229E0,6.350551128E0
8.831684770E-1,7.178468257E-2,7.829315662E0,5.711667538E0
9.039814650E-1,5.024927482E-2,7.781459332E0,6.015556335E0
9.247944530E-1,7.896314561E-2,7.590033531E0,5.276174068E0
9.456074420E-1,-2.871387079E-2,7.410571575E0,5.450850010E0
9.664204300E-1,-4.785645381E-2,7.412964344E0,5.106283665E0
9.872334180E-1,3.828516230E-2,7.556533813E0,5.721239090E0
1.008046406E0,1.076770201E-1,7.776673794E0,5.702096462E0
1.028859395E0,1.076770201E-1,7.855636597E0,5.845665932E0
1.049672383E0,1.914258115E-2,8.075776100E0,5.814558983E0
1.070485371E0,4.307080805E-2,7.838887215E0,5.367101192E0
1.091298359E0,4.785645287E-3,7.874779224E0,5.764309883E0
1.112141865E0,6.939185411E-2,7.836493969E0,5.642275810E0
1.132954854E0,-5.264209956E-2,7.980063438E0,6.230910301E0
1.153767842E0,-9.571290575E-3,7.802994728E0,5.761917114E0
1.174580830E0,-1.196411345E-2,7.936992645E0,6.046662807E0
1.195393818E0,1.746760458E-1,7.726424217E0,5.563312531E0
1.216237324E0,-6.221338734E-2,7.719245911E0,6.080162525E0
1.237050313E0,-7.178468257E-2,7.527820110E0,5.225924492E0
1.257893818E0,-2.153540403E-2,7.575676441E0,5.927021503E0
1.278706807E0,9.571290575E-3,7.448856831E0,5.312066078E0
1.299519795E0,-8.135596663E-2,7.367500782E0,5.414957523E0
1.320332783E0,7.896314561E-2,7.286144733E0,5.376672268E0
1.341145772E0,-5.982056633E-2,5.984449387E0,3.821337700E0
1.361958760E0,-1.962114573E-1,7.032505512E0,4.457828522E0
1.382771748E0,-8.853443712E-2,8.209774017E0,5.946164131E0
1.403584736E0,-1.531406492E-1,8.776873589E0,5.759523869E0
1.424428242E0,-7.896314561E-2,8.190631866E0,5.883950710E0
1.445241231E0,-6.939185411E-2,7.716853142E0,5.426921844E0
1.466054219E0,1.387837082E-1,7.783852100E0,5.647061348E0
1.486867207E0,-1.698904037E-1,8.078168869E0,5.781059742E0
1.507680195E0,7.896314561E-2,7.812565804E0,5.479563713E0
1.528493184E0,-2.392822690E-2,7.951349735E0,5.730810165E0
1.549336690E0,1.770688742E-1,7.759923935E0,5.455635548E0
1.570149678E0,-5.024927482E-2,7.980063438E0,6.104090691E0
1.590962666E0,1.100698411E-1,7.740781307E0,5.443671703E0
1.611806172E0,9.571290575E-3,7.755138397E0,5.690132141E0
1.632619160E0,2.177468538E-1,7.611568928E0,5.276174068E0
1.653432149E0,5.264209956E-2,7.673782349E0,5.903093338E0
1.674275654E0,-7.178467698E-3,7.475177765E0,5.362315655E0
1.695088643E0,2.201396823E-1,7.628318787E0,5.769095421E0
1.715901631E0,7.896314561E-2,7.549355507E0,5.223531723E0
1.736714619E0,1.555334777E-1,7.587640762E0,5.934200287E0
1.757558125E0,-5.742774159E-2,7.369893551E0,5.108676434E0
1.778371113E0,1.220339537E-1,7.494320393E0,5.788238049E0
1.799184102E0,5.024927482E-2,7.398607731E0,5.235496044E0
1.819997090E0,-1.435693540E-2,7.420143127E0,5.462814331E0
1.840840596E0,-3.110669367E-2,7.415357590E0,5.101497650E0
1.861653584E0,3.828516230E-2,7.558926582E0,5.910272121E0
1.882466572E0,4.785645287E-3,7.616354465E0,5.481956482E0
1.903279561E0,1.914258115E-2,7.738388538E0,5.522634506E0
1.924092549E0,2.392822690E-2,7.915457249E0,5.603990555E0
1.944905537E0,1.459621787E-1,7.925028801E0,5.670989513E0
1.965749043E0,1.196411327E-1,8.020741463E0,5.802595139E0
1.986562031E0,1.363908947E-1,8.059026718E0,5.974878311E0
2.007375020E0,3.110669367E-2,8.243273735E0,5.938985825E0
2.028188008E0,2.392822690E-2,8.015955925E0,5.472385406E0
2.049031514E0,1.674975827E-2,8.035098076E0,5.788238049E0
2.069844502E0,1.028913707E-1,7.970492363E0,5.910272121E0
2.090657490E0,-7.178468257E-2,8.109275818E0,5.946164131E0
2.111470479E0,4.785645287E-3,7.855636597E0,5.441278458E0
2.132313984E0,-1.674975827E-2,7.915457249E0,5.766702652E0
2.153126973E0,1.124626622E-1,7.834101200E0,5.546562672E0
2.173939961E0,7.178467698E-3,7.936992645E0,6.056233883E0
2.194752949E0,2.632104978E-2,7.678567886E0,5.572884083E0
2.215565938E0,8.614161611E-2,7.767102242E0,5.972485542E0
2.236378926E0,9.571290761E-2,7.594819069E0,5.300102234E0
2.257222432E0,-4.307080805E-2,7.566105366E0,5.742774487E0
2.278035420E0,-1.555334777E-1,7.441678524E0,5.032105923E0
2.298848408E0,-1.435693651E-1,7.606783390E0,5.833701611E0
2.319661397E0,-4.307080805E-2,7.542177200E0,5.381458282E0
2.340474385E0,-9.092725813E-2,7.539783955E0,5.563312531E0
2.361317891E0,-1.531406492E-1,7.599604607E0,5.225924492E0
2.382130879E0,1.435693540E-2,7.649854183E0,5.972485542E0
2.402943867E0,-8.614161611E-2,7.755138397E0,5.666203976E0
2.423756856E0,-6.221338734E-2,7.779066563E0,5.548955917E0
2.444569844E0,-6.939185411E-2,7.965706348E0,5.735595703E0
2.465382832E0,-4.546362907E-2,7.884350777E0,5.455635548E0
2.486195820E0,2.392822690E-2,8.032705307E0,5.802595139E0
2.507039326E0,7.896314561E-2,8.011170387E0,6.013163090E0
2.527852315E0,-4.307080805E-2,8.178668022E0,5.984449387E0
2.548665303E0,-4.067798331E-2,7.905886173E0,5.417350292E0
2.569478291E0,-7.178467698E-3,7.908278942E0,5.735595703E0
2.590291279E0,1.172483116E-1,7.826922894E0,5.419743061E0
2.611134785E0,-2.153540403E-2,7.941778183E0,6.032305717E0
2.631947774E0,1.172483116E-1,7.668996811E0,5.704489231E0
2.652760762E0,7.824530005E-1,7.305287361E0,5.790630817E0
2.673604268E0,-1.488335729E0,6.922435760E0,4.704289436E0
2.694417256E0,1.452443361E0,6.709474564E0,5.053641319E0
2.715230244E0,-1.172483087E0,7.769495010E0,5.891129494E0
2.736043233E0,-6.652047038E-1,8.707481384E0,6.381658077E0
2.756856221E0,1.531406492E-1,8.408378601E0,5.860022545E0
2.777669209E0,1.674975827E-2,7.977670670E0,6.281159401E0
2.798512715E0,3.038884699E-1,8.501698494E0,5.515456200E0
2.819325703E0,-8.231309652E-1,8.178668022E0,5.520241737E0
2.840138692E0,1.292124242E-1,8.102097511E0,6.159125328E0
2.860951680E0,2.177468538E-1,8.291130066E0,6.149554253E0
2.881764668E0,-1.746760458E-1,8.461020470E0,6.472585201E0
2.902608174E0,2.153540403E-1,7.951349735E0,5.943771362E0
2.923421162E0,-9.810572863E-2,7.896314621E0,6.151947021E0
2.944234150E0,4.187439680E-1,7.625925541E0,5.749952793E0
2.965077656E0,-1.866401732E-1,7.623532772E0,6.230910301E0
2.985890645E0,-1.076770201E-1,7.506284714E0,5.197210789E0
3.006703633E0,5.264209956E-2,7.554141045E0,5.934200287E0
3.027516621E0,2.153540403E-2,7.456035137E0,5.371886730E0
3.048329609E0,2.632104978E-2,7.537391186E0,5.247459888E0
3.069142598E0,-8.135597110E-1,7.460821152E0,4.845465660E0
3.089986104E0,3.708875179E-1,7.288537979E0,5.651846886E0
3.110799092E0,-4.689932466E-1,7.499105930E0,5.503491879E0
3.131612080E0,-1.746760458E-1,7.707281590E0,5.242674351E0
3.152455586E0,-1.148554832E-1,7.843672752E0,5.362315655E0
3.173268574E0,1.459621787E-1,7.869993687E0,5.584847927E0
3.194081563E0,2.703889608E-1,8.070990562E0,5.536991596E0
3.214925068E0,-2.440679073E-1,7.996813297E0,5.912664890E0
3.235738057E0,2.632104978E-2,8.102097511E0,6.190232277E0
3.256551045E0,-1.268195957E-1,7.948956966E0,5.723631859E0
3.277394551E0,-4.067798331E-2,7.996813297E0,5.922235966E0
3.298207539E0,1.268195957E-1,7.829315662E0,5.601597786E0
3.319020527E0,-9.332008660E-2,7.831708431E0,6.161518097E0
3.339864033E0,5.503492057E-2,7.561319351E0,5.477170944E0
3.360677022E0,-2.273181528E-1,7.604390144E0,5.910272121E0
3.381490010E0,2.225325108E-1,7.554141045E0,5.503491879E0
3.402302998E0,4.785645381E-2,7.673782349E0,5.599205017E0
3.423115986E0,-2.105683982E-1,7.329215527E0,4.773681164E0
3.443928975E0,8.614161611E-2,7.475177765E0,5.879165173E0
3.464772481E0,-5.742774159E-2,7.767102242E0,5.350351334E0
3.485585469E0,1.148554832E-1,7.472784996E0,5.539384365E0
3.506428975E0,-1.268195957E-1,7.568498135E0,5.405386448E0
3.527241963E0,1.962114573E-1,8.250452042E0,5.682953835E0
3.548054951E0,3.134597540E-1,8.350951195E0,5.297709465E0
3.568867940E0,1.124626622E-1,8.169096947E0,5.508277893E0
3.589680928E0,1.794617027E-1,8.233702660E0,5.101497650E0
3.610524434E0,8.853443712E-2,7.893921852E0,5.276174068E0
3.631337422E0,3.900300860E-1,7.970492363E0,5.812166214E0
3.652150410E0,4.713860750E-1,8.147561073E0,5.603990555E0
3.672963399E0,4.785645306E-1,8.049455643E0,6.132804394E0
3.693776387E0,5.910272002E-1,7.779066563E0,5.410171986E0
3.714589375E0,3.732803464E-1,7.776673794E0,5.814558983E0
3.735402363E0,4.211367965E-1,7.398607731E0,5.424529076E0
3.756215352E0,3.684946895E-1,7.355536938E0,5.694917679E0
3.777058858E0,2.344966233E-1,7.401000500E0,5.056034088E0
3.797871846E0,4.426721931E-1,7.482356548E0,5.682953835E0
3.818684834E0,3.278166950E-1,7.585247993E0,5.379065514E0
3.839497822E0,4.761717021E-1,7.570890903E0,5.462814331E0
3.860310811E0,4.043870270E-1,7.719245911E0,5.793023586E0
3.881123799E0,3.637090325E-1,7.788637638E0,5.249852657E0
3.901936787E0,5.264210105E-1,7.903493404E0,5.740381718E0
3.922749775E0,4.809573591E-1,7.712067604E0,5.639883041E0
3.943562764E0,3.804588020E-1,7.826922894E0,6.082555294E0
3.964406270E0,1.531406492E-1,7.881958008E0,5.388636589E0
3.985219258E0,4.522434771E-1,7.929814339E0,6.037091732E0
4.006032246E0,3.756731451E-1,7.642675400E0,5.300102234E0
4.026845234E0,-6.221338734E-2,7.599604607E0,5.261816978E0
4.047658223E0,3.421736360E-1,7.374679565E0,4.804787636E0
4.068501729E0,-3.206382394E-1,7.724031448E0,5.627918720E0
4.089314717E0,3.613162339E-1,7.714460373E0,5.271388054E0
4.110127705E0,-1.627119333E-1,7.683353424E0,5.608776093E0
4.130940693E0,1.698904037E-1,7.640282631E0,5.350351334E0
4.151753682E0,2.177468538E-1,7.800601959E0,5.809773445E0
4.172566670E0,9.332008660E-2,7.960920811E0,5.484349728E0
4.193410176E0,1.986042857E-1,8.245666504E0,5.431707382E0
4.214223164E0,1.172483116E-1,8.360522270E0,6.257231236E0
4.235036152E0,1.244267747E-1,8.025527000E0,5.733202934E0
4.255849141E0,2.679961324E-1,7.958528042E0,5.804987907E0
4.276692647E0,5.742774606E-1,7.965706348E0,5.465207100E0
4.297505635E0,6.723831892E-1,8.233702660E0,7.173682213E0
4.318318623E0,5.312066078E-1,8.322237015E0,6.281159401E0
4.339131611E0,3.996013701E-1,7.898707390E0,4.448257446E0
4.359975117E0,8.638089895E-1,7.398607731E0,5.077569485E0
4.380788106E0,1.220339537E-1,7.207181931E0,4.675575256E0
4.401601094E0,3.780659735E-1,7.970492363E0,5.611168861E0
4.422414082E0,-4.307080805E-2,8.786444664E0,6.242874146E0
4.443227070E0,9.786644578E-1,8.027919769E0,5.790630817E0
4.464070576E0,2.488535494E-1,8.618947029E0,6.041877270E0
