"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
6.207519862E0,5.321039557E-1,1.594218135E0,1.018475056E1
6.227221372E0,4.244269133E-1,1.509272933E0,9.668498993E0
6.246923768E0,1.680957973E-1,1.387238979E0,8.807381630E0
6.266628664E0,3.631108403E-1,1.449452281E0,7.967800140E0
6.286332778E0,6.397809386E-1,1.613659739E0,8.002495766E0
6.306027726E0,8.315058947E-1,1.680658817E0,8.782257080E0
6.325732153E0,8.961120844E-1,1.546361685E0,9.626625061E0
6.345438612E0,8.327022791E-1,1.365703583E0,1.097527885E1
6.365143560E0,6.699903607E-1,1.275673628E0,1.179452229E1
6.384865226E0,3.822534084E-1,9.020941257E-1,1.104945660E1
6.404555643E0,2.039881349E-1,8.398807645E-1,9.787242889E0
6.424264601E0,5.273182988E-1,1.169192910E0,8.983553886E0
6.443969705E0,7.668996453E-1,1.571486235E0,8.852845192E0
6.463674185E0,9.861420393E-1,1.842174292E0,8.965308189E0
6.483373039E0,8.937192559E-1,1.872084618E0,9.491130829E0
6.503062362E0,7.896314859E-1,1.551147223E0,9.761818886E0
6.522758299E0,4.351946115E-1,1.108175993E0,9.996614456E0
6.542494132E0,5.237290859E-1,8.362914920E-1,9.772586823E0
6.562190955E0,7.154539824E-1,9.511470199E-1,1.005314541E1
6.581897622E0,9.813563824E-1,1.237388372E0,1.036211872E1
6.601624393E0,1.080658555E0,1.389631748E0,1.023499966E1
6.621292153E0,7.920243144E-1,1.421934843E0,9.897313118E0
6.641019341E0,5.500500798E-1,1.378864050E0,9.562018394E0
6.660727257E0,2.386840582E-1,1.316351533E0,9.184550285E0
6.680422778E0,3.451646566E-1,1.214656591E0,8.674281120E0
6.700123143E0,7.549355626E-1,1.357328653E0,8.201399803E0
6.719835018E0,9.296116233E-1,1.500898004E0,8.076673508E0
6.739549757E0,9.897312522E-1,1.571486235E0,8.580961227E0
6.759252049E0,1.067497969E0,1.567897081E0,9.593125343E0
6.778947153E0,9.981061220E-1,1.344168067E0,1.038843918E1
6.798655122E0,2.673979402E-1,9.236295223E-1,1.037647533E1
6.818388716E0,-7.866404206E-2,6.517450809E-1,1.019432163E1
6.838048924E0,-1.543370634E-1,6.541379094E-1,1.012493038E1
6.857772778E0,8.763712645E-2,9.798609018E-1,1.002532864E1
6.877472570E0,3.583251834E-1,1.296012521E0,9.623035431E0
6.897180955E0,7.537391186E-1,1.553540111E0,8.753543854E0
6.916907726E0,1.086640596E0,1.824228168E0,8.197810173E0
6.936589185E0,8.219345808E-1,1.916650891E0,8.542675972E0
6.956288195E0,7.944171429E-1,1.883151412E0,9.298508644E0
6.976000278E0,8.386843204E-1,1.863709688E0,1.039202881E1
6.995714810E0,6.601199508E-1,1.629213095E0,1.104467106E1
7.015402622E0,6.987041831E-1,1.608874083E0,1.132971573E1
7.035117987E0,6.302096844E-1,1.523629785E0,1.121725368E1
7.054825643E0,3.678964674E-1,1.305583835E0,9.799206734E0
7.074507674E0,2.697907388E-1,1.220638633E0,8.327022552E0
7.094239341E0,-6.879365072E-3,1.304387450E0,7.718647480E0
7.113930747E0,3.140579760E-1,1.479362607E0,7.706683636E0
