"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.728750625E0,-3.562591553E-1,1.088386688E0,1.180699722E1
1.748652625E0,4.463717651E-1,1.882485352E0,8.304131470E0
1.768554625E0,-1.446292419E0,1.157093811E-1,1.009470795E1
1.788455625E0,3.580554199E-1,2.693049774E0,1.153920410E1
1.808357625E0,9.644444275E-1,6.126759338E-1,8.249345398E0
1.828258625E0,-7.442523193E-1,2.191742249E0,7.745343475E0
1.848160625E0,6.189628601E-1,1.074016571E0,1.178244827E1
1.868061625E0,2.041604462E0,2.476150818E0,7.618257751E0
1.887963625E0,3.905378723E-1,5.776487732E-1,1.146181503E1
1.907865625E0,-6.297404480E-1,1.248403931E-1,7.638166351E0
1.927766625E0,1.152004395E0,1.942061462E0,1.087413712E1
1.947668625E0,2.769241333E-1,1.836081848E0,7.806416473E0
1.967569625E0,1.278191986E0,1.111139374E0,8.596174164E0
1.987471625E0,7.146139526E-1,2.614313507E0,6.954687653E0
2.007372625E0,9.788145447E-1,1.658251648E0,6.837331696E0
2.027274625E0,3.113525391E-1,4.959187317E-1,1.021041733E1
2.047176625E0,2.205663300E0,2.091151428E0,5.291496277E0
2.067077625E0,2.335144043E-1,9.821076965E-1,8.105195160E0
2.086979625E0,-1.507814484E0,3.147804108E0,8.978928223E0
2.106880625E0,2.380050659E-1,6.971003723E-1,7.745493164E0
2.126782625E0,-5.186714172E-1,2.162403259E0,9.574689331E0
2.146684625E0,-2.404000854E-1,2.421065369E0,1.045919998E1
2.166585625E0,1.143023071E0,9.157955933E-1,9.966424713E0
2.186487625E0,-2.992277527E-1,3.138074341E0,1.002210892E1
2.206388625E0,-6.107299805E-1,2.362537079E0,1.241802658E1
2.226290625E0,-3.351530457E-1,2.774779816E0,8.304430847E0
2.246192625E0,1.197509766E-2,2.423011322E0,1.312874863E1
2.266093625E0,8.696914673E-2,3.020868073E0,1.061128372E1
2.285995625E0,1.740879822E-1,9.150471497E-1,1.414378784E1
2.305896625E0,-4.622387695E-1,1.962718506E0,1.087743027E1
2.325798625E0,7.289840698E-1,1.913919983E0,1.192405380E1
2.345699625E0,-3.282673645E-1,1.796414337E0,1.163216080E1
2.365601625E0,-5.391787720E-1,1.783391418E0,9.186247101E0
2.385503625E0,4.225712585E-1,3.815266113E0,1.029948212E1
2.405404625E0,1.972448273E0,2.142045593E0,9.490414581E0
2.425307167E0,8.397537231E-2,2.679278412E0,8.568332062E0
2.445208167E0,-1.389710083E0,1.849553833E0,6.262976074E0
2.465110167E0,3.426374817E-1,1.596579895E0,9.241033173E0
2.485012167E0,8.047265625E-1,1.530417480E0,8.949439545E0
2.504913167E0,-4.393363953E-1,1.836680603E0,8.321195984E0
2.524815167E0,-9.651928711E-1,1.670825500E0,8.649613037E0
2.544716167E0,2.372566223E-1,3.060685272E0,7.255112915E0
2.564618167E0,1.467997284E0,7.770341492E-1,1.055006104E1
2.584519167E0,-3.535647583E-1,1.789828033E0,5.880222015E0
2.604421167E0,-6.945556641E-1,7.047344971E-1,1.015293686E1
2.624323167E0,3.097059631E-1,1.330283661E0,1.082054855E1
2.644224167E0,3.900888062E-1,2.521805878E0,8.169860687E0
2.664126167E0,-2.062710571E-1,2.191442871E-1,1.139430542E1
2.684027167E0,-1.119372253E0,3.428919525E0,7.818990326E0
2.703929167E0,-6.786886597E-1,1.144969025E0,8.415350189E0
2.723831167E0,5.560935974E-1,3.287912750E0,1.212538513E1
2.743732167E0,-6.686595154E-1,1.903292084E0,1.001567230E1
2.763634167E0,-1.020727386E0,1.555714874E0,1.141511215E1
2.783535167E0,-5.228627014E-1,3.603606262E0,6.755751343E0
2.803437167E0,4.343966675E-1,1.291813660E0,1.144594803E1
2.823338167E0,-4.179309082E-1,2.154170380E0,1.068732559E1
2.843240167E0,-2.888992310E-2,2.781964874E0,1.114627121E1
2.863142167E0,3.950285339E-1,1.503024445E0,8.320896606E0
2.883043167E0,3.143463135E-1,1.586401062E0,7.773934021E0
2.902945167E0,-3.353027344E-2,9.482780457E-1,9.952952728E0
2.922846167E0,3.110531616E-1,1.153201904E0,8.195158081E0
2.942748167E0,6.318360901E-1,2.707120514E0,1.036115387E1
2.962650167E0,5.391787720E-1,9.142987061E-1,9.298663330E0
2.982551167E0,1.236279144E0,4.441563721E0,9.226812744E0
3.002453167E0,3.070115662E-1,4.216731262E-1,1.154414383E1
3.022354167E0,1.062191162E0,3.295696564E0,9.141340485E0
3.042256167E0,-4.740641785E-1,5.096900940E-1,1.138637192E1
3.062157167E0,2.564167786E-1,3.289559326E0,9.027876434E0
3.082059167E0,3.104544067E-1,7.015910339E-1,1.037492523E1
3.101961167E0,3.390449524E-1,3.391946411E0,9.003776550E0
3.121862167E0,1.504970398E0,-6.057902527E-1,9.863738251E0
3.141764167E0,-4.432283020E-1,1.346150665E0,1.107247467E1
3.161665167E0,1.733245697E0,2.759361877E0,8.296647034E0
3.181567167E0,-2.436932373E-1,1.912872162E0,8.764274597E0
3.201469167E0,1.644330597E0,9.220825195E-1,1.109507767E1
3.221370167E0,4.908293152E-1,1.644180908E0,7.809260559E0
3.241272167E0,6.818321228E-1,2.443668365E0,1.079031143E1
3.261173167E0,9.864486694E-2,1.295705566E0,7.830965424E0
3.281075167E0,8.137078857E-1,5.150788879E-1,8.237519989E0
3.300976167E0,-5.433700562E-1,1.912423096E0,9.844877472E0
3.320878167E0,2.017803955E0,7.197033691E-1,7.840246124E0
3.340780167E0,-2.477498016E0,2.849474487E0,1.169473068E1
3.360681167E0,2.284249878E-1,2.544708252E-2,7.372917938E0
3.380583167E0,-7.764353943E-1,1.883533173E0,1.031714539E1
3.400484167E0,4.507127380E-1,1.583856354E0,1.071741302E1
3.420386167E0,-3.174897766E-1,2.338736572E0,9.777218170E0
3.440287167E0,9.810598755E-1,1.297501831E0,1.073777069E1
3.460189167E0,-4.182302856E-1,3.270548859E0,1.020547760E1
3.480091167E0,2.917732544E0,1.954036560E0,6.732699280E0
3.499992167E0,9.530680847E-1,2.274071045E0,1.031789383E1
3.519894167E0,-1.394949188E0,1.220412140E0,1.231593887E1
3.539795167E0,3.032094727E0,5.108876038E-1,5.716163177E0
3.559697167E0,-1.893712006E0,4.083208923E0,1.248628464E1
3.579599167E0,5.463638306E-1,2.018253021E0,9.541757812E0
3.599500167E0,1.230141907E0,8.128097534E-1,8.565338287E0
3.619402167E0,-2.957849121E-1,2.035317535E0,9.624984741E0
3.639303167E0,1.271605682E0,6.869215393E-1,1.481678833E1
3.659205167E0,-4.531077576E-1,3.607647858E0,5.638025665E0
3.679106167E0,4.249363403E0,-1.680405579E0,1.264226028E1
3.699008167E0,7.509883118E-1,2.193388824E0,1.145807281E1
3.718910167E0,7.545808411E-1,3.659739532E0,6.856342163E0
3.738811167E0,1.183588715E0,-5.239105225E-3,1.101559296E1
3.758713167E0,4.632865906E-1,1.955533447E0,1.197689392E1
3.778614167E0,3.460803223E-1,2.737657013E0,7.938441925E0
3.798516167E0,1.327589264E0,1.078058167E0,1.355596024E1
3.818417167E0,-1.345402222E0,1.232836304E0,4.532275085E0
3.838319167E0,4.695735168E-1,1.182690582E0,1.423060730E1
3.858221167E0,8.358618164E-1,3.128643951E0,5.208568726E0
3.878122167E0,-1.096320190E0,1.842368774E0,8.985664215E0
3.898024167E0,1.369202728E0,1.764231262E0,1.403346725E1
3.917925167E0,3.004252625E-1,1.363514557E0,7.284451904E0
3.937827167E0,-2.380050659E-2,8.267308044E-1,1.039378601E1
3.957729167E0,3.032693481E-1,2.600841522E0,1.091829529E1
3.977630167E0,1.092577972E0,8.313711548E-1,1.197913925E1
3.997532167E0,-1.281634827E0,2.583327942E0,6.069278870E0
4.017433167E0,3.688330078E-1,1.605710907E0,1.259181519E1
4.037335167E0,-1.462608490E0,2.205513611E0,5.178181915E0
4.057236167E0,5.728587341E-1,2.446961517E0,9.900711365E0
4.077138167E0,6.152206421E-2,6.524931335E-1,1.431458267E1
4.097040167E0,-1.879192200E0,1.596430206E0,9.386680298E0
4.116941167E0,-3.384461975E-1,6.891668701E-1,7.838898926E0
4.136843167E0,3.855981445E-1,2.343526611E0,1.402253998E1
4.156744167E0,2.899470520E-1,6.265969849E-1,1.110181366E1
4.176646167E0,-1.087488556E0,3.018622742E0,9.869426422E0
4.196547167E0,-2.104623413E-1,2.920876007E0,6.655908966E0
4.216449167E0,2.389031982E0,2.485581207E0,9.837243347E0
4.236351167E0,-1.382525024E0,1.527872772E0,7.064708862E0
4.256252167E0,7.915539551E-1,4.691244507E-1,1.227402603E1
4.276154167E0,-1.203497314E-1,4.583468628E-1,6.228996735E0
4.296055167E0,2.045795746E0,1.955383759E0,9.902807007E0
4.315957167E0,2.506088562E0,1.757195892E0,1.236144424E1
4.335858167E0,3.026705933E-1,2.320923615E0,5.543422394E0
4.355760167E0,4.321513367E-1,-3.625460815E-1,1.385698425E1
4.375662167E0,2.640209656E0,9.074130249E-1,1.029663803E1
4.395563167E0,1.036295013E0,1.840722198E0,6.175258484E0
4.415465250E0,8.795709229E-1,1.138083344E0,1.147992737E1
4.435366250E0,1.494492188E0,2.130070496E0,9.973160706E0
4.455268250E0,8.318202209E-1,1.832040253E0,5.324876862E0
4.475170250E0,1.388662262E0,1.813478851E0,1.203078186E1
4.495071250E0,3.597019958E-1,2.355501709E0,1.307291473E1
4.514973250E0,1.940863953E0,1.560355225E0,5.081333313E0
4.534874250E0,-8.342152405E-1,1.336271210E0,1.690913727E1
4.554776250E0,1.097218323E-1,1.175655212E0,3.689228210E0
4.574677250E0,1.000220032E0,3.277135162E0,7.417674866E0
4.594579250E0,-1.355581055E0,3.020868073E0,1.137349869E1
4.614481250E0,-4.599934387E-1,2.450404358E0,3.902235260E0
4.634382250E0,1.596280518E0,-1.004261627E0,8.607400818E0
4.654284250E0,-1.172511749E0,6.993457031E-1,1.109253296E1
4.674185250E0,2.091450806E0,-2.128573608E-1,6.863826599E0
4.704038250E0,-2.191442871E0,1.233734436E0,8.705746307E0
4.723939250E0,1.476828918E0,1.945803680E0,8.325237579E0
4.743841250E0,1.707199860E0,1.740730133E0,6.799909515E0
4.763742250E0,-3.297642517E-1,1.958976288E0,1.236488708E1
4.783644250E0,6.722520447E-1,3.586541748E-1,1.098685272E1
4.803546250E0,1.479223938E0,2.411036224E0,8.123906250E0
4.823447250E0,1.015188904E0,1.324296112E0,1.126153152E1
4.843349250E0,1.764830017E-1,1.259929962E0,1.225890747E1
4.863250250E0,1.076860657E0,1.756447449E0,9.697284393E0
4.883152250E0,-1.856140137E-2,1.732347565E0,1.058972855E1
4.903053250E0,-2.028282166E-1,3.549119568E-1,1.047132477E1
4.922955250E0,1.061891785E0,2.064806213E0,1.077579163E1
4.942857250E0,1.539847870E0,3.588936768E0,1.036759048E1
4.962758250E0,-2.598596191E-1,-1.820065155E0,7.979905701E0
4.982660250E0,-6.159690857E-1,2.205064545E0,1.100975510E1
5.002561250E0,1.577868805E0,7.527845764E-1,5.056035919E0
5.022463250E0,6.330335999E-1,2.356549530E0,1.228420486E1
5.042365250E0,1.981878662E-1,-1.383123779E-1,7.030280457E0
5.062266250E0,-1.441801758E0,1.201551361E0,1.321856186E1
5.082168250E0,1.305585022E0,1.446891174E0,8.838669891E0
5.102069250E0,1.289718018E0,1.510808258E0,1.079914307E1
5.121971250E0,-7.845185852E-1,3.074456635E0,6.185587006E0
5.141872250E0,-1.218615875E0,3.273692322E-1,1.362631393E1
5.161774250E0,1.646725616E0,7.768844604E-1,7.939190369E0
5.181676250E0,-3.769161987E-1,-5.448669434E-2,8.716224518E0
5.201577250E0,-2.322420502E0,2.197729797E0,1.168051025E1
5.221479250E0,2.304158478E0,3.452869720E0,9.342222748E0
5.241380250E0,-7.756869507E-1,6.342311096E-1,9.144184570E0
5.261282250E0,-9.580078125E-1,3.342998199E0,9.407786407E0
5.281183250E0,1.832040253E0,1.435963898E0,5.572911072E0
5.301085250E0,2.005230103E0,4.673281860E-1,1.363604370E1
5.320987250E0,6.192622375E-1,3.257226562E-1,7.860304413E0
5.340888250E0,1.892963562E0,-1.027762756E0,7.165748749E0
5.360790250E0,-9.333091736E-1,4.701722717E-1,1.096215408E1
5.380691250E0,1.495240631E0,1.440005493E-1,1.017119888E1
5.400593250E0,-3.456312561E-1,-8.147557068E-1,8.861272888E0
5.420494375E0,7.123686218E-1,1.200503540E0,1.327918579E1
5.440395375E0,-1.233884125E0,8.771759033E-1,9.054371338E0
5.460297375E0,-7.035369873E-3,1.491947479E0,9.060807953E0
5.480198375E0,1.022972717E0,1.008452911E0,1.065184937E1
5.500100375E0,-4.456233215E-1,6.110293579E-1,8.605155487E0
5.520001375E0,5.845344543E-1,2.047292633E0,1.108744354E1
5.539903375E0,1.118025055E0,9.580078125E-2,8.789721680E0
5.559805375E0,-7.484436035E-4,2.515818329E0,1.074600357E1
5.579706375E0,-3.158432007E-2,2.240540771E0,8.577313385E0
5.599608375E0,2.377056885E-1,1.213526459E0,1.260034744E1
5.619509375E0,3.611988831E-1,2.102228394E0,8.575367432E0
5.639411375E0,7.613168335E-1,-1.707948303E0,8.080197144E0
5.659313375E0,6.023474121E-1,3.391647034E0,1.127575195E1
5.679214375E0,3.026705933E-1,2.622546387E-1,6.941964111E0
5.699116375E0,1.997146912E0,4.224365387E0,1.239647141E1
5.719017375E0,-5.108876038E-1,1.815873871E0,5.113217010E0
5.738919375E0,2.358495483E0,2.373015289E0,1.165506317E1
5.758820375E0,5.891748047E-1,7.936495972E-1,8.574918365E0
5.778722375E0,2.423460388E-1,1.085093536E0,1.274913803E1
5.798624375E0,6.890171814E-1,-2.582130432E-1,7.399113464E0
5.818525375E0,2.071392517E0,1.793270874E0,1.189306824E1
5.838427375E0,-1.381626892E-1,3.288511505E0,7.219037933E0
5.858328375E0,2.143841858E0,1.503922577E0,1.067609894E1
5.878230375E0,3.354524231E-1,1.791923676E0,1.089449478E1
5.898132375E0,1.068777466E0,-3.025209045E-1,6.805148621E0
5.918033375E0,1.515747986E0,1.207987976E-1,1.420471115E1
5.937935375E0,1.853445740E0,1.471140747E0,5.569468231E0
5.957836375E0,-2.463876343E-1,3.263214111E-1,1.102487366E1
5.977738375E0,1.035995636E0,2.162702637E0,1.230366440E1
5.997639375E0,1.186283112E0,2.246079254E0,7.886050873E0
6.017541375E0,8.927435303E-1,3.333567810E0,1.237446716E1
6.037443375E0,-8.455915833E-1,6.174659729E-1,8.086184692E0
6.057344375E0,1.689536591E0,2.208208008E0,1.123473724E1
6.077246375E0,2.285148010E0,2.167792053E0,1.080917221E1
6.097147375E0,-8.973838806E-1,1.611698456E0,1.316018326E1
6.117049375E0,-2.694396973E-2,5.992039490E-1,9.455237732E0
6.136951375E0,1.356928253E0,9.743238831E-1,1.314551376E1
6.156852375E0,3.698808289E-1,3.095263367E0,1.005354355E1
6.176754375E0,1.278341675E-1,6.915618896E-1,8.367749176E0
6.196655375E0,1.911974030E0,2.349364471E0,8.681197357E0
6.216557375E0,-1.362167358E0,3.251388702E0,1.024304947E1
6.236458375E0,-4.186793518E-1,2.413431244E0,8.548273773E0
6.256360375E0,-1.910776520E0,1.264270935E0,8.927135925E0
6.276262375E0,1.571132813E0,6.502478027E-1,5.511389008E0
6.296163375E0,-8.143066406E-1,1.647324371E0,1.046114594E1
6.316065375E0,-7.243437195E-1,1.055904236E0,1.070723419E1
6.335966375E0,4.710704041E-1,2.960992584E0,8.384813690E0
6.355868375E0,-5.641767883E-1,8.095166016E-1,5.651347961E0
6.375769375E0,1.032103729E0,1.448537750E0,1.470766525E1
6.395671375E0,4.122427368E-1,-3.079096985E-1,6.686894531E0
6.415573375E0,-4.761598206E-1,3.827989655E0,1.044408142E1
6.435475167E0,2.255809021E-1,1.197060699E0,1.008228378E1
6.455377167E0,1.996847534E0,1.923050995E0,1.257400223E1
6.475278167E0,-1.231489105E0,1.750908966E0,6.795418854E0
6.495180167E0,1.885628815E0,-5.295986938E-1,1.099373840E1
6.515082167E0,-2.665956116E-1,1.730102234E0,1.304537201E1
6.534983167E0,-2.357597351E-1,1.921853485E0,1.110690308E1
6.554885167E0,1.224154358E0,-1.517993317E0,7.689509583E0
6.574786167E0,1.311572571E0,1.659898224E0,1.710942078E1
6.594688167E0,1.942959595E-1,2.761607208E0,2.542612610E0
6.614589167E0,-1.019380188E-1,2.494263153E0,1.890673325E1
6.634491167E0,1.100511475E0,-1.820214844E-1,1.003737717E1
6.654393167E0,-7.432044983E-1,-2.555036774E0,4.574636993E0
6.674294167E0,2.257455597E0,2.339934082E0,1.060634399E1
6.694196167E0,-2.905907135E0,2.854114838E0,5.493576050E0
6.714097167E0,4.864883423E-2,3.329675903E0,8.575816498E0
6.733999167E0,-8.973838806E-1,1.155297546E0,5.057532806E0
6.753900167E0,-8.110134888E-1,3.309467926E0,1.151929550E1
6.773802167E0,4.336482239E-1,8.433462524E-1,5.385201416E0
6.793704167E0,-1.374142456E0,1.090332642E0,2.199675751E0
6.813605167E0,1.659748535E0,9.273216248E-1,1.898307449E1
6.833507167E0,8.891510010E-2,1.191671906E0,1.637893982E0
6.853408167E0,1.091081085E0,-9.400451660E-1,1.405981247E1
6.873310167E0,-1.167272644E0,3.066373444E0,8.652756500E0
6.893212167E0,4.679269409E-1,1.233734436E0,7.634873199E0
6.913113167E0,-5.438191223E-1,2.584974518E0,1.160057648E1
6.933015167E0,7.379653931E-1,7.203021240E-1,7.343578949E0
6.952916167E0,1.085542603E0,2.206112366E0,8.949289856E0
6.972818167E0,-6.735992432E-3,1.320104828E0,1.081635727E1
6.992719167E0,6.481521606E-1,2.158810730E0,1.186941742E1
7.012621167E0,1.190773773E0,1.442849579E0,7.370971985E0
7.032523167E0,8.927435303E-1,3.054098969E0,1.743484406E1
7.052424167E0,-1.720222778E0,6.884184265E-1,4.170776825E0
7.072326167E0,9.957293701E-1,1.111887817E0,1.892649216E1
7.092227167E0,2.468367004E-1,6.511459351E-1,1.675316162E0
7.112129167E0,1.046922913E0,-8.652008057E-2,1.901885010E1
7.132031167E0,1.468446350E-1,1.991608429E0,5.760171661E0
7.151932167E0,2.896476746E-1,3.043022003E0,9.987081757E0
7.171834167E0,2.029928741E0,3.481160889E0,1.086680237E1
7.191735167E0,5.926176453E-1,4.258644104E-1,9.495503998E0
7.211637167E0,-9.678872681E-1,-5.156776428E-1,1.446966019E1
7.231538167E0,1.920805664E0,1.955982513E0,4.549938354E0
7.251440167E0,5.957611084E-1,-8.735833740E-1,1.427371765E1
7.271342167E0,-1.879641266E0,2.248923340E0,7.989485779E0
7.291243167E0,1.726659393E0,-3.173400879E-2,4.244423676E0
7.311145167E0,8.637039185E-2,8.776249695E-1,1.709684692E1
7.331046167E0,-1.567839661E0,-5.915698242E-1,3.956572266E0
7.350948167E0,1.415456543E0,1.822160797E0,1.052895493E1
7.370849167E0,1.921404419E0,1.434317322E0,1.129970215E1
7.390751167E0,-1.030157776E0,4.831652527E0,8.760382690E0
7.410653167E0,7.758366394E-1,1.439855804E0,5.697452087E0
7.430554000E0,7.200027466E-1,1.005459137E0,1.664972672E1
7.450456000E0,-2.709365845E-1,1.190175018E0,3.898493042E0
7.470357000E0,1.436263275E0,9.984237671E-1,1.460183533E1
7.490259000E0,-1.391057281E0,1.209335175E0,3.326233063E0
7.510160000E0,2.409239960E0,1.310824127E0,1.459899124E1
7.530062000E0,-4.608915710E-1,-7.604187012E-2,7.008874969E0
7.549964000E0,6.715036011E-1,1.205443268E0,8.625363464E0
7.569865000E0,-1.054557037E0,1.160237274E0,9.726623383E0
7.589767000E0,2.576442261E0,7.747888184E-1,1.309042831E1
7.609668000E0,4.664300537E-1,2.822829895E0,7.445966034E0
7.629570000E0,-8.548722839E-1,5.127886505E0,1.123832977E1
7.649472000E0,-3.194357300E-1,2.051932983E0,1.072908875E1
7.669373000E0,3.874243469E0,3.149750061E0,1.015533188E1
7.689275000E0,-7.448510742E-1,8.966354370E-2,1.166539169E1
7.709176000E0,-1.103205872E0,1.575473785E0,1.390952499E1
7.729078000E0,2.180964661E-1,1.512305145E0,8.511749725E0
7.748979000E0,-1.541793823E-2,7.783813477E-1,1.099598373E1
7.768881000E0,1.032852173E-1,4.996609497E-1,5.600304108E0
7.788783000E0,1.340462494E0,1.329684906E0,1.182735489E1
7.808684000E0,1.750310211E0,1.409618683E0,6.129304047E0
7.828586000E0,1.527423706E0,1.858385468E0,5.706134033E0
7.848487000E0,1.398990784E0,1.776655426E0,9.602980499E0
7.868389000E0,1.538949738E0,2.086960144E0,9.216184845E0
7.888290000E0,5.780978394E-1,3.573518829E0,6.151158600E0
7.908192000E0,7.186555481E-1,1.451082458E0,1.550326080E1
7.928094000E0,1.593735809E0,-2.033371582E0,3.613934784E0
7.947995000E0,2.070195007E0,1.006357269E0,1.550879929E1
7.967897000E0,-4.261637878E-1,1.963916016E-1,2.242486725E0
7.987798000E0,2.017504578E0,3.263962555E0,1.570758591E1
8.007700000E0,6.345304871E-1,1.460363159E0,5.125341797E0
8.027601000E0,-1.901944885E0,1.654210052E0,1.062355820E1
8.047503000E0,2.025887146E0,1.258133698E0,6.970105591E0
8.067405000E0,1.242416382E0,2.791395264E0,1.582030151E1
8.087306000E0,-2.149679718E0,1.854044495E0,5.672154694E0
8.107208000E0,5.053491211E-1,5.903723145E-1,1.714100510E1
8.127109000E0,1.723066864E0,1.387015686E0,2.821632385E0
8.147011000E0,2.351609802E-1,2.697989502E0,1.862262405E1
8.166913000E0,2.375559998E-1,1.706900482E0,3.267106018E0
8.186814000E0,5.680686951E-1,3.337759094E0,1.461635513E1
8.206716000E0,-1.138083344E0,2.676584015E0,3.860771484E0
8.226617000E0,2.207309875E0,2.591860199E0,1.743843658E1
8.246519000E0,-1.084195404E0,1.716181183E0,9.186097412E0
8.266420000E0,-1.385369110E0,2.786904602E0,1.053524185E1
