x_acc,y_acc,z_acc,Lat,Lng,Time
1.411,8.975,2.419,16.8569392,73.5483279,2024-02-07 13:27:49:662
-0.217,9.358,3.384,16.8569392,73.5483279,2024-02-07 13:27:49:684
0.863,9.363,1.844,16.8569392,73.5483279,2024-02-07 13:27:49:706
-0.133,9.746,2.891,16.8569392,73.5483279,2024-02-07 13:27:49:737
1.274,8.973,2.357,16.8569392,73.5483279,2024-02-07 13:27:49:742
-0.447,9.466,3.461,16.8569392,73.5483279,2024-02-07 13:27:49:762
1.492,9.219,1.822,16.8569392,73.5483279,2024-02-07 13:27:49:791
-0.753,9.919,2.934,16.8569392,73.5483279,2024-02-07 13:27:49:807
1.674,9.128,2.086,16.8569392,73.5483279,2024-02-07 13:27:49:823
-0.645,9.325,3.712,16.8569392,73.5483279,2024-02-07 13:27:49:842
1.586,9.212,1.731,16.8569392,73.5483279,2024-02-07 13:27:49:862
-0.897,9.924,2.938,16.8569392,73.5483279,2024-02-07 13:27:49:882
1.888,9.102,2.119,16.8569392,73.5483279,2024-02-07 13:27:49:909
-0.727,9.411,3.544,16.8569392,73.5483279,2024-02-07 13:27:49:924
1.332,9.088,2.052,16.8569392,73.5483279,2024-02-07 13:27:49:942
-0.241,9.945,2.642,16.8569392,73.5483279,2024-02-07 13:27:49:963
0.927,9.222,2.304,16.8569392,73.5483279,2024-02-07 13:27:49:984
0.146,9.119,3.559,16.8569392,73.5483279,2024-02-07 13:27:50:012
0.973,9.344,1.957,16.8569392,73.5483279,2024-02-07 13:27:50:026
-0.482,9.873,2.716,16.8569392,73.5483279,2024-02-07 13:27:50:043
1.586,9.121,2.345,16.8569392,73.5483279,2024-02-07 13:27:50:065
-0.439,9.377,3.382,16.8569392,73.5483279,2024-02-07 13:27:50:082
1.102,9.169,2.143,16.8569392,73.5483279,2024-02-07 13:27:50:106
-0.035,9.947,2.529,16.8569392,73.5483279,2024-02-07 13:27:50:129
0.795,9.133,2.495,16.8569392,73.5483279,2024-02-07 13:27:50:157
0.18,9.248,3.449,16.8569392,73.5483279,2024-02-07 13:27:50:163
0.997,9.224,2.036,16.8569392,73.5483279,2024-02-07 13:27:50:182
-0.571,9.928,2.685,16.8569392,73.5483279,2024-02-07 13:27:50:212
1.698,9.248,2.122,16.8569392,73.5483279,2024-02-07 13:27:50:240
-0.681,9.09,3.717,16.8569392,73.5483279,2024-02-07 13:27:50:242
1.466,9.284,1.983,16.8569392,73.5483279,2024-02-07 13:27:50:265
-0.492,10.005,2.51,16.8569392,73.5483279,2024-02-07 13:27:50:282
1.128,9.025,2.586,16.8569392,73.5483279,2024-02-07 13:27:50:302
0.18,9.344,3.142,16.8569392,73.5483279,2024-02-07 13:27:50:325
0.498,9.174,2.371,16.8569392,73.5483279,2024-02-07 13:27:50:349
0.3,9.933,2.409,16.8569392,73.5483279,2024-02-07 13:27:50:363
0.824,9.248,2.448,16.8569392,73.5483279,2024-02-07 13:27:50:382
-0.176,9.164,3.444,16.8569392,73.5483279,2024-02-07 13:27:50:410
1.456,9.27,2.036,16.8569392,73.5483279,2024-02-07 13:27:50:433
-0.928,9.821,2.735,16.8569392,73.5483279,2024-02-07 13:27:50:449
1.775,9.315,2.208,16.8569392,73.5483279,2024-02-07 13:27:50:466
-0.37,9.229,3.35,16.8569392,73.5483279,2024-02-07 13:27:50:495
0.874,9.128,2.402,16.8569392,73.5483279,2024-02-07 13:27:50:503
0.285,9.947,2.289,16.8569392,73.5483279,2024-02-07 13:27:50:522
0.477,9.289,2.551,16.8569392,73.5483279,2024-02-07 13:27:50:550
0.498,9.16,3.147,16.8569392,73.5483279,2024-02-07 13:27:50:567
0.647,9.258,2.383,16.8569392,73.5483279,2024-02-07 13:27:50:584
-0.135,9.801,2.459,16.8569392,73.5483279,2024-02-07 13:27:50:602
1.188,9.32,2.479,16.8569392,73.5483279,2024-02-07 13:27:50:627
-0.135,9.224,3.19,16.8569392,73.5483279,2024-02-07 13:27:50:651
0.925,9.222,2.388,16.8569392,73.5483279,2024-02-07 13:27:50:656
-0.015,9.775,2.462,16.8569392,73.5483279,2024-02-07 13:27:50:672
0.736,9.394,2.436,16.8569392,73.5483279,2024-02-07 13:27:50:702
0.252,9.114,3.226,16.8569392,73.5483279,2024-02-07 13:27:50:718
2.925,8.817,2.105,16.8569392,73.5483279,2024-02-07 13:27:50:779
0.161,8.836,2.481,16.8569392,73.5483279,2024-02-07 13:27:50:783
-0.93,9.634,1.885,16.8569392,73.5483279,2024-02-07 13:27:50:822
-1.692,10.565,3.758,16.8569392,73.5483279,2024-02-07 13:27:50:826
-1.33,10.517,4.134,16.8569392,73.5483279,2024-02-07 13:27:50:845
-0.013,9.224,2.172,16.8569392,73.5483279,2024-02-07 13:27:50:845
1.65,8.633,1.269,16.8569392,73.5483279,2024-02-07 13:27:50:845
2.599,9.121,2.574,16.8569392,73.5483279,2024-02-07 13:27:50:846
2.235,9.207,2.958,16.8569392,73.5483279,2024-02-07 13:27:50:852
0.819,8.575,1.82,16.8569392,73.5483279,2024-02-07 13:27:50:856
-0.65,8.795,2.397,16.8569392,73.5483279,2024-02-07 13:27:50:893
-1.268,10.003,4.775,16.8569392,73.5483279,2024-02-07 13:27:50:893
-0.914,10.247,5.187,16.8569392,73.5483279,2024-02-07 13:27:50:894
0.127,9.076,2.651,16.8569392,73.5483279,2024-02-07 13:27:50:894
1.375,8.41,0.723,16.8569392,73.5483279,2024-02-07 13:27:50:894
2.161,9.028,1.54,16.8569392,73.5483279,2024-02-07 13:27:50:895
1.868,9.689,2.448,16.8569392,73.5483279,2024-02-07 13:27:50:895
0.585,9.512,1.815,16.8569392,73.5483279,2024-02-07 13:27:50:895
-0.899,9.543,1.839,16.8569392,73.5483279,2024-02-07 13:27:50:901
-1.515,10.474,3.552,16.8569392,73.5483279,2024-02-07 13:27:50:906
-1.088,10.575,4.091,16.8569392,73.5483279,2024-02-07 13:27:50:920
0.197,9.382,2.27,16.8569392,73.5483279,2024-02-07 13:27:50:922
1.72,8.692,1.185,16.8569392,73.5483279,2024-02-07 13:27:50:922
2.616,9.042,2.301,16.8569392,73.5483279,2024-02-07 13:27:50:926
2.225,9.207,2.953,16.8569392,73.5483279,2024-02-07 13:27:50:938
0.764,8.647,2.074,16.8569392,73.5483279,2024-02-07 13:27:50:938
-0.842,8.709,2.4,16.8569392,73.5483279,2024-02-07 13:27:50:940
-1.541,9.842,4.562,16.8569392,73.5483279,2024-02-07 13:27:50:961
-1.163,10.304,5.365,16.8569392,73.5483279,2024-02-07 13:27:50:961
0.024,9.346,3.106,16.8569392,73.5483279,2024-02-07 13:27:50:961
1.519,8.41,0.714,16.8569392,73.5483279,2024-02-07 13:27:50:971
2.496,8.8,1.058,16.8569392,73.5483279,2024-02-07 13:27:50:971
2.264,9.603,2.428,16.8569392,73.5483279,2024-02-07 13:27:50:971
0.949,9.581,2.23,16.8569392,73.5483279,2024-02-07 13:27:50:976
-0.779,9.485,1.83,16.8569392,73.5483279,2024-02-07 13:27:50:989
-1.687,10.359,3.322,16.8569392,73.5483279,2024-02-07 13:27:50:989
-1.426,10.767,4.222,16.8569392,73.5483279,2024-02-07 13:27:50:991
-0.142,9.71,2.505,16.8569392,73.5483279,2024-02-07 13:27:51:010
1.583,8.795,0.941,16.8569392,73.5483279,2024-02-07 13:27:51:010
2.707,9.004,1.913,16.8569392,73.5483279,2024-02-07 13:27:51:010
2.491,9.27,3.003,16.8569392,73.5483279,2024-02-07 13:27:51:023
1.004,8.633,2.282,16.8569392,73.5483279,2024-02-07 13:27:51:023
-0.631,8.53,2.376,16.8569392,73.5483279,2024-02-07 13:27:51:023
-1.496,9.734,4.644,16.8569392,73.5483279,2024-02-07 13:27:51:026
-1.237,10.323,5.645,16.8569392,73.5483279,2024-02-07 13:27:51:038
-0.097,9.2,3.025,16.8569392,73.5483279,2024-02-07 13:27:51:038
1.428,8.288,0.539,16.8569392,73.5483279,2024-02-07 13:27:51:042
2.448,8.86,1.171,16.8569392,73.5483279,2024-02-07 13:27:51:060
2.307,9.686,2.579,16.8569392,73.5483279,2024-02-07 13:27:51:061
0.91,9.574,2.124,16.8569392,73.5483279,2024-02-07 13:27:51:061
-0.801,9.516,1.746,16.8569392,73.5483279,2024-02-07 13:27:51:061
-1.714,10.391,3.358,16.8569392,73.5483279,2024-02-07 13:27:51:071
-1.438,10.711,4.241,16.8569392,73.5483279,2024-02-07 13:27:51:071
-0.171,9.557,2.44,16.8569392,73.5483279,2024-02-07 13:27:51:075
1.583,8.707,1.013,16.8569392,73.5483279,2024-02-07 13:27:51:091
2.743,9.083,2.062,16.8569392,73.5483279,2024-02-07 13:27:51:091
2.532,9.296,2.905,16.8569392,73.5483279,2024-02-07 13:27:51:091
1.133,8.625,2.016,16.8569392,73.5483279,2024-02-07 13:27:51:096
-0.523,8.685,2.404,16.8569392,73.5483279,2024-02-07 13:27:51:106
-1.393,9.873,4.802,16.8569392,73.5483279,2024-02-07 13:27:51:106
-1.251,10.096,5.278,16.8569392,73.5483279,2024-02-07 13:27:51:110
-0.248,8.879,2.582,16.8569392,73.5483279,2024-02-07 13:27:51:122
1.195,8.393,0.915,16.8569392,73.5483279,2024-02-07 13:27:51:122
2.225,9.284,2.021,16.8569392,73.5483279,2024-02-07 13:27:51:126
2.084,9.856,2.471,16.8569392,73.5483279,2024-02-07 13:27:51:142
0.949,9.617,1.341,16.8569392,73.5483279,2024-02-07 13:27:51:142
-0.497,9.775,1.559,16.8569392,73.5483279,2024-02-07 13:27:51:142
-1.285,10.525,3.461,16.8569392,73.5483279,2024-02-07 13:27:51:147
-1.079,10.319,4.033,16.8569392,73.5483279,2024-02-07 13:27:51:156
-0.061,8.982,2.507,16.8569392,73.5483279,2024-02-07 13:27:51:156
1.308,8.47,1.937,16.8569392,73.5483279,2024-02-07 13:27:51:161
2.156,9.076,3.065,16.8569392,73.5483279,2024-02-07 13:27:51:177
1.983,9.215,2.974,16.8569392,73.5483279,2024-02-07 13:27:51:177
0.93,8.822,1.547,16.8569392,73.5483279,2024-02-07 13:27:51:178
-0.248,9.14,1.87,16.8569392,73.5483279,2024-02-07 13:27:51:190
-0.885,10.038,3.765,16.8569392,73.5483279,2024-02-07 13:27:51:190
-0.7,10.187,4.5,16.8569392,73.5483279,2024-02-07 13:27:51:191
0.034,9.44,3.322,16.8569392,73.5483279,2024-02-07 13:27:51:196
0.946,8.625,1.681,16.8569392,73.5483279,2024-02-07 13:27:51:209
1.579,8.707,1.528,16.8569392,73.5483279,2024-02-07 13:27:51:209
1.473,9.315,2.306,16.8569392,73.5483279,2024-02-07 13:27:51:210
0.683,9.468,2.222,16.8569392,73.5483279,2024-02-07 13:27:51:223
-0.296,9.44,1.952,16.8569392,73.5483279,2024-02-07 13:27:51:223
-0.77,10.108,3.089,16.8569392,73.5483279,2024-02-07 13:27:51:225
-0.487,10.498,3.861,16.8569392,73.5483279,2024-02-07 13:27:51:247
0.434,9.749,2.699,16.8569392,73.5483279,2024-02-07 13:27:51:247
1.385,8.894,1.317,16.8569392,73.5483279,2024-02-07 13:27:51:247
1.933,8.949,1.985,16.8569392,73.5483279,2024-02-07 13:27:51:257
1.574,9.32,3.058,16.8569392,73.5483279,2024-02-07 13:27:51:258
0.348,8.91,2.517,16.8569392,73.5483279,2024-02-07 13:27:51:258
-0.916,8.561,2.115,16.8569392,73.5483279,2024-02-07 13:27:51:261
-1.378,9.433,3.703,16.8569392,73.5483279,2024-02-07 13:27:51:280
-0.775,10.259,5.13,16.8569392,73.5483279,2024-02-07 13:27:51:280
0.549,9.928,3.985,16.8569392,73.5483279,2024-02-07 13:27:51:280
1.928,8.949,1.518,16.8569392,73.5483279,2024-02-07 13:27:51:291
2.726,8.566,0.429,16.8569392,73.5483279,2024-02-07 13:27:51:291
2.496,9.126,1.607,16.8569392,73.5483279,2024-02-07 13:27:51:291
0.977,9.473,2.467,16.8569392,73.5483279,2024-02-07 13:27:51:295
-1.105,9.169,2.17,16.8569392,73.5483279,2024-02-07 13:27:51:312
-2.578,9.694,2.979,16.8569392,73.5483279,2024-02-07 13:27:51:312
-2.542,10.735,4.632,16.8569392,73.5483279,2024-02-07 13:27:51:313
-1.007,10.46,3.796,16.8569392,73.5483279,2024-02-07 13:27:51:325
1.416,9.243,1.245,16.8569392,73.5483279,2024-02-07 13:27:51:326
3.607,8.839,0.627,16.8569392,73.5483279,2024-02-07 13:27:51:326
4.304,9.301,2.043,16.8569392,73.5483279,2024-02-07 13:27:51:331
