x_acc,y_acc,z_acc,Lat,Lng,Time
1.504,7.39,-6.061,16.846578,73.6467158,2024-02-07 16:25:45:400
4.601,7.193,-6.348,16.846578,73.6467158,2024-02-07 16:25:45:406
5.782,6.879,-6.787,16.846578,73.6467158,2024-02-07 16:25:45:411
4.448,6.853,-7.043,16.846578,73.6467158,2024-02-07 16:25:45:417
1.21,7.251,-6.693,16.846578,73.6467158,2024-02-07 16:25:45:433
-2.238,8.204,-5.412,16.846578,73.6467158,2024-02-07 16:25:45:433
-4.154,8.889,-4.48,16.846578,73.6467158,2024-02-07 16:25:45:434
-3.706,8.57,-4.84,16.846578,73.6467158,2024-02-07 16:25:45:442
-0.918,8.015,-5.723,16.846578,73.6467158,2024-02-07 16:25:45:442
2.867,7.471,-6.351,16.846578,73.6467158,2024-02-07 16:25:45:445
5.691,7.124,-6.653,16.846578,73.6467158,2024-02-07 16:25:45:455
5.964,6.776,-7.069,16.846578,73.6467158,2024-02-07 16:25:45:458
3.696,6.76,-7.055,16.846578,73.6467158,2024-02-07 16:25:45:461
-0.027,7.711,-5.62,16.846578,73.6467158,2024-02-07 16:25:45:466
-3.316,8.501,-4.377,16.846578,73.6467158,2024-02-07 16:25:45:470
-4.588,8.642,-4.291,16.846578,73.6467158,2024-02-07 16:25:45:476
-3.179,8.259,-5.271,16.846578,73.6467158,2024-02-07 16:25:45:480
0.218,7.655,-6.181,16.846578,73.6467158,2024-02-07 16:25:45:493
4.024,7.449,-6.403,16.846578,73.6467158,2024-02-07 16:25:45:493
6.112,7.069,-6.758,16.846578,73.6467158,2024-02-07 16:25:45:495
5.526,6.769,-7.191,16.846578,73.6467158,2024-02-07 16:25:45:500
2.599,7.004,-6.875,16.846578,73.6467158,2024-02-07 16:25:45:509
-1.201,7.921,-5.414,16.846578,73.6467158,2024-02-07 16:25:45:510
-3.941,8.685,-4.351,16.846578,73.6467158,2024-02-07 16:25:45:515
-4.336,8.585,-4.569,16.846578,73.6467158,2024-02-07 16:25:45:524
-2.111,8.161,-5.366,16.846578,73.6467158,2024-02-07 16:25:45:525
1.579,7.66,-6.061,16.846578,73.6467158,2024-02-07 16:25:45:530
4.857,7.243,-6.578,16.846578,73.6467158,2024-02-07 16:25:45:552
5.993,6.738,-7.203,16.846578,73.6467158,2024-02-07 16:25:45:552
4.532,6.762,-7.12,16.846578,73.6467158,2024-02-07 16:25:45:552
1.277,7.754,-5.601,16.846578,73.6467158,2024-02-07 16:25:45:552
-2.183,8.379,-4.772,16.846578,73.6467158,2024-02-07 16:25:45:559
-4.041,8.537,-4.868,16.846578,73.6467158,2024-02-07 16:25:45:560
-3.467,8.372,-5.335,16.846578,73.6467158,2024-02-07 16:25:45:566
-0.729,8.007,-5.752,16.846578,73.6467158,2024-02-07 16:25:45:575
2.714,7.572,-6.102,16.846578,73.6467158,2024-02-07 16:25:45:575
5.02,6.949,-6.698,16.846578,73.6467158,2024-02-07 16:25:45:581
5.073,6.597,-7.112,16.846578,73.6467158,2024-02-07 16:25:45:592
2.946,6.877,-6.581,16.846578,73.6467158,2024-02-07 16:25:45:592
-0.162,7.813,-5.283,16.846578,73.6467158,2024-02-07 16:25:45:595
-2.693,8.4,-4.658,16.846578,73.6467158,2024-02-07 16:25:45:601
-3.354,8.542,-4.931,16.846578,73.6467158,2024-02-07 16:25:45:608
-1.8,8.412,-5.527,16.846578,73.6467158,2024-02-07 16:25:45:613
1.071,7.916,-6.3,16.846578,73.6467158,2024-02-07 16:25:45:615
3.653,7.406,-6.871,16.846578,73.6467158,2024-02-07 16:25:45:629
4.639,6.966,-7.148,16.846578,73.6467158,2024-02-07 16:25:45:629
3.605,7.018,-6.621,16.846578,73.6467158,2024-02-07 16:25:45:631
1.152,7.588,-5.323,16.846578,73.6467158,2024-02-07 16:25:45:639
-1.388,8.041,-4.717,16.846578,73.6467158,2024-02-07 16:25:45:649
-2.64,8.125,-4.863,16.846578,73.6467158,2024-02-07 16:25:45:649
-2.034,7.957,-5.505,16.846578,73.6467158,2024-02-07 16:25:45:652
0.118,7.821,-5.898,16.846578,73.6467158,2024-02-07 16:25:45:667
2.501,7.624,-6.087,16.846578,73.6467158,2024-02-07 16:25:45:667
3.83,7.282,-6.566,16.846578,73.6467158,2024-02-07 16:25:45:667
3.452,6.958,-7.043,16.846578,73.6467158,2024-02-07 16:25:45:673
1.629,7.38,-6.279,16.846578,73.6467158,2024-02-07 16:25:45:676
-0.583,8.168,-5.065,16.846578,73.6467158,2024-02-07 16:25:45:683
-2.037,8.257,-4.974,16.846578,73.6467158,2024-02-07 16:25:45:687
-1.836,8.228,-5.275,16.846578,73.6467158,2024-02-07 16:25:45:715
-0.193,8.015,-5.807,16.846578,73.6467158,2024-02-07 16:25:45:715
2.062,7.588,-6.447,16.846578,73.6467158,2024-02-07 16:25:45:715
3.598,7.248,-6.827,16.846578,73.6467158,2024-02-07 16:25:45:715
3.629,7.018,-6.796,16.846578,73.6467158,2024-02-07 16:25:45:715
2.165,7.459,-5.879,16.846578,73.6467158,2024-02-07 16:25:45:741
-0.092,7.866,-4.995,16.846578,73.6467158,2024-02-07 16:25:45:742
-1.843,7.986,-5.026,16.846578,73.6467158,2024-02-07 16:25:45:742
-2.166,8.048,-5.297,16.846578,73.6467158,2024-02-07 16:25:45:742
-0.866,8.082,-5.491,16.846578,73.6467158,2024-02-07 16:25:45:742
1.342,7.871,-5.98,16.846578,73.6467158,2024-02-07 16:25:45:742
3.279,7.43,-6.526,16.846578,73.6467158,2024-02-07 16:25:45:747
3.851,7.2,-6.839,16.846578,73.6467158,2024-02-07 16:25:45:755
2.781,7.085,-6.88,16.846578,73.6467158,2024-02-07 16:25:45:755
0.659,7.567,-5.941,16.846578,73.6467158,2024-02-07 16:25:45:766
-1.328,8.178,-4.863,16.846578,73.6467158,2024-02-07 16:25:45:767
-2.219,8.18,-4.828,16.846578,73.6467158,2024-02-07 16:25:45:780
