x_acc,y_acc,z_acc,Latitude,Longitude,accTime
-0.9092726111412048,9.473184585571289,-0.07657032459974289,16.8291439,73.4987787,2024-03-29 12:43:39:868
-0.9068797826766968,9.456435203552246,-0.0023928226437419653,16.8291439,73.4987787,2024-03-29 12:43:39:909
-0.9379864931106567,9.456435203552246,0.08374879509210587,16.8291439,73.4987787,2024-03-29 12:43:39:910
-0.9188438653945923,9.463613510131836,0.031106693670153618,16.8291439,73.4987787,2024-03-29 12:43:39:910
-0.914058268070221,9.4660062789917,0.0526420995593071,16.8291439,73.4987787,2024-03-29 12:43:39:910
-0.9092726111412048,9.463613510131836,0.06699903309345245,16.8291439,73.4987787,2024-03-29 12:43:39:919
-0.9236295223236084,9.45164966583252,0.07896314561367035,16.8291439,73.4987787,2024-03-29 12:43:39:929
-0.9236295223236084,9.442078590393066,0.04785645380616188,16.8291439,73.4987787,2024-03-29 12:43:39:939
-0.9284151792526245,9.44447135925293,0.05503492057323456,16.8291439,73.4987787,2024-03-29 12:43:39:948
-0.9403793215751648,9.45164966583252,0.08853443711996078,16.8291439,73.4987787,2024-03-29 12:43:39:959
-0.9427721500396729,9.461220741271973,0.08374879509210587,16.8291439,73.4987787,2024-03-29 12:43:39:969
-0.9355936646461487,9.482755661010742,0.08614161610603333,16.8291439,73.4987787,2024-03-29 12:43:39:981
-0.9332008361816406,9.473184585571289,0.0933200865983963,16.8291439,73.4987787,2024-03-29 12:43:39:988
-0.9403793215751648,9.489934921264648,0.06939185410737991,16.8291439,73.4987787,2024-03-29 12:43:39:998
-0.9355936646461487,9.477970123291016,0.04785645380616188,16.8291439,73.4987787,2024-03-29 12:43:40:008
-0.9308080077171326,9.475577354431152,0.0526420995593071,16.8291439,73.4987787,2024-03-29 12:43:40:018
-0.9284151792526245,9.468399047851562,0.06699903309345245,16.8291439,73.4987787,2024-03-29 12:43:40:032
-0.9355936646461487,9.463613510131836,0.07657032459974289,16.8291439,73.4987787,2024-03-29 12:43:40:037
-0.9379864931106567,9.4660062789917,0.07657032459974289,16.8291439,73.4987787,2024-03-29 12:43:40:049
-0.9212366938591003,9.4660062789917,0.06939185410737991,16.8291439,73.4987787,2024-03-29 12:43:40:058
-0.9116654396057129,9.468399047851562,0.02632104977965355,16.8291439,73.4987787,2024-03-29 12:43:40:068
-0.9260223507881165,9.4660062789917,0.09571290761232376,16.8291439,73.4987787,2024-03-29 12:43:40:086
-0.9379864931106567,9.461220741271973,0.07896314561367035,16.8291439,73.4987787,2024-03-29 12:43:40:088
-0.9427721500396729,9.4660062789917,0.08614161610603333,16.8291439,73.4987787,2024-03-29 12:43:40:100
-0.9212366938591003,9.468399047851562,0.05742774158716202,16.8291439,73.4987787,2024-03-29 12:43:40:108
-0.9236295223236084,9.461220741271973,0.05742774158716202,16.8291439,73.4987787,2024-03-29 12:43:40:118
-0.914058268070221,9.449256896972656,0.0933200865983963,16.8291439,73.4987787,2024-03-29 12:43:40:132
-0.9260223507881165,9.45164966583252,0.09092725813388824,16.8291439,73.4987787,2024-03-29 12:43:40:141
-0.9236295223236084,9.45164966583252,0.07896314561367035,16.8291439,73.4987787,2024-03-29 12:43:40:149
-0.9188438653945923,9.454042434692383,0.09810572862625122,16.8291439,73.4987787,2024-03-29 12:43:40:158
-0.9188438653945923,9.461220741271973,0.0933200865983963,16.8291445,73.4987784,2024-03-29 12:43:40:169
-0.9308080077171326,9.456435203552246,0.08135596662759781,16.8291445,73.4987784,2024-03-29 12:43:40:181
-0.9379864931106567,9.461220741271973,0.07657032459974289,16.8291445,73.4987784,2024-03-29 12:43:40:188
-0.9403793215751648,9.463613510131836,0.06939185410737991,16.8291445,73.4987784,2024-03-29 12:43:40:200
-0.9332008361816406,9.463613510131836,0.07417750358581543,16.8291445,73.4987784,2024-03-29 12:43:40:208
-0.8877372145652771,9.473184585571289,0.09092725813388824,16.8291445,73.4987784,2024-03-29 12:43:40:355
-0.8997012972831726,9.461220741271973,0.1339980661869049,16.8291445,73.4987784,2024-03-29 12:43:40:385
-0.9092726111412048,9.461220741271973,0.13878370821475983,16.8291445,73.4987784,2024-03-29 12:43:40:398
-0.8997012972831726,9.473184585571289,0.14117653667926788,16.8291445,73.4987784,2024-03-29 12:43:40:592
-0.9020941257476807,9.45164966583252,0.11964113265275955,16.8291445,73.4987784,2024-03-29 12:43:40:615
-0.8925228714942932,9.468399047851562,0.15074782073497772,16.8291445,73.4987784,2024-03-29 12:43:40:633
-0.9092726111412048,9.485149383544922,0.12442677468061447,16.8291445,73.4987784,2024-03-29 12:43:40:654
-0.914058268070221,9.487542152404785,0.11006984114646912,16.8291445,73.4987784,2024-03-29 12:43:40:675
-0.916451096534729,9.475577354431152,0.12442677468061447,16.8291445,73.4987784,2024-03-29 12:43:40:699
-0.9092726111412048,9.449256896972656,0.11724831163883209,16.8291445,73.4987784,2024-03-29 12:43:40:717
-0.9212366938591003,9.446864128112793,0.13878370821475983,16.8291445,73.4987784,2024-03-29 12:43:40:738
-0.9212366938591003,9.44447135925293,0.12203395366668701,16.8291445,73.4987784,2024-03-29 12:43:40:759
-0.9116654396057129,9.446864128112793,0.12921242415905,16.8291445,73.4987784,2024-03-29 12:43:40:786
-0.9092726111412048,9.475577354431152,0.11246266216039658,16.8291445,73.4987784,2024-03-29 12:43:40:801
-0.9236295223236084,9.463613510131836,0.11485548317432404,16.8291445,73.4987784,2024-03-29 12:43:40:821
-0.916451096534729,9.475577354431152,0.11006984114646912,16.8291445,73.4987784,2024-03-29 12:43:40:843
-0.9092726111412048,9.45882797241211,0.11964113265275955,16.8291445,73.4987784,2024-03-29 12:43:40:865
-0.8925228714942932,9.45882797241211,0.15553347766399384,16.8291445,73.4987784,2024-03-29 12:43:40:886
-0.9020941257476807,9.477970123291016,0.12921242415905,16.8291445,73.4987784,2024-03-29 12:43:40:906
-0.914058268070221,9.487542152404785,0.12442677468061447,16.8291445,73.4987784,2024-03-29 12:43:40:928
-0.9020941257476807,9.470791816711426,0.10767702013254166,16.8291445,73.4987784,2024-03-29 12:43:41:103
-0.914058268070221,9.473184585571289,0.12442677468061447,16.8291445,73.4987784,2024-03-29 12:43:41:124
-0.9068797826766968,9.475577354431152,0.11485548317432404,16.8291445,73.4987784,2024-03-29 12:43:41:145
-0.914058268070221,9.475577354431152,0.11485548317432404,16.8291445,73.4987784,2024-03-29 12:43:41:165
-0.9284151792526245,9.489934921264648,0.1339980661869049,16.8291445,73.4987784,2024-03-29 12:43:41:187
-0.916451096534729,9.501898765563965,0.11246266216039658,16.8291445,73.4987784,2024-03-29 12:43:41:207
-0.916451096534729,9.487542152404785,0.12681959569454193,16.8291445,73.4987784,2024-03-29 12:43:41:228
-0.8949156403541565,9.475577354431152,0.11964113265275955,16.8291445,73.4987784,2024-03-29 12:43:41:249
-0.9092726111412048,9.482755661010742,0.14356936514377594,16.8291445,73.4987784,2024-03-29 12:43:41:270
-0.8901300430297852,9.475577354431152,0.16031911969184875,16.8291445,73.4987784,2024-03-29 12:43:41:290
-0.8949156403541565,9.461220741271973,0.16510476171970367,16.8291445,73.4987784,2024-03-29 12:43:41:311
-0.9092726111412048,9.468399047851562,0.12203395366668701,16.8291445,73.4987784,2024-03-29 12:43:41:332
-0.9116654396057129,9.468399047851562,0.10767702013254166,16.8291445,73.4987784,2024-03-29 12:43:41:353
-0.914058268070221,9.45882797241211,0.15553347766399384,16.8291445,73.4987784,2024-03-29 12:43:41:374
-0.9236295223236084,9.45882797241211,0.1746760457754135,16.8291445,73.4987784,2024-03-29 12:43:41:403
-0.914058268070221,9.456435203552246,0.15074782073497772,16.8291445,73.4987784,2024-03-29 12:43:41:416
-0.916451096534729,9.470791816711426,0.11006984114646912,16.8291445,73.4987784,2024-03-29 12:43:41:605
-0.9284151792526245,9.456435203552246,0.08853443711996078,16.8291445,73.4987784,2024-03-29 12:43:41:626
-0.9284151792526245,9.45882797241211,0.08853443711996078,16.8291445,73.4987784,2024-03-29 12:43:41:646
-0.9284151792526245,9.461220741271973,0.07896314561367035,16.8291445,73.4987784,2024-03-29 12:43:41:667
-0.9188438653945923,9.468399047851562,0.0933200865983963,16.8291445,73.4987784,2024-03-29 12:43:41:688
-0.914058268070221,9.485149383544922,0.11724831163883209,16.8291445,73.4987784,2024-03-29 12:43:41:709
-0.916451096534729,9.499505996704102,0.15074782073497772,16.8291445,73.4987784,2024-03-29 12:43:41:730
-0.8973084688186646,9.487542152404785,0.16749759018421173,16.8291445,73.4987784,2024-03-29 12:43:41:751
-0.8733802437782288,9.485149383544922,0.13878370821475983,16.8291445,73.4987784,2024-03-29 12:43:41:772
-0.8877372145652771,9.487542152404785,0.09571290761232376,16.8291445,73.4987784,2024-03-29 12:43:41:793
-0.8973084688186646,9.492327690124512,0.11724831163883209,16.8291445,73.4987784,2024-03-29 12:43:41:814
-0.9116654396057129,9.487542152404785,0.13639089465141296,16.8291445,73.4987784,2024-03-29 12:43:41:834
-0.8997012972831726,9.494720458984375,0.14356936514377594,16.8291445,73.4987784,2024-03-29 12:43:41:855
-0.9116654396057129,9.492327690124512,0.1459621787071228,16.8291445,73.4987784,2024-03-29 12:43:41:886
-0.9020941257476807,9.494720458984375,0.14356936514377594,16.8291445,73.4987784,2024-03-29 12:43:41:902
-0.8781659007072449,9.480362892150879,0.14356936514377594,16.8291445,73.4987784,2024-03-29 12:43:41:918
-0.8685946464538574,9.475577354431152,0.13639089465141296,16.8291445,73.4987784,2024-03-29 12:43:41:939
-0.8901300430297852,9.485149383544922,0.09810572862625122,16.8291445,73.4987784,2024-03-29 12:43:42:112
-0.8901300430297852,9.461220741271973,0.09571290761232376,16.8291445,73.4987784,2024-03-29 12:43:42:133
-0.9068797826766968,9.4660062789917,0.11964113265275955,16.8291445,73.4987784,2024-03-29 12:43:42:153
-0.9188438653945923,9.4660062789917,0.10767702013254166,16.8291445,73.4987784,2024-03-29 12:43:42:174
-0.9236295223236084,9.468399047851562,0.10289137065410614,16.8291445,73.4987784,2024-03-29 12:43:42:195
-0.9212366938591003,9.4660062789917,0.08374879509210587,16.8291445,73.4987784,2024-03-29 12:43:42:216
-0.9260223507881165,9.477970123291016,0.11006984114646912,16.8291445,73.4987784,2024-03-29 12:43:42:237
-0.9116654396057129,9.470791816711426,0.09571290761232376,16.8291445,73.4987784,2024-03-29 12:43:42:258
-0.9044869542121887,9.482755661010742,0.12681959569454193,16.8291445,73.4987784,2024-03-29 12:43:42:287
-0.9020941257476807,9.475577354431152,0.15074782073497772,16.8291445,73.4987784,2024-03-29 12:43:42:300
-0.9020941257476807,9.480362892150879,0.14117653667926788,16.8291445,73.4987784,2024-03-29 12:43:42:321
-0.8997012972831726,9.473184585571289,0.15553347766399384,16.8291445,73.4987784,2024-03-29 12:43:42:341
-0.9044869542121887,9.473184585571289,0.1459621787071228,16.8291445,73.4987784,2024-03-29 12:43:42:363
-0.8973084688186646,9.477970123291016,0.13639089465141296,16.8291445,73.4987784,2024-03-29 12:43:42:393
-0.8901300430297852,9.477970123291016,0.12681959569454193,16.8291445,73.4987784,2024-03-29 12:43:42:407
-0.9020941257476807,9.470791816711426,0.11246266216039658,16.8291445,73.4987784,2024-03-29 12:43:42:424
-0.9332008361816406,9.454042434692383,0.09810572862625122,16.8291445,73.4987784,2024-03-29 12:43:42:603
