x_acc,y_acc,z_acc,Latitude,Longitude,accTime
9.09990406036377,-0.6317051649093628,-2.9216363430023193,16.8068425,73.4738643,2024-03-29 12:07:42:838
9.578469276428223,-0.4378865361213684,-3.1896326541900635,16.8068425,73.4738643,2024-03-29 12:07:42:860
9.396614074707031,-0.5958128571510315,-3.029313564300537,16.8068425,73.4738643,2024-03-29 12:07:42:881
9.772287368774414,-0.5096712112426758,-3.294916868209839,16.8068425,73.4738643,2024-03-29 12:07:42:901
8.9850492477417,-0.5790630578994751,-3.129812002182007,16.8068425,73.4738643,2024-03-29 12:07:42:924
9.365508079528809,-0.3900300860404968,-3.431307554244995,16.8068425,73.4738643,2024-03-29 12:07:42:945
9.090332984924316,-0.5527420043945312,-3.184846878051758,16.8068425,73.4738643,2024-03-29 12:07:42:964
9.750752449035645,-0.5000999569892883,-3.2518460750579834,16.8068425,73.4738643,2024-03-29 12:07:42:985
9.442078590393066,-0.6101697683334351,-2.9072794914245605,16.8068425,73.4738643,2024-03-29 12:07:43:012
9.722038269042969,-0.47617170214653015,-3.077169895172119,16.8068425,73.4738643,2024-03-29 12:07:43:029
9.403793334960938,-0.6173482537269592,-2.857030153274536,16.8068425,73.4738643,2024-03-29 12:07:43:048
9.963713645935059,-0.4785645306110382,-3.050848960876465,16.8068425,73.4738643,2024-03-29 12:07:43:069
9.442078590393066,-0.6364908218383789,-2.7493531703948975,16.8068425,73.4738643,2024-03-29 12:07:43:095
9.693324089050293,-0.4450650215148926,-2.902493953704834,16.8068425,73.4738643,2024-03-29 12:07:43:112
9.360722541809082,-0.6149554252624512,-2.6536402702331543,16.8068425,73.4738643,2024-03-29 12:07:43:131
9.7938232421875,-0.5024927258491516,-2.785245656967163,16.8068425,73.4738643,2024-03-29 12:07:43:152
9.480362892150879,-0.6436693072319031,-2.5387847423553467,16.8068425,73.4738643,2024-03-29 12:07:43:179
9.671789169311523,-0.45942193269729614,-2.7349963188171387,16.8068425,73.4738643,2024-03-29 12:07:43:196
9.389435768127441,-0.5335994362831116,-2.541177749633789,16.8068425,73.4738643,2024-03-29 12:07:43:215
9.889535903930664,-0.4618147611618042,-2.8115665912628174,16.8068425,73.4738643,2024-03-29 12:07:43:235
9.430113792419434,-0.5838487148284912,-2.6368906497955322,16.8068425,73.4738643,2024-03-29 12:07:43:266
9.626325607299805,-0.3852444589138031,-2.746960401535034,16.8068425,73.4738643,2024-03-29 12:07:43:279
9.437292098999023,-0.5383850932121277,-2.5387847423553467,16.8068425,73.4738643,2024-03-29 12:07:43:298
9.934999465942383,-0.44745782017707825,-2.5531418323516846,16.8068425,73.4738643,2024-03-29 12:07:43:319
9.604789733886719,-0.672383189201355,-2.4909284114837646,16.8068425,73.4738643,2024-03-29 12:07:43:345
9.616754531860352,-0.5312066078186035,-2.6488547325134277,16.8068425,73.4738643,2024-03-29 12:07:43:367
9.193224906921387,-0.6149554252624512,-2.581855535507202,16.8068425,73.4738643,2024-03-29 12:07:43:381
9.480362892150879,-0.5312066078186035,-2.720639228820801,16.8068425,73.4738643,2024-03-29 12:07:43:403
