x_acc,y_acc,z_acc,Latitude,Longitude,accTime
-0.09062815457582474,9.200103759765625,0.5057829022407532,16.7932874,73.4840715,2024-03-29 11:56:12:730
0.0026919255033135414,9.23599624633789,0.2925225794315338,16.7932874,73.4840715,2024-03-29 11:56:12:744
0.007477570790797472,9.291030883789062,0.28534409403800964,16.7932874,73.4840715,2024-03-29 11:56:12:751
-0.045164529234170914,9.26710319519043,0.3858426511287689,16.7932874,73.4840715,2024-03-29 11:56:12:760
-0.10498509556055069,9.231210708618164,0.5392823815345764,16.7932874,73.4840715,2024-03-29 11:56:12:773
-0.10737791657447815,9.240781784057617,0.4292125701904297,16.7932874,73.4840715,2024-03-29 11:56:12:781
-0.0690927505493164,9.25035285949707,0.4172484576702118,16.7932874,73.4840715,2024-03-29 11:56:12:790
-0.09780662506818771,9.231210708618164,0.41216370463371277,16.7932874,73.4840715,2024-03-29 11:56:12:800
-0.1746760457754135,9.25992488861084,0.5153541564941406,16.7932874,73.4840715,2024-03-29 11:56:12:812
-0.10977073758840561,9.240781784057617,0.34277185797691345,16.7932874,73.4840715,2024-03-29 11:56:12:819
-0.133698970079422,9.209674835205078,0.40259242057800293,16.7932874,73.4840715,2024-03-29 11:56:12:830
-0.14117653667926788,9.207282066345215,0.41485562920570374,16.7932874,73.4840715,2024-03-29 11:56:12:846
-0.11455638706684113,9.23599624633789,0.24466611444950104,16.7932874,73.4840715,2024-03-29 11:56:12:850
-0.1579262912273407,9.276674270629883,0.5153541564941406,16.7932874,73.4840715,2024-03-29 11:56:12:859
-0.13130614161491394,9.295816421508789,0.33080771565437317,16.7932874,73.4840715,2024-03-29 11:56:12:869
-0.15314064919948578,9.247960090637207,0.44356951117515564,16.7932874,73.4840715,2024-03-29 11:56:12:879
-0.07148557901382446,9.28145980834961,0.38344982266426086,16.7932874,73.4840715,2024-03-29 11:56:12:889
-0.11934202909469604,9.269495964050293,0.43160539865493774,16.7932874,73.4840715,2024-03-29 11:56:12:900
-0.11694920808076859,9.269495964050293,0.5225326418876648,16.7932874,73.4840715,2024-03-29 11:56:12:909
-0.09062815457582474,9.286245346069336,0.4794618487358093,16.7932874,73.4840715,2024-03-29 11:56:12:923
-0.11455638706684113,9.26710319519043,0.5033900737762451,16.7932874,73.4840715,2024-03-29 11:56:12:928
-0.10977073758840561,9.291030883789062,0.48903313279151917,16.7932874,73.4840715,2024-03-29 11:56:12:939
-0.11694920808076859,9.264710426330566,0.498604416847229,16.7932874,73.4840715,2024-03-29 11:56:12:956
-0.10737791657447815,9.233603477478027,0.48903313279151917,16.7932874,73.4840715,2024-03-29 11:56:12:958
-0.09541380405426025,9.264710426330566,0.42681974172592163,16.7932874,73.4840715,2024-03-29 11:56:12:967
-0.04995017126202583,9.26710319519043,0.3332005441188812,16.7932986,73.4840799,2024-03-29 11:56:12:981
-0.10977073758840561,9.216854095458984,0.5081757307052612,16.7932986,73.4840799,2024-03-29 11:56:12:986
-0.09062815457582474,9.204889297485352,0.41485562920570374,16.7932986,73.4840799,2024-03-29 11:56:12:997
-0.14117653667926788,9.204889297485352,0.4914259612560272,16.7932986,73.4840799,2024-03-29 11:56:13:006
-0.11455638706684113,9.197710990905762,0.4339981973171234,16.7932986,73.4840799,2024-03-29 11:56:13:016
-0.09062815457582474,9.214461326599121,0.44356951117515564,16.7932986,73.4840799,2024-03-29 11:56:13:026
-0.13878370821475983,9.264710426330566,0.40737804770469666,16.7932986,73.4840799,2024-03-29 11:56:13:205
-0.133698970079422,9.276674270629883,0.4049852192401886,16.7932986,73.4840799,2024-03-29 11:56:13:224
-0.11934202909469604,9.276674270629883,0.41216370463371277,16.7932986,73.4840799,2024-03-29 11:56:13:244
-0.09541380405426025,9.245567321777344,0.4097708761692047,16.7932986,73.4840799,2024-03-29 11:56:13:263
-0.08584251254796982,9.245567321777344,0.4172484576702118,16.7932986,73.4840799,2024-03-29 11:56:13:284
-0.09780662506818771,9.238389015197754,0.46749773621559143,16.7932986,73.4840799,2024-03-29 11:56:13:304
-0.08344969153404236,9.238389015197754,0.4244269132614136,16.7932986,73.4840799,2024-03-29 11:56:13:322
-0.10977073758840561,9.24317455291748,0.47706902027130127,16.7932986,73.4840799,2024-03-29 11:56:13:342
-0.10259227454662323,9.24317455291748,0.41485562920570374,16.7932986,73.4840799,2024-03-29 11:56:13:362
-0.133698970079422,9.231210708618164,0.4339981973171234,16.7932986,73.4840799,2024-03-29 11:56:13:381
-0.13130614161491394,9.219246864318848,0.4001995921134949,16.7932986,73.4840799,2024-03-29 11:56:13:412
-0.1217348501086235,9.247960090637207,0.4244269132614136,16.7932986,73.4840799,2024-03-29 11:56:13:420
-0.11455638706684113,9.262317657470703,0.43160539865493774,16.7932986,73.4840799,2024-03-29 11:56:13:440
-0.133698970079422,9.25992488861084,0.4914259612560272,16.7932986,73.4840799,2024-03-29 11:56:13:480
-0.15074782073497772,9.262317657470703,0.42681974172592163,16.7932986,73.4840799,2024-03-29 11:56:13:481
-0.2225325107574463,9.099605560302734,0.4097708761692047,16.7932986,73.4840799,2024-03-29 11:56:13:736
-0.27756741642951965,9.159425735473633,0.4387838542461395,16.7932986,73.4840799,2024-03-29 11:56:13:756
-0.349352091550827,9.197710990905762,0.43639102578163147,16.7932986,73.4840799,2024-03-29 11:56:13:795
-0.3613162338733673,9.257532119750977,0.39062830805778503,16.7932986,73.4840799,2024-03-29 11:56:13:796
-0.4214358925819397,9.319745063781738,0.4411766827106476,16.7932986,73.4840799,2024-03-29 11:56:13:821
