"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.078468670E2,1.856830359E0,6.123233318E0,5.572884083E0
3.078677105E2,-4.187439680E-1,1.564906025E1,1.904447556E1
3.078885540E2,1.581655741E0,5.702096462E0,5.446064472E0
3.079093975E2,3.876372576E-1,1.437607861E1,1.325862980E1
3.079302715E2,2.215753794E0,6.759724140E0,7.056434155E0
3.079511150E2,2.060220242E0,1.725225091E0,5.467599869E0
3.079719585E2,1.749153376E0,7.910671711E0,-4.321437836E0
3.079928020E2,-3.565305769E-1,2.699103832E0,-1.897508383E0
3.080136456E2,-1.392622828E0,9.274580956E0,-3.349951744E0
3.080344891E2,1.631905079E0,1.880758643E0,3.125026464E0
3.080553631E2,3.302095234E-1,1.175354481E1,9.030512810E0
3.080762066E2,2.928814888E0,5.943771362E0,5.297709465E0
3.080970806E2,5.024927258E-1,1.015753174E1,3.775874138E0
3.081179241E2,7.752745152E-1,1.794616938E0,-3.349951804E-1
3.081387676E2,-8.159525394E-1,6.415157318E0,1.082512951E1
3.081596111E2,4.378865242E0,9.231510162E0,1.016231823E1
3.081804852E2,-4.594219327E-1,8.786444664E0,7.970492363E0
3.082013592E2,3.404986620E0,8.855836868E0,-6.508477330E-1
3.082222027E2,4.115654826E-1,-4.816751957E0,-5.814558864E-1
3.082430462E2,2.979064226E0,1.190668583E1,3.763910055E0
3.082639202E2,1.191625714E0,4.766502857E0,-1.031306505E0
3.082847637E2,-4.977070987E-1,4.926821709E0,6.245266914E0
3.083056377E2,2.081755638E0,5.065605640E0,3.215953588E0
3.083264812E2,1.493121386E0,6.319444656E0,4.496113777E0
3.083473553E2,2.249253243E-1,6.975078106E0,1.586441398E0
3.083681988E2,2.737389088E0,6.537191391E0,3.309273720E0
3.083890423E2,-1.174875975E0,7.188039303E0,4.582255363E0
3.084099163E2,3.852444589E-1,8.355736732E0,1.220818138E1
3.084307598E2,2.117648125E0,6.125626087E0,8.616554260E0
3.084516033E2,-1.406979680E0,7.712067604E0,4.323830605E0
3.084724468E2,2.581855536E0,9.454042435E0,8.317451477E0
3.084932903E2,3.014956474E0,5.113461971E0,-6.675975323E-1
3.085141644E2,7.010970116E-1,7.472784996E0,2.957528830E0
3.085350079E2,2.593819857E0,4.831109047E0,3.309273720E0
3.085558514E2,4.570291340E-1,5.400600910E0,9.853643417E0
3.085767254E2,2.459821701E0,6.297909260E0,1.237567902E1
3.085975689E2,8.207381964E-1,6.128018856E0,8.190631866E0
3.086184429E2,3.333201885E0,7.609176159E0,1.443350601E1
3.086392864E2,7.896314859E-1,5.266602516E0,8.590232849E0
3.086601604E2,1.564906001E0,7.877171993E0,7.549355507E0
3.086810040E2,-1.165304661E0,1.043509960E1,-2.663211584E0
3.087018780E2,2.000399828E0,-2.261217356E0,2.720639229E0
3.087227215E2,1.986042738E0,7.173682213E0,5.728417397E0
3.087435955E2,-1.103091240E0,6.271588326E0,-2.433500528E0
3.087644390E2,-1.770688742E-1,6.101697922E0,-1.189232826E0
3.087853130E2,9.451649189E-1,3.058027267E0,2.859423161E0
3.088061565E2,4.689932466E-1,9.425328255E0,4.517649174E0
3.088270000E2,1.404586911E0,6.214160442E0,2.904886723E0
3.088478741E2,2.069791555E0,6.573083878E0,8.640482903E0
3.088687176E2,2.120040894E0,6.824330330E0,6.675975323E0
3.088895916E2,-2.632104978E-2,1.013838959E1,4.132404804E0
3.089104656E2,1.045663476E0,6.352943897E0,7.747959614E0
3.089313091E2,7.752745152E-1,6.082555294E0,1.282313633E1
3.089521832E2,3.565305710E0,8.707481384E0,1.567059517E1
3.089730267E2,-2.297109663E-1,9.372686386E0,2.672782898E0
3.089938702E2,-4.139583111E-1,3.869194269E0,2.706282377E0
3.090147442E2,3.354737282E0,5.051248550E0,4.400400639E0
3.090355877E2,1.892722726E0,3.893122435E0,2.234896421E0
3.090564617E2,1.818545163E-1,7.487142086E0,-1.875972986E0
3.090773052E2,8.614161611E-2,5.702096462E0,2.024327993E0
3.090981792E2,5.383850932E-1,4.895715237E0,1.234457207E1
3.091190228E2,5.694918036E-1,1.192822075E1,6.135197163E0
3.091398968E2,1.371087432E0,-3.948157430E-1,-1.555334687E0
3.091607403E2,7.058826685E-1,1.060259724E1,1.221057415E1
3.091816143E2,4.259224415E0,9.633503914E0,7.214360237E0
3.092024578E2,-7.441678643E-1,1.193779182E1,6.104090691E0
3.092233318E2,4.821537495E0,6.568298340E0,3.259024382E0
3.092441753E2,3.378665686E0,-8.437092781E0,9.643074989E0
3.092650494E2,-7.345965505E-1,1.170808125E1,-4.173082829E0
3.092858929E2,8.422735929E-1,3.955335855E0,-9.188439369E0
3.093067364E2,-7.561319470E-1,1.665404510E1,2.933361244E1
3.093275799E2,3.979264021E0,1.035374355E1,1.150469112E1
3.093484539E2,-3.034099102E0,7.822137356E0,6.702296257E0
3.093692974E2,1.119840980E0,1.027956581E1,3.445664644E-1
3.093901714E2,3.156133175E0,6.223731518E0,8.647661209E0
3.094110149E2,-4.187439680E-1,1.364387512E1,1.019342422E0
3.094318890E2,-2.632105052E-1,2.368894368E-1,3.821337700E0
3.094527325E2,-9.236295223E-1,1.041835022E1,1.053559780E1
3.094735760E2,-1.268195957E-1,8.023134232E0,4.201796532E0
3.094944195E2,7.728816867E-1,7.125825882E0,4.666004181E0
3.095152630E2,5.359922647E-1,2.512463808E0,1.414158225E0
3.095361370E2,2.708675146E0,5.283352375E0,9.458827972E0
3.095569805E2,8.159525394E-1,1.210289669E1,5.757131100E0
3.095778545E2,7.992027402E-1,1.021256733E1,9.757930756E0
3.095986980E2,2.751746178E-1,8.542376518E0,1.278245831E1
3.096195416E2,2.275574446E0,5.632704735E0,7.724031448E0
3.096404156E2,2.510071039E0,5.651846886E0,2.701496840E0
3.096612591E2,2.385644197E0,7.178467751E0,1.067198873E0
3.096821026E2,-9.810572863E-1,8.260024071E0,2.309073925E0
3.097029766E2,3.261417150E0,8.291130066E0,1.088255692E1
3.097238201E2,1.674975827E-2,1.075573826E1,6.685546398E0
3.097446941E2,2.656033039E-1,5.836094379E0,2.510071039E0
3.097655376E2,5.886343718E-1,9.284152031E0,4.130012035E0
3.097863811E2,8.183453679E-1,4.141975880E0,5.185246468E0
3.098072247E2,5.048855543E-1,9.626325607E0,2.507678032E0
3.098280987E2,-1.722832322E-1,9.233902931E0,8.592626572E0
3.098489422E2,1.117448211E0,5.994020939E0,4.240081787E0
3.098697857E2,1.536192179E0,9.942177773E0,5.843272686E0
3.098906597E2,-1.395015597E0,9.312865257E0,5.297709465E0
3.099115032E2,2.182254314E0,5.986842155E0,2.550748825E0
3.099323467E2,6.699903607E-1,6.029912949E0,1.078205872E1
3.099531902E2,3.254238844E0,8.721838951E0,8.654839516E0
3.099740643E2,-6.460621208E-2,7.288537979E0,8.762516975E0
3.099949078E2,1.753939033E0,6.046662807E0,5.501099110E0
3.100157513E2,2.378465652E0,7.934599876E0,6.053841114E0
3.100366253E2,4.211367965E-1,4.216153622E0,-9.451649189E-1
3.100574688E2,-1.854437590E0,8.023134232E0,4.201796532E0
3.100783428E2,4.311866283E0,6.900900364E0,8.841479301E0
3.100991863E2,-1.957328916E0,8.489734650E0,5.764309883E0
3.101200298E2,3.708875179E-1,8.549555779E0,9.908679008E0
3.101409039E2,3.555734396E0,8.035098076E0,8.145168304E0
3.101617474E2,5.790630579E-1,7.546962738E0,-3.168097258E0
3.101826214E2,3.483949661E0,-9.475577474E-1,-4.651647091E0
3.102034649E2,3.661018610E-1,3.041277647E0,2.316252232E0
3.102243389E2,1.983649969E0,1.011924744E1,6.400800705E0
3.102451824E2,-1.440479279E0,1.056431198E1,-9.762716293E-1
3.102660564E2,3.134597778E0,5.161318302E0,4.390829563E0
3.102868999E2,-8.733802438E-1,9.738788605E0,4.261617184E0
3.103077435E2,4.187439680E-1,5.149354458E0,9.248259544E0
3.103286175E2,1.545763373E0,9.695717812E0,4.223331928E0
3.103494610E2,1.375872970E0,6.005984545E-1,7.527820110E0
3.103703350E2,2.467000246E0,8.245666504E0,3.873979807E0
3.103911785E2,1.249053478E0,-3.615555048E0,-2.493321180E0
3.104120525E2,7.010970116E-1,1.423011589E1,7.092326164E0
3.104328960E2,1.244267747E-1,-1.459621787E0,1.220339537E-1
3.104537395E2,-2.153540403E-2,1.316291714E1,2.179382896E1
3.104746136E2,2.072184324E0,9.753145218E0,5.589633465E0
3.104954571E2,-1.091127157E0,2.624926329E0,5.828916073E0
3.105163006E2,-1.512263894E0,9.293723106E0,1.406979680E0
3.105371746E2,5.359922647E-1,8.207381248E0,3.684946775E0
3.105580181E2,-1.095912814E0,1.416790295E1,3.278167009E0
3.105788921E2,1.150947690E0,5.096712112E0,1.300499153E1
3.105997051E2,3.268595695E0,1.231585789E1,2.207139587E1
3.106205791E2,-1.531406522E0,9.899106979E0,8.003992081E0
3.106414227E2,-1.986042857E-1,1.018385315E1,1.767338753E1
3.106622662E2,3.589234054E-1,8.135597229E0,4.264009953E0
3.106831402E2,-7.274180651E-1,-2.098505497E0,2.184647083E0
3.107039837E2,2.273181528E-1,1.421575928E1,1.962114573E-1
3.107248272E2,-2.141576290E0,3.153740168E0,5.048855782E0
3.107456707E2,5.599204898E-1,1.595773411E1,2.321038055E1
3.107665447E2,-1.091127157E0,1.060499001E1,9.332008362E-1
3.107873882E2,1.866401732E-1,-2.483749866E0,-3.531806231E0
3.108082623E2,-1.040877819E0,1.158604717E1,-6.939185858E-1
3.108291058E2,2.981456995E0,1.890329838E0,3.474378586E0
3.108499493E2,-6.987041831E-1,1.087298584E1,9.164510965E-1
3.108708233E2,2.182254314E0,2.189432621E0,-2.696711063E0
3.108916668E2,1.483550072E0,6.577869415E0,7.920243144E-1
3.109125103E2,-4.594219327E-1,5.764309883E0,-1.785045743E0
3.109333538E2,9.355936646E-1,8.073383331E0,9.932606697E0
3.109542278E2,3.115455151E0,8.877371788E0,8.329415321E0
3.109750713E2,1.268195987E0,9.379864693E0,8.884550095E0
3.109959148E2,-3.589234054E-1,6.173482418E0,1.076770186E0
3.110167583E2,3.644268990E0,3.457628727E0,8.248059273E0
3.110376019E2,4.785645306E-1,1.106201935E1,-2.773281336E0
3.110584759E2,1.210768223E0,-9.164510965E-1,-1.509871125E0
3.110793194E2,-1.636690736E0,9.638289452E0,8.422735929E-1
3.111001629E2,2.335394859E0,6.037091732E0,4.522434711E0
3.111210064E2,4.713860750E-1,1.184447193E1,4.551148891E0
3.111418804E2,3.464807272E0,1.713261008E0,2.414358139E0
3.111627239E2,1.160519004E0,7.633104324E0,2.203789711E0
3.111835674E2,7.202396393E-1,7.697710514E0,4.950749874E0
3.112044415E2,3.330809116E0,6.917650223E0,7.740781307E0
3.112252850E2,-1.277767301E0,7.721638680E0,1.758724689E0
3.112461285E2,2.825923443E0,6.065805435E0,8.099704742E0
3.112670025E2,1.505085468E0,1.043988514E1,6.431907177E0
3.112878460E2,3.397808075E-1,2.354537487E0,5.453242779E0
3.113086895E2,-2.153540403E-2,1.507717514E1,3.790230989E0
3.113295330E2,-1.339980721E0,2.653640270E0,3.763910055E0
3.113503765E2,7.609176040E-1,1.121755219E1,5.103890896E0
3.113712505E2,2.100898266E0,9.588040352E0,3.763910055E0
3.113920940E2,1.629512191E0,3.680161238E0,8.781659007E-1
3.114129681E2,1.567298889E0,9.243474007E0,9.276973724E0
3.114338116E2,5.647061467E-1,9.695717812E0,6.580262184E0
3.114546551E2,-1.430907965E0,6.575476646E0,2.861815929E0
3.114754986E2,2.859423161E0,9.578469276E0,-2.225325108E-1
3.114963421E2,-9.523434043E-1,3.230310678E0,3.113062143E0
3.115172161E2,8.805587292E-1,8.611768723E0,1.105484104E1
3.115380596E2,-6.891329288E-1,1.014317513E1,7.499105930E0
3.115589031E2,-7.178467698E-3,4.833501816E0,6.338587284E0
3.115797466E2,1.909472466E0,1.342373466E1,1.754178238E1
3.116005901E2,1.873580098E0,5.328815937E0,8.197810173E0
3.116214642E2,1.174875975E0,1.029870892E1,9.901499748E0
3.116423077E2,1.952543259E0,1.086102200E1,4.364508629E0
3.116631512E2,7.824530005E-1,-1.607976794E0,7.645068169E0
3.116839947E2,-2.397608280E0,1.249292660E1,2.500499725E0
3.117048382E2,2.474178553E0,-1.160519004E0,-5.625525951E0
3.117257122E2,1.674975902E-1,6.922435760E0,-6.336194515E0
3.117465557E2,1.619940877E0,2.536391973E0,2.522035122E0
3.117673992E2,-1.380658627E0,7.130611420E0,2.993421078E0
3.117882427E2,4.235295951E-1,8.056633949E0,7.625925541E0
3.118090862E2,3.505485058E0,2.541177750E0,2.746960402E0
3.118299603E2,-9.260223508E-1,1.030588722E1,1.988435626E0
3.118508038E2,-4.809573591E-1,4.871787071E0,-1.926222205E0
3.118716473E2,3.187239647E0,5.201996326E0,7.556533813E0
3.118924908E2,1.813759565E0,9.363115311E0,1.202632618E1
3.119133343E2,2.014756680E0,7.211967468E0,9.619147301E0
3.119342083E2,9.571290575E-3,1.175593758E1,1.601037598E1
3.119550518E2,2.861815929E0,5.044070244E0,1.324905872E1
3.119758953E2,-8.973084688E-1,9.042476654E0,6.486942291E0
3.119967693E2,2.560320139E0,1.127019501E1,5.800201893E0
3.120176128E2,1.103091240E0,6.149554253E0,6.494120598E0
3.120384869E2,3.060420275E0,8.815158844E0,9.789037704E0
3.120593304E2,-4.378865361E-1,6.324230194E0,-2.368894368E-1
3.120801739E2,-4.307080805E-2,6.728617191E0,-3.773481369E0
3.121010174E2,3.699303865E0,7.893921852E0,9.537791252E0
3.121218609E2,2.845066071E0,8.930013657E0,4.618147612E-1
3.121427044E2,-1.033699393E0,4.039084435E0,-9.643075466E-1
3.121635784E2,-1.229910851E0,7.735995770E0,-5.316852093E0
3.121844219E2,-6.843472719E-1,6.573083878E0,-1.227517962E0
3.122052654E2,2.773281336E0,8.788837433E0,4.543970108E0
3.122261089E2,4.043870270E-1,5.754738331E0,9.523433685E0
3.122469524E2,1.136590719E0,6.061019897E0,1.059302616E1
3.122677959E2,3.031706333E0,9.566504478E0,5.630311489E0
3.122886394E2,-1.842473447E-1,1.013599682E1,-1.337587833E0
3.123094830E2,2.017149448E0,-5.551348329E-1,5.771488190E0
3.123303570E2,1.942971945E0,5.498706341E0,1.026999474E1
3.123512005E2,-2.545963287E0,5.166104317E0,1.763510346E0
3.123720440E2,2.084148407E0,1.567777443E1,1.866162300E1
3.123929180E2,1.749153376E0,6.218945980E0,1.026042366E1
3.124137615E2,2.079362869E0,4.500899315E0,6.077769279E0
3.124346050E2,3.900300860E-1,9.415757179E0,1.818545163E-1
3.124554485E2,1.509871125E0,3.582055569E0,5.788238049E0
3.124762920E2,-6.364908218E-1,1.013599682E1,6.451049805E0
3.124971661E2,8.398807645E-1,7.357929707E0,4.984249592E0
3.125180096E2,2.026720762E0,4.981856823E0,5.216353536E-1
3.125388531E2,9.451649189E-1,1.209332561E1,4.027120590E0
3.125597271E2,2.352144718E0,5.860022545E0,1.173200989E1
3.125805706E2,1.505085468E0,1.150947666E1,1.263649654E1
3.126014141E2,6.245267391E-1,8.851051331E0,6.171089649E0
3.126222576E2,3.105883837E0,9.159725189E0,1.282074356E1
3.126431316E2,2.392822644E-3,9.138189316E0,9.868000984E0
3.126639751E2,-4.307080805E-2,9.324830055E0,1.029392338E1
3.126848492E2,3.639483213E0,1.023888779E1,1.043031406E1
3.127056927E2,3.806980848E0,8.121239662E0,3.993621111E0
3.127265362E2,3.811766386E0,3.538984776E0,4.029513359E0
3.127473797E2,-1.036092162E0,8.109275818E0,5.331208706E0
3.127682232E2,2.579462767E0,6.166304111E0,9.623932838E0
3.127890667E2,-1.725225091E0,8.343772888E0,1.194018459E1
3.128099407E2,2.124826431E0,1.066241741E1,9.346364975E0
3.128307842E2,1.892722726E0,7.113861561E0,3.792623997E0
3.128516277E2,-7.513462901E-1,1.188036442E1,4.084548473E0
3.128724712E2,3.912265062E0,5.927021503E0,8.059026718E0
3.128933147E2,-1.954936147E0,6.963113785E0,1.060020447E1
3.129141888E2,-6.149554253E-1,8.453842163E0,1.545045567E1
3.129350323E2,1.919043779E0,9.334401131E0,-2.306680918E0
3.129558758E2,1.100698411E-1,3.203989506E0,-5.601597786E0
3.129767498E2,4.809573591E-1,6.470192432E0,-2.591426849E0
3.129975933E2,4.450650215E-1,7.470392227E0,-4.259224236E-1
3.130184673E2,3.589234054E-1,8.396414757E0,4.553541660E0
3.130393108E2,2.667997360E0,6.056233883E0,6.233303070E0
3.130601849E2,-1.261017561E0,6.453442574E0,2.428714991E0
3.130810284E2,1.744367719E0,-2.196611166E0,-4.560719967E0
3.131018719E2,6.317051649E-1,8.020741463E0,3.349951655E-2
3.131227459E2,-3.182454109E-1,5.718846321E0,2.859423161E0
3.131435894E2,-3.684946895E-1,5.905486107E0,6.881757736E0
3.131644329E2,2.682354212E0,7.341179848E0,3.785445452E0
3.131852764E2,7.369893789E-1,5.584847927E0,5.812166214E0
3.132061504E2,7.657032609E-1,9.092725754E0,-3.469592929E-1
3.132269939E2,2.155933142E0,4.316651821E0,4.338187218E0
3.132478374E2,2.510071039E0,5.008177757E0,1.264128208E1
3.132687115E2,-8.829515576E-1,1.007856941E1,8.834300995E0
3.132895550E2,2.033899307E0,4.996213913E0,8.542376757E-1
3.133104290E2,4.474578202E-1,9.516255379E0,5.936593056E0
3.133312725E2,1.067198873E0,9.726823807E0,9.178867340E0
3.133521160E2,1.753939033E0,6.948757172E0,9.360722542E0
3.133729595E2,3.948157430E-1,7.546962738E0,7.054041386E0
3.133938335E2,2.234896421E0,6.053841114E0,5.180460930E0
3.134146770E2,8.709874153E-1,9.190832138E0,4.319045067E0
3.134355511E2,2.734996319E0,5.479563713E0,6.336194515E0
3.134563946E2,-4.905286431E-1,6.991827965E0,6.987041950E0
3.134772686E2,-7.944171429E-1,8.408378601E0,6.606583118E0
3.134981121E2,2.321038008E0,6.929614544E0,-1.514656782E0
3.135189556E2,-1.550549030E0,8.233702660E0,1.639083505E0
3.135397991E2,-1.964507341E0,8.260024071E0,1.020299530E1
3.135606731E2,1.220339537E-1,8.803194046E0,1.081077290E1
3.135815166E2,7.154539824E-1,1.112901783E1,1.124626637E0
3.136023907E2,6.293123364E-1,3.062813044E0,-2.440679073E0
3.136232342E2,-5.072783828E-1,6.996613503E0,3.249453068E0
3.136441082E2,1.050449133E0,6.608976364E0,-1.220339537E-1
3.136649517E2,-1.806581140E0,6.518048763E0,3.534198999E0
3.136858257E2,-4.019941986E-1,1.535713577E1,1.711825371E1
3.137066692E2,1.440479279E0,5.398207664E0,1.252881908E1
3.137275433E2,-7.417750359E-2,9.671789169E0,3.108276606E0
3.137483868E2,2.129612118E-1,6.166304111E0,-1.165304661E0
3.137692608E2,1.251446247E0,5.324030399E0,8.525627136E0
3.137901043E2,6.340979934E-1,9.013762474E0,9.702896118E0
3.138109783E2,1.715653777E0,7.195217609E0,9.858429432E-1
3.138318218E2,6.867401004E-1,5.469992638E0,6.699903607E-1
3.138526958E2,1.990828395E0,4.096512318E0,6.687939167E0
3.138735394E2,3.218346357E0,9.181260109E0,1.177986622E1
3.138944134E2,8.638089895E-1,7.563712597E0,8.566305161E0
3.139152569E2,2.608176768E-1,4.031906128E0,5.426921844E0
3.139361004E2,-7.872386575E-1,9.832108498E0,9.324830055E0
3.139569744E2,-3.469592929E-1,1.168893814E1,3.263810158E0
3.139778179E2,2.017149448E0,1.086341476E1,6.474977970E0
3.139986614E2,2.105683982E-1,1.026999474E1,1.304088306E1
3.140195354E2,6.101697683E-1,7.814958572E0,1.211725426E1
3.140403790E2,1.368694544E0,1.160519028E1,4.850251675E0
3.140612225E2,2.407179594E0,4.579862595E0,3.981656790E0
3.140820965E2,5.479564071E-1,9.025727272E0,6.934400082E0
3.141029400E2,4.067798555E-1,6.898507595E0,9.327222824E0
3.141238140E2,9.882357717E-1,1.015513897E1,2.663211584E0
3.141446575E2,9.619147182E-1,7.881958008E0,-3.053241730E0
3.141655315E2,9.475577474E-1,6.783652306E0,3.759124279E0
3.141863750E2,6.819544435E-1,7.841279984E0,3.517449379E0
3.142072491E2,5.958128572E-1,8.918049812E0,7.848458290E0
3.142280926E2,2.177468538E-1,6.570691109E0,1.043270707E0
3.142489361E2,1.536192179E0,6.819544315E0,4.936393261E0
3.142697796E2,1.253839016E0,7.822137356E0,4.553541660E0
3.142906536E2,2.081755698E-1,5.553741455E0,5.027320385E0
3.143114971E2,2.732603550E0,8.743373871E0,1.473739433E1
3.143323406E2,1.603191137E0,8.183453560E0,1.132762241E1
3.143532146E2,-2.330609322E0,9.743574142E0,5.292923450E0
3.143740582E2,3.917050600E0,6.474977970E0,5.053641319E0
3.143949322E2,7.250252366E-1,9.011369705E0,9.262616158E0
3.144157757E2,2.342573404E0,7.173682213E0,7.046862602E0
3.144366497E2,4.594219327E-1,9.308079720E0,-2.388036966E0
3.144574932E2,1.758724689E0,3.929014683E0,-6.604190469E-1
3.144783367E2,2.943171859E-1,9.286544800E0,1.914258152E-1
3.144991802E2,8.949156404E-1,4.426722050E0,-1.823330879E0
3.145200542E2,-2.703889608E-1,9.887143135E0,4.929214478E0
3.145408978E2,-7.872386575E-1,5.113461971E0,6.362515450E0
3.145617413E2,2.239681959E0,1.050927734E1,6.168696880E0
3.145826153E2,1.533799291E0,7.599604607E0,-2.060220242E0
3.146034588E2,-6.963114142E-1,-2.907279491E0,3.589234129E-2
3.146243328E2,1.725225091E0,1.183011532E1,1.008574772E1
3.146451763E2,-5.264210105E-1,7.396214962E0,2.036292076E0
3.146660198E2,1.895115495E0,1.453639793E1,1.207418346E1
3.146868938E2,2.797209740E0,7.451249599E0,-9.044869542E-1
3.147077374E2,6.843472719E-1,1.124626622E-1,1.957328916E0
3.147285809E2,8.063812256E-1,1.032742214E1,1.089930725E1
3.147494549E2,2.301895380E0,6.013163090E0,4.622933388E0
3.147702984E2,2.553141832E0,4.342973232E0,4.500899315E0
3.147911419E2,1.050449133E0,2.584248543E0,2.459821701E0
3.148119854E2,7.896314859E-1,2.715853691E0,-6.699903309E-2
3.148328289E2,2.416750938E-1,9.568898201E0,-5.862415433E-1
3.148537029E2,6.364908218E-1,1.012164021E1,4.599005222E0
3.148745464E2,2.395215511E0,8.336593628E0,7.456035137E0
3.148953899E2,1.012163997E0,5.831308842E0,6.072983742E0
3.149162334E2,1.864008784E0,1.077966595E1,6.218945980E0
3.149371075E2,7.824530005E-1,4.283152580E0,9.954141974E-1
3.149579510E2,1.344766378E0,2.031984901E1,2.217667961E1
3.149787945E2,3.541377544E0,9.265008926E0,1.790788460E1
3.149996685E2,7.369893789E-1,1.121276665E1,7.106683254E0
3.150205120E2,1.737189293E0,7.006184578E0,2.912065268E0
3.150413555E2,1.320838094E0,6.398407936E0,6.264409542E0
3.150621990E2,1.021735311E0,1.125344467E1,-2.991028428E-1
3.150830730E2,-5.623133183E-1,6.348158360E0,2.821137905E0
3.151039166E2,2.277967215E0,7.147361279E0,3.438486099E0
3.151247906E2,-2.108076811E0,1.092084217E1,8.018348694E0
3.151456341E2,1.411765337E0,7.173682213E0,-7.824530125E0
3.151664776E2,2.746960402E0,-4.407579422E0,-3.357130051E0
3.151873516E2,-7.944171429E-1,9.999606133E0,8.745766640E0
3.152081951E2,2.505285263E0,3.460021496E0,1.794617027E-1
3.152290386E2,3.134597540E-1,8.817551613E0,2.596212626E0
3.152498821E2,1.596012712E0,4.125226021E0,-8.949156404E-1
3.152707256E2,2.632104874E0,6.520441532E0,9.341579437E0
3.152915997E2,7.704889178E-1,1.346919823E1,-2.340180635E0
3.153124432E2,2.048256159E0,3.460021496E0,9.707681656E0
3.153333172E2,3.412165165E0,9.889535904E0,6.015556335E0
3.153541607E2,2.871387303E-1,5.742774159E-2,3.651447296E0
3.153750042E2,1.947757602E0,1.515374565E1,1.398365593E1
3.153958782E2,2.871387303E-1,4.922036171E0,9.657432556E0
3.154167217E2,2.665604353E0,1.098544884E1,1.687179184E1
3.154375652E2,1.201196909E0,1.128694439E1,2.285145521E0
3.154584087E2,1.651047587E0,-1.146162033E0,7.652246952E0
3.154792828E2,-1.316052526E-1,1.075573826E1,2.395215511E0
3.155001263E2,3.199203968E0,6.130411625E0,1.761117458E0
3.155210003E2,-1.399801254E0,1.076052380E1,9.848857880E0
3.155418438E2,1.411765337E0,6.798008919E0,1.175115204E1
3.155626873E2,1.887937069E0,1.123908806E1,6.563512325E0
3.155835613E2,1.110269666E0,6.027520180E0,5.551348329E-1
3.156044048E2,2.775674343E0,5.903093338E0,5.656632900E0
3.156252483E2,-7.992027402E-1,9.406186104E0,5.929414749E0
3.156461224E2,2.555534601E0,1.021974564E1,1.121994495E1
3.156669659E2,-9.571290761E-2,8.068597794E0,1.725225091E0
3.156878094E2,-5.335994363E-1,3.763910055E0,4.630111694E0
3.157086834E2,-7.345965505E-1,2.924029350E0,5.644668579E0
3.157295269E2,2.462214470E0,8.815158844E0,4.474578381E0
3.157504009E2,-8.829515576E-1,1.102612686E1,2.737389088E0
3.157712444E2,3.828516304E-1,7.104290485E0,5.967699528E0
3.157920879E2,-4.522434771E-1,6.092126369E0,1.199282742E1
3.158129314E2,2.435893536E0,6.924828529E0,1.677368736E1
3.158337749E2,5.335994363E-1,8.405985832E0,3.141776085E0
3.158546490E2,2.835494757E0,-9.810572863E-1,3.522234917E0
3.158754925E2,7.561319470E-1,5.807380676E0,7.180860519E0
3.158963952E2,2.852244616E0,1.079162979E1,1.884826469E1
3.159172387E2,2.297109842E0,1.066241741E1,5.601597786E0
3.159380822E2,2.366501570E0,-1.062413216E0,1.062413216E1
3.159589257E2,1.880758643E0,-3.900300860E-1,1.026520920E1
3.159797692E2,-9.236295223E-1,9.872786522E0,3.053241730E0
3.160006433E2,1.229910851E0,1.154536915E1,1.840080619E0
3.160214868E2,1.579262972E0,2.354537487E0,4.814359188E0
3.160423608E2,-6.053841114E-1,9.470791817E0,2.725425005E0
3.160632043E2,2.392822644E-3,6.766902447E0,-3.464807272E0
3.160840478E2,2.701496840E0,1.605583954E1,2.935993433E0
3.161049218E2,-1.931007862E0,6.675975323E-1,-4.173082829E0
3.161257653E2,3.969692707E0,1.166022491E1,2.600998306E1
3.161466088E2,4.409972191E0,1.019342422E1,1.759921074E1
3.161674829E2,4.067798555E-1,1.084666538E1,9.020941734E0
3.161883264E2,1.818545222E0,9.087940216E0,4.998606682E0
3.162092004E2,1.387837082E-1,5.381458282E0,7.137789726E0
3.162300439E2,-1.837687731E0,1.412961769E1,9.300901413E0
3.162508874E2,3.144168854E0,1.132283688E1,6.711867332E0
3.162717614E2,2.636890650E0,9.391828537E0,4.017549038E0
3.162926049E2,-9.738788009E-1,5.517848969E0,1.529013634E0
3.163134484E2,-6.460621208E-2,8.114061356E0,6.302694798E0
3.163342919E2,2.464607239E0,4.862215519E0,1.122951698E1
3.163551354E2,2.868994236E0,1.086580753E1,5.091926575E0
3.163760095E2,-1.462014675E0,1.856830359E0,2.426322222E0
3.163968530E2,2.072184324E0,7.958528042E0,1.437129307E1
3.164176965E2,2.696711063E0,7.752745152E0,1.130130100E1
3.164385400E2,9.092725813E-2,9.655039787E0,-1.506521130E1
3.164594140E2,4.474578381E0,5.958128572E-1,9.482755661E0
3.164802575E2,1.895115495E0,3.701696634E0,1.594816303E1
3.165011315E2,-1.165304661E0,6.819544315E0,8.047062874E0
3.165219750E2,2.012363911E0,1.162433243E1,2.514856577E0
3.165428185E2,1.842473447E-1,3.022135019E0,4.579862595E0
3.165636926E2,-1.172483116E-1,8.362915039E0,5.938985825E0
3.165845361E2,7.920243144E-1,1.033699417E1,1.507478237E0
3.166053796E2,1.253839016E0,6.192625046E0,2.390429735E0
3.166262536E2,2.615355253E0,6.187839508E0,1.049491978E1
